"District","District Code","Grade","Count","%"
"East Windsor School District","=""0470011""","K","*","*"
"East Windsor School District","=""0470011""",01,"*","*"
"East Windsor School District","=""0470011""",02,"N/A","N/A"
"East Windsor School District","=""0470011""",03,"N/A","N/A"
"East Windsor School District","=""0470011""",04,"*","*"
"East Windsor School District","=""0470011""",05,18,20.5
"East Windsor School District","=""0470011""",06,11,15.7
"East Windsor School District","=""0470011""",07,14,17.1
"East Windsor School District","=""0470011""",08,9,12.0
"East Windsor School District","=""0470011""",09,22,31.9
"East Windsor School District","=""0470011""",10,10,13.3
"East Windsor School District","=""0470011""",11,15,20.3
"East Windsor School District","=""0470011""",12,24,24.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","K","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",01,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",02,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,16,19.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,7,8.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,8,10.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,"*","*"
"Eastford School District","=""0390011""","K","N/A","*"
"Eastford School District","=""0390011""",01,"N/A","N/A"
"Eastford School District","=""0390011""",02,"*","*"
"Eastford School District","=""0390011""",03,"*","*"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"*","*"
"Eastford School District","=""0390011""",06,"*","*"
"Eastford School District","=""0390011""",07,"N/A","N/A"
"Eastford School District","=""0390011""",08,"N/A","*"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"N/A","N/A"
"Easton School District","=""0460011""",04,"N/A","N/A"
"Easton School District","=""0460011""",05,"N/A","N/A"
"Easton School District","=""0460011""",06,"*","*"
"Easton School District","=""0460011""",07,"*","*"
"Easton School District","=""0460011""",08,10,10.4
"EdAdvance","=""2420014""","K","N/A","*"
"EdAdvance","=""2420014""",01,"N/A","*"
"EdAdvance","=""2420014""",02,"N/A","*"
"EdAdvance","=""2420014""",03,"*","*"
"EdAdvance","=""2420014""",04,"N/A","*"
"EdAdvance","=""2420014""",05,"N/A","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"N/A","*"
"EdAdvance","=""2420014""",08,"N/A","*"
"EdAdvance","=""2420014""",09,"*","*"
"EdAdvance","=""2420014""",10,"*","*"
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","N/A","N/A"
"Ellington School District","=""0480011""",01,"*","*"
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,"*","*"
"Ellington School District","=""0480011""",05,7,3.5
"Ellington School District","=""0480011""",06,"*","*"
"Ellington School District","=""0480011""",07,6,2.7
"Ellington School District","=""0480011""",08,9,3.9
"Ellington School District","=""0480011""",09,16,7.9
"Ellington School District","=""0480011""",10,22,11.3
"Ellington School District","=""0480011""",11,25,12.5
"Ellington School District","=""0480011""",12,16,8.9
"Elm City College Preparatory School District","=""2890013""","K","*","*"
"Elm City College Preparatory School District","=""2890013""",01,"*","*"
"Elm City College Preparatory School District","=""2890013""",02,6,9.4
"Elm City College Preparatory School District","=""2890013""",03,15,22.4
"Elm City College Preparatory School District","=""2890013""",04,9,13.8
"Elm City College Preparatory School District","=""2890013""",05,6,9.2
"Elm City College Preparatory School District","=""2890013""",06,8,13.1
"Elm City College Preparatory School District","=""2890013""",07,6,9.4
"Elm City College Preparatory School District","=""2890013""",08,12,19.7
"Elm City College Preparatory School District","=""2890013""",09,14,27.5
"Elm City College Preparatory School District","=""2890013""",10,11,20.8
"Elm City College Preparatory School District","=""2890013""",11,7,23.3
"Elm City College Preparatory School District","=""2890013""",12,6,20.7
"Elm City Montessori School District","=""2910013""","K","N/A","N/A"
"Elm City Montessori School District","=""2910013""",01,7,23.3
"Elm City Montessori School District","=""2910013""",02,"*","*"
"Elm City Montessori School District","=""2910013""",03,"*","*"
"Enfield School District","=""0490011""","K","N/A","N/A"
"Enfield School District","=""0490011""",01,"N/A","N/A"
"Enfield School District","=""0490011""",02,"N/A","N/A"
"Enfield School District","=""0490011""",03,10,2.5
"Enfield School District","=""0490011""",04,19,5.2
"Enfield School District","=""0490011""",05,24,6.2
"Enfield School District","=""0490011""",06,41,11.0
"Enfield School District","=""0490011""",07,40,10.2
"Enfield School District","=""0490011""",08,44,12.5
"Enfield School District","=""0490011""",09,88,19.2
"Enfield School District","=""0490011""",10,60,15.6
"Enfield School District","=""0490011""",11,27,8.4
"Enfield School District","=""0490011""",12,37,9.3
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"*","*"
"Explorations District","=""2720013""",09,"*","*"
"Explorations District","=""2720013""",10,7,35.0
"Explorations District","=""2720013""",11,"*","*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","N/A","N/A"
"Fairfield School District","=""0510011""",01,"N/A","N/A"
"Fairfield School District","=""0510011""",02,"N/A","N/A"
"Fairfield School District","=""0510011""",03,"N/A","N/A"
"Fairfield School District","=""0510011""",04,"N/A","N/A"
"Fairfield School District","=""0510011""",05,"*","*"
"Fairfield School District","=""0510011""",06,19,2.1
"Fairfield School District","=""0510011""",07,27,3.4
"Fairfield School District","=""0510011""",08,35,4.4
"Fairfield School District","=""0510011""",09,33,4.3
"Fairfield School District","=""0510011""",10,"*","*"
"Fairfield School District","=""0510011""",11,35,4.4
"Fairfield School District","=""0510011""",12,34,4.2
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,"N/A","N/A"
"Farmington School District","=""0520011""",02,"N/A","N/A"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,"*","*"
"Farmington School District","=""0520011""",05,"N/A","N/A"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,14,4.4
"Farmington School District","=""0520011""",08,12,3.3
"Farmington School District","=""0520011""",09,"*","*"
"Farmington School District","=""0520011""",10,"*","*"
"Farmington School District","=""0520011""",11,"*","*"
"Farmington School District","=""0520011""",12,"*","*"
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","N/A"
"Franklin School District","=""0530011""",04,"*","*"
"Franklin School District","=""0530011""",05,"*","*"
"Franklin School District","=""0530011""",06,"*","*"
"Franklin School District","=""0530011""",07,"N/A","*"
"Franklin School District","=""0530011""",08,"*","*"
"Franklin School District","=""0530011""",12,"N/A","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"N/A","N/A"
"Glastonbury School District","=""0540011""",02,"*","*"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"*","*"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,13,2.8
"Glastonbury School District","=""0540011""",07,10,2.0
"Glastonbury School District","=""0540011""",08,42,8.3
"Glastonbury School District","=""0540011""",09,26,5.1
"Glastonbury School District","=""0540011""",10,16,3.2
"Glastonbury School District","=""0540011""",11,15,2.9
"Glastonbury School District","=""0540011""",12,21,4.1
"Granby School District","=""0560011""","K","*","*"
"Granby School District","=""0560011""",01,"*","*"
"Granby School District","=""0560011""",02,"*","*"
"Granby School District","=""0560011""",03,"N/A","N/A"
"Granby School District","=""0560011""",04,"N/A","N/A"
"Granby School District","=""0560011""",05,"N/A","N/A"
"Granby School District","=""0560011""",06,9,6.4
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,"*","*"
"Granby School District","=""0560011""",10,7,4.4
"Granby School District","=""0560011""",11,15,8.5
"Granby School District","=""0560011""",12,"*","*"
"Great Oaks Charter School District","=""2940013""",06,32,25.8
"Great Oaks Charter School District","=""2940013""",07,29,29.3
"Great Oaks Charter School District","=""2940013""",08,28,32.6
"Great Oaks Charter School District","=""2940013""",09,18,25.0
"Greenwich School District","=""0570011""","K","*","*"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,6,0.9
"Greenwich School District","=""0570011""",03,"*","*"
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""",05,"*","*"
"Greenwich School District","=""0570011""",06,13,2.0
"Greenwich School District","=""0570011""",07,"*","*"
"Greenwich School District","=""0570011""",08,10,1.6
"Greenwich School District","=""0570011""",09,24,3.6
"Greenwich School District","=""0570011""",10,41,5.9
"Greenwich School District","=""0570011""",11,31,4.5
"Greenwich School District","=""0570011""",12,35,5.4
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"N/A","N/A"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"*","*"
"Griswold School District","=""0580011""",05,7,5.2
"Griswold School District","=""0580011""",06,"*","*"
"Griswold School District","=""0580011""",07,15,12.6
"Griswold School District","=""0580011""",08,11,8.5
"Griswold School District","=""0580011""",09,31,21.8
"Griswold School District","=""0580011""",10,13,9.9
"Griswold School District","=""0580011""",11,22,16.3
"Griswold School District","=""0580011""",12,13,8.4
"Groton School District","=""0590011""","K","N/A","N/A"
"Groton School District","=""0590011""",01,"*","*"
"Groton School District","=""0590011""",02,"*","*"
"Groton School District","=""0590011""",03,6,1.8
"Groton School District","=""0590011""",04,6,1.8
"Groton School District","=""0590011""",05,"*","*"
"Groton School District","=""0590011""",06,32,9.5
"Groton School District","=""0590011""",07,48,16.6
"Groton School District","=""0590011""",08,31,10.2
"Groton School District","=""0590011""",09,55,17.7
"Groton School District","=""0590011""",10,35,14.1
"Groton School District","=""0590011""",11,41,15.3
"Groton School District","=""0590011""",12,38,14.6
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"N/A","N/A"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,"*","*"
"Guilford School District","=""0600011""",08,14,5.2
"Guilford School District","=""0600011""",09,10,3.5
"Guilford School District","=""0600011""",10,"*","*"
"Guilford School District","=""0600011""",11,10,3.7
"Guilford School District","=""0600011""",12,12,3.9
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,"*","*"
"Hamden School District","=""0620011""",02,9,2.4
"Hamden School District","=""0620011""",03,16,3.9
"Hamden School District","=""0620011""",04,12,2.9
"Hamden School District","=""0620011""",05,36,8.7
"Hamden School District","=""0620011""",06,29,6.9
"Hamden School District","=""0620011""",07,105,22.2
"Hamden School District","=""0620011""",08,92,21.2
"Hamden School District","=""0620011""",09,48,12.4
"Hamden School District","=""0620011""",10,52,13.5
"Hamden School District","=""0620011""",11,32,8.8
"Hamden School District","=""0620011""",12,40,9.1
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"N/A","*"
"Hartford School District","=""0640011""","K","*","*"
"Hartford School District","=""0640011""",01,35,2.4
"Hartford School District","=""0640011""",02,51,3.5
"Hartford School District","=""0640011""",03,103,6.8
"Hartford School District","=""0640011""",04,141,9.6
"Hartford School District","=""0640011""",05,214,14.0
"Hartford School District","=""0640011""",06,297,17.9
"Hartford School District","=""0640011""",07,313,21.2
"Hartford School District","=""0640011""",08,292,19.9
"Hartford School District","=""0640011""",09,449,25.9
"Hartford School District","=""0640011""",10,282,20.8
"Hartford School District","=""0640011""",11,200,15.8
"Hartford School District","=""0640011""",12,165,12.7
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","*"
"Hartland School District","=""0650011""",03,"*","*"
"Hartland School District","=""0650011""",04,"N/A","*"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"N/A","*"
"Hartland School District","=""0650011""",07,"*","*"
"Hartland School District","=""0650011""",08,"*","*"
"Hartland School District","=""0650011""",10,"N/A","*"
"Hebron School District","=""0670011""","K","*","*"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"N/A","N/A"
"Hebron School District","=""0670011""",03,"*","*"
"Hebron School District","=""0670011""",04,"*","*"
"Hebron School District","=""0670011""",05,"*","*"
"Hebron School District","=""0670011""",06,"*","*"
"Highville Charter School District","=""2860013""","K","*","*"
"Highville Charter School District","=""2860013""",01,"N/A","N/A"
"Highville Charter School District","=""2860013""",02,"*","*"
"Highville Charter School District","=""2860013""",03,12,33.3
"Highville Charter School District","=""2860013""",04,7,20.6
"Highville Charter School District","=""2860013""",05,16,43.2
"Highville Charter School District","=""2860013""",06,8,28.6
"Highville Charter School District","=""2860013""",07,13,44.8
"Highville Charter School District","=""2860013""",08,16,48.5
"Highville Charter School District","=""2860013""",09,7,"*"
"Highville Charter School District","=""2860013""",10,"*","*"
"Highville Charter School District","=""2860013""",11,"*","*"
"Highville Charter School District","=""2860013""",12,"*","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",02,"*","*"
"Integrated Day Charter School District","=""2640013""",03,"*","*"
"Integrated Day Charter School District","=""2640013""",04,"*","*"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,"*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",06,17,19.1
"Interdistrict School for Arts and Comm District","=""2650013""",07,19,21.6
"Interdistrict School for Arts and Comm District","=""2650013""",08,18,21.7
"Jumoke Academy District","=""2610013""","K","*","*"
"Jumoke Academy District","=""2610013""",01,7,9.6
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,11,14.7
"Jumoke Academy District","=""2610013""",04,"*","*"
"Jumoke Academy District","=""2610013""",05,12,14.6
"Jumoke Academy District","=""2610013""",06,23,30.3
"Jumoke Academy District","=""2610013""",07,22,32.8
"Jumoke Academy District","=""2610013""",08,19,37.3
"Jumoke Academy District","=""2610013""",09,"N/A","*"
"Jumoke Academy District","=""2610013""",10,"N/A","*"
"Jumoke Academy District","=""2610013""",11,"N/A","*"
"Jumoke Academy District","=""2610013""",12,"N/A","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","*"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"*","*"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",07,"*","*"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,"*","*"
"Killingly School District","=""0690011""",04,"*","*"
"Killingly School District","=""0690011""",05,12,7.3
"Killingly School District","=""0690011""",06,15,9.6
"Killingly School District","=""0690011""",07,18,10.7
"Killingly School District","=""0690011""",08,29,15.8
"Killingly School District","=""0690011""",09,46,19.5
"Killingly School District","=""0690011""",10,36,17.5
"Killingly School District","=""0690011""",11,28,14.9
"Killingly School District","=""0690011""",12,30,15.2
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,12,7.6
"Learn","=""2450014""",02,13,8.7
"Learn","=""2450014""",03,14,10.1
"Learn","=""2450014""",04,7,4.3
"Learn","=""2450014""",05,6,5.9
"Learn","=""2450014""",06,"*","*"
"Learn","=""2450014""",07,9,16.4
"Learn","=""2450014""",08,17,32.1
"Learn","=""2450014""",09,44,21.0
"Learn","=""2450014""",10,35,17.3
"Learn","=""2450014""",11,44,20.3
"Learn","=""2450014""",12,23,11.7
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",04,"N/A","N/A"
"Lebanon School District","=""0710011""",05,"*","*"
"Lebanon School District","=""0710011""",06,"*","*"
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,"*","*"
"Lebanon School District","=""0710011""",09,10,12.0
"Lebanon School District","=""0710011""",10,8,9.8
"Lebanon School District","=""0710011""",11,11,11.5
"Lebanon School District","=""0710011""",12,8,8.3
"Ledyard School District","=""0720011""","K","*","*"
"Ledyard School District","=""0720011""",01,"*","*"
"Ledyard School District","=""0720011""",02,6,3.5
"Ledyard School District","=""0720011""",03,"*","*"
"Ledyard School District","=""0720011""",04,"*","*"
"Ledyard School District","=""0720011""",05,8,4.7
"Ledyard School District","=""0720011""",06,15,7.9
"Ledyard School District","=""0720011""",07,10,5.4
"Ledyard School District","=""0720011""",08,7,3.8
"Ledyard School District","=""0720011""",09,22,12.6
"Ledyard School District","=""0720011""",10,21,10.7
"Ledyard School District","=""0720011""",11,22,11.2
"Ledyard School District","=""0720011""",12,17,8.3
"Lisbon School District","=""0730011""","K","N/A","N/A"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"*","*"
"Lisbon School District","=""0730011""",03,"*","*"
"Lisbon School District","=""0730011""",04,"*","*"
"Lisbon School District","=""0730011""",05,"*","*"
"Lisbon School District","=""0730011""",06,"*","*"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,"N/A","N/A"
"Lisbon School District","=""0730011""",12,"N/A","*"
"Litchfield School District","=""0740011""","K","*","*"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"N/A","N/A"
"Litchfield School District","=""0740011""",05,"N/A","N/A"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,"*","*"
"Litchfield School District","=""0740011""",08,11,13.9
"Litchfield School District","=""0740011""",09,"*","*"
"Litchfield School District","=""0740011""",10,6,7.6
"Litchfield School District","=""0740011""",11,8,11.0
"Litchfield School District","=""0740011""",12,10,15.2
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"*","*"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"N/A","N/A"
"Madison School District","=""0760011""",04,"*","*"
"Madison School District","=""0760011""",05,"*","*"
"Madison School District","=""0760011""",06,"*","*"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,11,5.0
"Madison School District","=""0760011""",09,"*","*"
"Madison School District","=""0760011""",10,"*","*"
"Madison School District","=""0760011""",11,12,4.4
"Madison School District","=""0760011""",12,15,5.0
"Manchester School District","=""0770011""","K",7,1.4
"Manchester School District","=""0770011""",01,12,2.6
"Manchester School District","=""0770011""",02,17,3.4
"Manchester School District","=""0770011""",03,19,3.9
"Manchester School District","=""0770011""",04,25,4.9
"Manchester School District","=""0770011""",05,48,9.0
"Manchester School District","=""0770011""",06,73,17.7
"Manchester School District","=""0770011""",07,53,12.6
"Manchester School District","=""0770011""",08,35,7.9
"Manchester School District","=""0770011""",09,103,22.0
"Manchester School District","=""0770011""",10,64,15.8
"Manchester School District","=""0770011""",11,49,10.9
"Manchester School District","=""0770011""",12,43,10.4
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"N/A","N/A"
"Mansfield School District","=""0780011""",03,"*","*"
"Mansfield School District","=""0780011""",04,"N/A","N/A"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,7,4.9
"Mansfield School District","=""0780011""",07,7,5.1
"Mansfield School District","=""0780011""",08,9,7.4
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"N/A","N/A"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"N/A","N/A"
"Marlborough School District","=""0790011""",05,"N/A","N/A"
"Marlborough School District","=""0790011""",06,"N/A","N/A"
"Meriden School District","=""0800011""","K",9,1.4
"Meriden School District","=""0800011""",01,6,0.9
"Meriden School District","=""0800011""",02,11,1.7
"Meriden School District","=""0800011""",03,18,2.6
"Meriden School District","=""0800011""",04,26,3.5
"Meriden School District","=""0800011""",05,20,2.8
"Meriden School District","=""0800011""",06,38,7.5
"Meriden School District","=""0800011""",07,73,13.9
"Meriden School District","=""0800011""",08,73,14.2
"Meriden School District","=""0800011""",09,116,19.2
"Meriden School District","=""0800011""",10,91,15.7
"Meriden School District","=""0800011""",11,56,11.0
"Meriden School District","=""0800011""",12,43,7.2
"Middletown School District","=""0830011""","K",6,1.5
"Middletown School District","=""0830011""",01,8,2.3
"Middletown School District","=""0830011""",02,"*","*"
"Middletown School District","=""0830011""",03,13,3.7
"Middletown School District","=""0830011""",04,15,4.0
"Middletown School District","=""0830011""",05,32,8.7
"Middletown School District","=""0830011""",06,53,17.1
"Middletown School District","=""0830011""",07,47,15.1
"Middletown School District","=""0830011""",08,43,13.1
"Middletown School District","=""0830011""",09,40,11.1
"Middletown School District","=""0830011""",10,37,11.4
"Middletown School District","=""0830011""",11,22,6.9
"Middletown School District","=""0830011""",12,19,5.6
"Milford School District","=""0840011""","K","N/A","N/A"
"Milford School District","=""0840011""",01,"N/A","N/A"
"Milford School District","=""0840011""",02,"*","*"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,"*","*"
"Milford School District","=""0840011""",05,"*","*"
"Milford School District","=""0840011""",06,24,5.5
"Milford School District","=""0840011""",07,38,8.3
"Milford School District","=""0840011""",08,47,10.0
"Milford School District","=""0840011""",09,49,10.2
"Milford School District","=""0840011""",10,47,11.0
"Milford School District","=""0840011""",11,53,11.9
"Milford School District","=""0840011""",12,65,14.2
"Monroe School District","=""0850011""","K","N/A","N/A"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"*","*"
"Monroe School District","=""0850011""",04,"N/A","N/A"
"Monroe School District","=""0850011""",05,"N/A","N/A"
"Monroe School District","=""0850011""",06,"*","*"
"Monroe School District","=""0850011""",07,6,2.4
"Monroe School District","=""0850011""",08,11,3.7
"Monroe School District","=""0850011""",09,7,2.8
"Monroe School District","=""0850011""",10,11,4.7
"Monroe School District","=""0850011""",11,10,4.0
"Monroe School District","=""0850011""",12,9,3.0
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"N/A","N/A"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,11,6.3
"Montville School District","=""0860011""",06,9,5.6
"Montville School District","=""0860011""",07,30,16.8
"Montville School District","=""0860011""",08,35,18.6
"Montville School District","=""0860011""",09,30,17.8
"Montville School District","=""0860011""",10,20,13.7
"Montville School District","=""0860011""",11,10,6.8
"Montville School District","=""0860011""",12,9,4.7
"Naugatuck School District","=""0880011""","K","*","*"
"Naugatuck School District","=""0880011""",01,"*","*"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,"*","*"
"Naugatuck School District","=""0880011""",04,7,2.2
"Naugatuck School District","=""0880011""",05,25,7.8
"Naugatuck School District","=""0880011""",06,32,9.7
"Naugatuck School District","=""0880011""",07,24,7.4
"Naugatuck School District","=""0880011""",08,44,13.2
"Naugatuck School District","=""0880011""",09,44,14.1
"Naugatuck School District","=""0880011""",10,56,17.9
"Naugatuck School District","=""0880011""",11,51,16.7
"Naugatuck School District","=""0880011""",12,52,16.3
"New Beginnings Inc Family Academy District","=""2800013""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",01,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",03,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",04,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",05,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",06,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",07,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",08,"N/A","N/A"
"New Britain School District","=""0890011""","K","N/A","N/A"
"New Britain School District","=""0890011""",01,"*","*"
"New Britain School District","=""0890011""",02,"*","*"
"New Britain School District","=""0890011""",03,28,3.2
"New Britain School District","=""0890011""",04,48,5.7
"New Britain School District","=""0890011""",05,61,7.1
"New Britain School District","=""0890011""",06,91,12.5
"New Britain School District","=""0890011""",07,106,14.2
"New Britain School District","=""0890011""",08,134,18.6
"New Britain School District","=""0890011""",09,284,38.9
"New Britain School District","=""0890011""",10,146,27.1
"New Britain School District","=""0890011""",11,119,18.9
"New Britain School District","=""0890011""",12,64,10.9
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"N/A","N/A"
"New Canaan School District","=""0900011""",02,"N/A","N/A"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",04,"N/A","N/A"
"New Canaan School District","=""0900011""",05,"*","*"
"New Canaan School District","=""0900011""",06,"N/A","N/A"
"New Canaan School District","=""0900011""",07,"N/A","N/A"
"New Canaan School District","=""0900011""",08,"*","*"
"New Canaan School District","=""0900011""",09,11,2.9
"New Canaan School District","=""0900011""",10,"*","*"
"New Canaan School District","=""0900011""",11,"*","*"
"New Canaan School District","=""0900011""",12,9,2.9
"New Fairfield School District","=""0910011""","K","N/A","N/A"
"New Fairfield School District","=""0910011""",01,"N/A","N/A"
