"District","District Code","Grade","Count","%"
"East Lyme School District","=""0450011""","K","N/A","N/A"
"East Lyme School District","=""0450011""",01,"N/A","N/A"
"East Lyme School District","=""0450011""",02,"N/A","N/A"
"East Lyme School District","=""0450011""",03,"N/A","N/A"
"East Lyme School District","=""0450011""",04,"*","*"
"East Lyme School District","=""0450011""",05,"*","*"
"East Lyme School District","=""0450011""",06,"*","*"
"East Lyme School District","=""0450011""",07,9,4.8
"East Lyme School District","=""0450011""",08,"*","*"
"East Lyme School District","=""0450011""",09,7,2.7
"East Lyme School District","=""0450011""",10,15,6.0
"East Lyme School District","=""0450011""",11,15,5.6
"East Lyme School District","=""0450011""",12,7,2.7
"East Windsor School District","=""0470011""","K","N/A","N/A"
"East Windsor School District","=""0470011""",01,"N/A","N/A"
"East Windsor School District","=""0470011""",02,"N/A","N/A"
"East Windsor School District","=""0470011""",03,"N/A","N/A"
"East Windsor School District","=""0470011""",04,"N/A","N/A"
"East Windsor School District","=""0470011""",05,"*","*"
"East Windsor School District","=""0470011""",06,7,8.9
"East Windsor School District","=""0470011""",07,17,19.5
"East Windsor School District","=""0470011""",08,"*","*"
"East Windsor School District","=""0470011""",09,9,11.4
"East Windsor School District","=""0470011""",10,14,16.1
"East Windsor School District","=""0470011""",11,10,15.2
"East Windsor School District","=""0470011""",12,7,8.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","K","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",01,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",02,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,19,16.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,9,7.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,10,10.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,"*","*"
"Eastford School District","=""0390011""","K","N/A","*"
"Eastford School District","=""0390011""",01,"N/A","N/A"
"Eastford School District","=""0390011""",02,"N/A","*"
"Eastford School District","=""0390011""",03,"*","*"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"N/A","*"
"Eastford School District","=""0390011""",06,"*","*"
"Eastford School District","=""0390011""",07,"N/A","*"
"Eastford School District","=""0390011""",08,"*","*"
"Eastford School District","=""0390011""",09,"N/A","*"
"Easton School District","=""0460011""","K","*","*"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"*","*"
"Easton School District","=""0460011""",04,"N/A","N/A"
"Easton School District","=""0460011""",05,"*","*"
"Easton School District","=""0460011""",06,"N/A","N/A"
"Easton School District","=""0460011""",07,"N/A","N/A"
"Easton School District","=""0460011""",08,"*","*"
"EdAdvance","=""2420014""","K","N/A","*"
"EdAdvance","=""2420014""",01,"N/A","*"
"EdAdvance","=""2420014""",02,"N/A","*"
"EdAdvance","=""2420014""",03,"N/A","*"
"EdAdvance","=""2420014""",04,"N/A","*"
"EdAdvance","=""2420014""",05,"N/A","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"N/A","*"
"EdAdvance","=""2420014""",08,"*","*"
"EdAdvance","=""2420014""",09,8,"*"
"EdAdvance","=""2420014""",10,12,60.0
"EdAdvance","=""2420014""",11,"N/A","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","N/A","N/A"
"Ellington School District","=""0480011""",01,"*","*"
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,"*","*"
"Ellington School District","=""0480011""",05,8,3.9
"Ellington School District","=""0480011""",06,8,3.7
"Ellington School District","=""0480011""",07,"*","*"
"Ellington School District","=""0480011""",08,14,6.5
"Ellington School District","=""0480011""",09,15,7.3
"Ellington School District","=""0480011""",10,19,9.1
"Ellington School District","=""0480011""",11,17,8.6
"Ellington School District","=""0480011""",12,7,3.7
"Elm City College Preparatory School District","=""2890013""","K","*","*"
"Elm City College Preparatory School District","=""2890013""",01,"*","*"
"Elm City College Preparatory School District","=""2890013""",02,"*","*"
"Elm City College Preparatory School District","=""2890013""",03,12,17.9
"Elm City College Preparatory School District","=""2890013""",04,"*","*"
"Elm City College Preparatory School District","=""2890013""",05,"*","*"
"Elm City College Preparatory School District","=""2890013""",06,6,9.2
"Elm City College Preparatory School District","=""2890013""",07,7,10.3
"Elm City College Preparatory School District","=""2890013""",08,6,9.5
"Elm City College Preparatory School District","=""2890013""",09,"*","*"
"Elm City College Preparatory School District","=""2890013""",10,"*","*"
"Elm City College Preparatory School District","=""2890013""",11,6,15.8
"Elm City College Preparatory School District","=""2890013""",12,"N/A","N/A"
"Elm City Montessori School District","=""2910013""","K","N/A","N/A"
"Elm City Montessori School District","=""2910013""",01,"N/A","N/A"
"Elm City Montessori School District","=""2910013""",02,"*","*"
"Elm City Montessori School District","=""2910013""",03,"N/A","N/A"
"Elm City Montessori School District","=""2910013""",04,"N/A","N/A"
"Elm City Montessori School District","=""2910013""",05,"*","*"
"Enfield School District","=""0490011""","K","N/A","N/A"
"Enfield School District","=""0490011""",01,"N/A","N/A"
"Enfield School District","=""0490011""",02,"N/A","N/A"
"Enfield School District","=""0490011""",03,8,2.1
"Enfield School District","=""0490011""",04,9,2.5
"Enfield School District","=""0490011""",05,9,2.2
"Enfield School District","=""0490011""",06,32,9.1
"Enfield School District","=""0490011""",07,73,18.6
"Enfield School District","=""0490011""",08,57,14.5
"Enfield School District","=""0490011""",09,58,12.8
"Enfield School District","=""0490011""",10,65,17.1
"Enfield School District","=""0490011""",11,27,7.5
"Enfield School District","=""0490011""",12,18,4.5
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"*","*"
"Explorations District","=""2720013""",09,"*","*"
"Explorations District","=""2720013""",10,6,19.4
"Explorations District","=""2720013""",11,"*","*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","N/A","N/A"
"Fairfield School District","=""0510011""",01,"N/A","N/A"
"Fairfield School District","=""0510011""",02,"*","*"
"Fairfield School District","=""0510011""",03,"N/A","N/A"
"Fairfield School District","=""0510011""",04,"*","*"
"Fairfield School District","=""0510011""",05,"N/A","N/A"
"Fairfield School District","=""0510011""",06,15,1.8
"Fairfield School District","=""0510011""",07,20,2.7
"Fairfield School District","=""0510011""",08,29,3.3
"Fairfield School District","=""0510011""",09,22,2.9
"Fairfield School District","=""0510011""",10,19,2.5
"Fairfield School District","=""0510011""",11,17,2.2
"Fairfield School District","=""0510011""",12,23,3.0
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,"N/A","N/A"
"Farmington School District","=""0520011""",02,"N/A","N/A"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,"*","*"
"Farmington School District","=""0520011""",05,"N/A","N/A"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,12,3.4
"Farmington School District","=""0520011""",08,10,2.9
"Farmington School District","=""0520011""",09,"*","*"
"Farmington School District","=""0520011""",10,9,2.6
"Farmington School District","=""0520011""",11,"*","*"
"Farmington School District","=""0520011""",12,8,2.6
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","*"
"Franklin School District","=""0530011""",05,"N/A","N/A"
"Franklin School District","=""0530011""",06,"N/A","*"
"Franklin School District","=""0530011""",07,"*","*"
"Franklin School District","=""0530011""",08,"N/A","*"
"Glastonbury School District","=""0540011""","K","*","*"
"Glastonbury School District","=""0540011""",01,"*","*"
"Glastonbury School District","=""0540011""",02,"N/A","N/A"
"Glastonbury School District","=""0540011""",03,"N/A","N/A"
"Glastonbury School District","=""0540011""",04,"*","*"
"Glastonbury School District","=""0540011""",05,"N/A","N/A"
"Glastonbury School District","=""0540011""",06,"*","*"
"Glastonbury School District","=""0540011""",07,10,2.1
"Glastonbury School District","=""0540011""",08,21,4.4
"Glastonbury School District","=""0540011""",09,20,4.0
"Glastonbury School District","=""0540011""",10,37,7.3
"Glastonbury School District","=""0540011""",11,19,3.8
"Glastonbury School District","=""0540011""",12,13,2.5
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"N/A","N/A"
"Granby School District","=""0560011""",02,"*","*"
"Granby School District","=""0560011""",03,"*","*"
"Granby School District","=""0560011""",04,"*","*"
"Granby School District","=""0560011""",05,"N/A","N/A"
"Granby School District","=""0560011""",06,"*","*"
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,10,7.0
"Granby School District","=""0560011""",09,"*","*"
"Granby School District","=""0560011""",10,9,5.5
"Granby School District","=""0560011""",11,"*","*"
"Granby School District","=""0560011""",12,8,5.0
"Great Oaks Charter School District","=""2940013""",06,"*","*"
"Great Oaks Charter School District","=""2940013""",07,21,15.6
"Great Oaks Charter School District","=""2940013""",08,24,19.0
"Great Oaks Charter School District","=""2940013""",09,11,13.1
"Great Oaks Charter School District","=""2940013""",10,10,16.1
"Great Oaks Charter School District","=""2940013""",11,"*","*"
"Greenwich School District","=""0570011""","K","N/A","N/A"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,"*","*"
"Greenwich School District","=""0570011""",04,6,0.9
"Greenwich School District","=""0570011""",05,8,1.2
"Greenwich School District","=""0570011""",06,"*","*"
"Greenwich School District","=""0570011""",07,9,1.3
"Greenwich School District","=""0570011""",08,16,2.4
"Greenwich School District","=""0570011""",09,22,3.0
"Greenwich School District","=""0570011""",10,19,2.7
"Greenwich School District","=""0570011""",11,11,1.6
"Greenwich School District","=""0570011""",12,22,3.0
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"*","*"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"N/A","N/A"
"Griswold School District","=""0580011""",05,13,9.8
"Griswold School District","=""0580011""",06,21,14.0
"Griswold School District","=""0580011""",07,"*","*"
"Griswold School District","=""0580011""",08,7,4.9
"Griswold School District","=""0580011""",09,15,10.3
"Griswold School District","=""0580011""",10,12,8.9
"Griswold School District","=""0580011""",11,11,8.1
"Griswold School District","=""0580011""",12,8,5.6
"Groton School District","=""0590011""","K","*","*"
"Groton School District","=""0590011""",01,"*","*"
"Groton School District","=""0590011""",02,"*","*"
"Groton School District","=""0590011""",03,"*","*"
"Groton School District","=""0590011""",04,11,3.4
"Groton School District","=""0590011""",05,7,2.1
"Groton School District","=""0590011""",06,24,6.9
"Groton School District","=""0590011""",07,22,6.4
"Groton School District","=""0590011""",08,31,8.8
"Groton School District","=""0590011""",09,31,11.5
"Groton School District","=""0590011""",10,24,8.5
"Groton School District","=""0590011""",11,22,9.2
"Groton School District","=""0590011""",12,28,10.5
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"N/A","N/A"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,12,4.3
"Guilford School District","=""0600011""",08,13,4.8
"Guilford School District","=""0600011""",09,12,4.0
"Guilford School District","=""0600011""",10,15,5.5
"Guilford School District","=""0600011""",11,8,2.9
"Guilford School District","=""0600011""",12,10,3.4
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,"*","*"
"Hamden School District","=""0620011""",02,8,2.1
"Hamden School District","=""0620011""",03,15,3.6
"Hamden School District","=""0620011""",04,7,1.7
"Hamden School District","=""0620011""",05,34,7.8
"Hamden School District","=""0620011""",06,23,5.4
"Hamden School District","=""0620011""",07,46,10.2
"Hamden School District","=""0620011""",08,35,7.4
"Hamden School District","=""0620011""",09,54,11.6
"Hamden School District","=""0620011""",10,34,8.4
"Hamden School District","=""0620011""",11,36,8.9
"Hamden School District","=""0620011""",12,34,7.3
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"*","*"
"Hartford School District","=""0640011""","K",12,0.9
"Hartford School District","=""0640011""",01,15,1.1
"Hartford School District","=""0640011""",02,30,2.2
"Hartford School District","=""0640011""",03,85,6.3
"Hartford School District","=""0640011""",04,107,7.6
"Hartford School District","=""0640011""",05,139,9.8
"Hartford School District","=""0640011""",06,186,12.8
"Hartford School District","=""0640011""",07,283,18.6
"Hartford School District","=""0640011""",08,260,16.1
"Hartford School District","=""0640011""",09,391,23.1
"Hartford School District","=""0640011""",10,268,20.5
"Hartford School District","=""0640011""",11,146,11.6
"Hartford School District","=""0640011""",12,128,10.3
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","N/A"
"Hartland School District","=""0650011""",03,"N/A","*"
"Hartland School District","=""0650011""",04,"N/A","*"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"N/A","*"
"Hartland School District","=""0650011""",07,"*","*"
"Hartland School District","=""0650011""",08,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"*","*"
"Hebron School District","=""0670011""",02,"N/A","N/A"
"Hebron School District","=""0670011""",03,"N/A","N/A"
"Hebron School District","=""0670011""",04,"*","*"
"Hebron School District","=""0670011""",05,"*","*"
"Hebron School District","=""0670011""",06,"*","*"
"Highville Charter School District","=""2860013""","K","*","*"
"Highville Charter School District","=""2860013""",01,7,16.7
"Highville Charter School District","=""2860013""",02,"*","*"
"Highville Charter School District","=""2860013""",03,7,18.4
"Highville Charter School District","=""2860013""",04,"*","*"
"Highville Charter School District","=""2860013""",05,"*","*"
"Highville Charter School District","=""2860013""",06,9,26.5
"Highville Charter School District","=""2860013""",07,8,21.1
"Highville Charter School District","=""2860013""",08,"*","*"
"Highville Charter School District","=""2860013""",09,"*","*"
"Highville Charter School District","=""2860013""",10,"*","*"
"Highville Charter School District","=""2860013""",11,"*","*"
"Highville Charter School District","=""2860013""",12,"N/A","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",02,"*","*"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",05,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,"*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",06,14,14.1
"Interdistrict School for Arts and Comm District","=""2650013""",07,8,8.2
"Interdistrict School for Arts and Comm District","=""2650013""",08,10,10.8
"Jumoke Academy District","=""2610013""","K","*","*"
"Jumoke Academy District","=""2610013""",01,"*","*"
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,"*","*"
"Jumoke Academy District","=""2610013""",05,8,10.5
"Jumoke Academy District","=""2610013""",06,"*","*"
"Jumoke Academy District","=""2610013""",07,"*","*"
"Jumoke Academy District","=""2610013""",08,11,17.2
"Jumoke Academy District","=""2610013""",09,"N/A","*"
"Jumoke Academy District","=""2610013""",10,"N/A","*"
"Jumoke Academy District","=""2610013""",11,"N/A","*"
"Jumoke Academy District","=""2610013""",12,"N/A","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","*"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","*"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"*","*"
"Kent School District","=""0680011""",07,"N/A","*"
"Kent School District","=""0680011""",08,"*","*"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,"*","*"
"Killingly School District","=""0690011""",04,"*","*"
"Killingly School District","=""0690011""",05,6,3.8
"Killingly School District","=""0690011""",06,18,10.1
"Killingly School District","=""0690011""",07,10,5.7
"Killingly School District","=""0690011""",08,12,7.5
"Killingly School District","=""0690011""",09,31,14.1
"Killingly School District","=""0690011""",10,39,18.1
"Killingly School District","=""0690011""",11,17,9.3
"Killingly School District","=""0690011""",12,31,15.3
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,7,4.7
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",03,17,10.0
"Learn","=""2450014""",04,9,6.2
"Learn","=""2450014""",05,9,6.1
"Learn","=""2450014""",06,14,22.2
"Learn","=""2450014""",07,14,25.5
"Learn","=""2450014""",08,12,22.2
"Learn","=""2450014""",09,14,6.2
"Learn","=""2450014""",10,11,5.6
"Learn","=""2450014""",11,12,5.5
"Learn","=""2450014""",12,14,6.3
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",04,"N/A","N/A"
"Lebanon School District","=""0710011""",05,"N/A","N/A"
"Lebanon School District","=""0710011""",06,11,16.9
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,9,11.3
"Lebanon School District","=""0710011""",09,6,6.8
"Lebanon School District","=""0710011""",10,"*","*"
"Lebanon School District","=""0710011""",11,6,7.2
"Lebanon School District","=""0710011""",12,"*","*"
"Ledyard School District","=""0720011""","K","N/A","N/A"
"Ledyard School District","=""0720011""",01,"*","*"
"Ledyard School District","=""0720011""",02,"*","*"
"Ledyard School District","=""0720011""",03,"*","*"
"Ledyard School District","=""0720011""",04,7,3.8
"Ledyard School District","=""0720011""",05,"*","*"
"Ledyard School District","=""0720011""",06,9,5.1
"Ledyard School District","=""0720011""",07,14,7.7
"Ledyard School District","=""0720011""",08,6,3.0
"Ledyard School District","=""0720011""",09,11,4.8
"Ledyard School District","=""0720011""",10,7,3.6
"Ledyard School District","=""0720011""",11,"*","*"
"Ledyard School District","=""0720011""",12,"*","*"
"Lisbon School District","=""0730011""","K","N/A","N/A"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"*","*"
"Lisbon School District","=""0730011""",04,"*","*"
"Lisbon School District","=""0730011""",05,"*","*"
"Lisbon School District","=""0730011""",06,6,12.5
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,6,13.6
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"N/A","N/A"
"Litchfield School District","=""0740011""",05,"N/A","N/A"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,"*","*"
"Litchfield School District","=""0740011""",08,"*","*"
"Litchfield School District","=""0740011""",09,"*","*"
"Litchfield School District","=""0740011""",10,"*","*"
"Litchfield School District","=""0740011""",11,"*","*"
"Litchfield School District","=""0740011""",12,"*","*"
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"N/A","N/A"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"*","*"
"Madison School District","=""0760011""",04,"N/A","N/A"
"Madison School District","=""0760011""",05,"N/A","N/A"
"Madison School District","=""0760011""",06,"*","*"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,8,3.7
"Madison School District","=""0760011""",09,"N/A","N/A"
"Madison School District","=""0760011""",10,6,2.6
"Madison School District","=""0760011""",11,10,3.4
"Madison School District","=""0760011""",12,8,2.8
"Manchester School District","=""0770011""","K","*","*"
"Manchester School District","=""0770011""",01,"*","*"
"Manchester School District","=""0770011""",02,"*","*"
"Manchester School District","=""0770011""",03,8,1.7
"Manchester School District","=""0770011""",04,"*","*"
"Manchester School District","=""0770011""",05,43,8.3
"Manchester School District","=""0770011""",06,43,9.3
"Manchester School District","=""0770011""",07,63,13.3
"Manchester School District","=""0770011""",08,64,14.3
"Manchester School District","=""0770011""",09,83,17.4
"Manchester School District","=""0770011""",10,72,14.4
"Manchester School District","=""0770011""",11,43,10.2
"Manchester School District","=""0770011""",12,29,6.7
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"N/A","N/A"
"Mansfield School District","=""0780011""",03,"N/A","N/A"
"Mansfield School District","=""0780011""",04,"N/A","N/A"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,"*","*"
"Mansfield School District","=""0780011""",07,"*","*"
"Mansfield School District","=""0780011""",08,11,7.2
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"N/A","N/A"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"*","*"
"Marlborough School District","=""0790011""",05,"N/A","N/A"
"Marlborough School District","=""0790011""",06,"*","*"
"Meriden School District","=""0800011""","K","*","*"
"Meriden School District","=""0800011""",01,8,1.2
"Meriden School District","=""0800011""",02,"*","*"
"Meriden School District","=""0800011""",03,"*","*"
"Meriden School District","=""0800011""",04,"*","*"
"Meriden School District","=""0800011""",05,22,2.9
"Meriden School District","=""0800011""",06,44,7.2
"Meriden School District","=""0800011""",07,53,9.0
"Meriden School District","=""0800011""",08,57,10.2
"Meriden School District","=""0800011""",09,67,10.0
"Meriden School District","=""0800011""",10,94,14.5
"Meriden School District","=""0800011""",11,56,9.7
"Meriden School District","=""0800011""",12,55,8.5
"Middletown School District","=""0830011""","K","*","*"
"Middletown School District","=""0830011""",01,"*","*"
"Middletown School District","=""0830011""",02,"*","*"
"Middletown School District","=""0830011""",03,10,2.8
"Middletown School District","=""0830011""",04,10,2.9
"Middletown School District","=""0830011""",05,18,5.0
"Middletown School District","=""0830011""",06,22,6.6
"Middletown School District","=""0830011""",07,34,10.0
"Middletown School District","=""0830011""",08,20,6.3
"Middletown School District","=""0830011""",09,51,15.3
"Middletown School District","=""0830011""",10,32,8.8
"Middletown School District","=""0830011""",11,17,4.8
"Middletown School District","=""0830011""",12,14,3.8
"Milford School District","=""0840011""","K","N/A","N/A"
"Milford School District","=""0840011""",01,"N/A","N/A"
"Milford School District","=""0840011""",02,"N/A","N/A"
"Milford School District","=""0840011""",03,"N/A","N/A"
"Milford School District","=""0840011""",04,"N/A","N/A"
"Milford School District","=""0840011""",05,"*","*"
"Milford School District","=""0840011""",06,"*","*"
"Milford School District","=""0840011""",07,28,6.2
"Milford School District","=""0840011""",08,36,7.8
"Milford School District","=""0840011""",09,35,8.1
"Milford School District","=""0840011""",10,38,8.8
"Milford School District","=""0840011""",11,24,5.2
"Milford School District","=""0840011""",12,27,5.7
"Monroe School District","=""0850011""","K","*","*"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",04,"N/A","N/A"
"Monroe School District","=""0850011""",05,"N/A","N/A"
"Monroe School District","=""0850011""",06,"*","*"
"Monroe School District","=""0850011""",07,"*","*"
"Monroe School District","=""0850011""",08,"*","*"
"Monroe School District","=""0850011""",09,7,2.9
"Monroe School District","=""0850011""",10,7,2.4
"Monroe School District","=""0850011""",11,"*","*"
"Monroe School District","=""0850011""",12,6,2.4
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"N/A","N/A"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,"*","*"
"Montville School District","=""0860011""",06,10,5.1
"Montville School District","=""0860011""",07,8,4.4
"Montville School District","=""0860011""",08,12,6.8
"Montville School District","=""0860011""",09,19,13.9
"Montville School District","=""0860011""",10,19,11.9
"Montville School District","=""0860011""",11,10,6.6
"Montville School District","=""0860011""",12,12,7.6
"Naugatuck School District","=""0880011""","K","N/A","N/A"
"Naugatuck School District","=""0880011""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,"*","*"
"Naugatuck School District","=""0880011""",04,"*","*"
"Naugatuck School District","=""0880011""",05,16,4.7
"Naugatuck School District","=""0880011""",06,27,7.6
"Naugatuck School District","=""0880011""",07,50,14.0
"Naugatuck School District","=""0880011""",08,46,12.4
"Naugatuck School District","=""0880011""",09,40,13.0
"Naugatuck School District","=""0880011""",10,38,11.9
"Naugatuck School District","=""0880011""",11,26,7.7
"Naugatuck School District","=""0880011""",12,50,14.0
"New Beginnings Inc Family Academy District","=""2800013""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",01,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",03,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",04,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",05,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",06,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",07,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",08,"N/A","N/A"
"New Britain School District","=""0890011""","K","*","*"
"New Britain School District","=""0890011""",01,"*","*"
"New Britain School District","=""0890011""",02,13,1.6
"New Britain School District","=""0890011""",03,29,3.4
"New Britain School District","=""0890011""",04,55,6.0
"New Britain School District","=""0890011""",05,45,5.0
"New Britain School District","=""0890011""",06,47,6.0
"New Britain School District","=""0890011""",07,66,8.2
"New Britain School District","=""0890011""",08,115,14.6
"New Britain School District","=""0890011""",09,229,28.4
"New Britain School District","=""0890011""",10,146,24.3
