"District","District Code","Grade","Count","%"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,11,15.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,6,7.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,11,15.1
"Eastford School District","=""0390011""","K","*","*"
"Eastford School District","=""0390011""",01,"N/A","*"
"Eastford School District","=""0390011""",02,"*","*"
"Eastford School District","=""0390011""",03,"N/A","*"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"N/A","*"
"Eastford School District","=""0390011""",06,"*","*"
"Eastford School District","=""0390011""",07,"*","*"
"Eastford School District","=""0390011""",08,"N/A","N/A"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"*","*"
"Easton School District","=""0460011""",04,"N/A","N/A"
"Easton School District","=""0460011""",05,"*","*"
"Easton School District","=""0460011""",06,"N/A","N/A"
"Easton School District","=""0460011""",07,"*","*"
"Easton School District","=""0460011""",08,"N/A","N/A"
"EdAdvance","=""2420014""",02,"N/A","*"
"EdAdvance","=""2420014""",04,"*","*"
"EdAdvance","=""2420014""",05,"N/A","*"
"EdAdvance","=""2420014""",06,"*","*"
"EdAdvance","=""2420014""",07,"*","*"
"EdAdvance","=""2420014""",08,"N/A","*"
"EdAdvance","=""2420014""",09,"*","*"
"EdAdvance","=""2420014""",10,"N/A","*"
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","*","*"
"Ellington School District","=""0480011""",01,8,4.0
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,7,3.2
"Ellington School District","=""0480011""",05,6,2.8
"Ellington School District","=""0480011""",06,9,4.2
"Ellington School District","=""0480011""",07,6,2.9
"Ellington School District","=""0480011""",08,10,4.4
"Ellington School District","=""0480011""",09,20,10.2
"Ellington School District","=""0480011""",10,20,9.8
"Ellington School District","=""0480011""",11,23,12.0
"Ellington School District","=""0480011""",12,12,5.9
"Elm City College Preparatory School District","=""2890013""","K",12,17.9
"Elm City College Preparatory School District","=""2890013""",01,"*","*"
"Elm City College Preparatory School District","=""2890013""",02,10,16.7
"Elm City College Preparatory School District","=""2890013""",03,14,25.5
"Elm City College Preparatory School District","=""2890013""",04,8,16.7
"Elm City College Preparatory School District","=""2890013""",05,20,32.8
"Elm City College Preparatory School District","=""2890013""",06,21,35.0
"Elm City College Preparatory School District","=""2890013""",07,15,31.3
"Elm City College Preparatory School District","=""2890013""",08,9,18.4
"Elm City College Preparatory School District","=""2890013""",09,16,59.3
"Elm City College Preparatory School District","=""2890013""",10,13,59.1
"Elm City College Preparatory School District","=""2890013""",11,11,45.8
"Elm City College Preparatory School District","=""2890013""",12,"*","*"
"Enfield School District","=""0490011""","K","*","*"
"Enfield School District","=""0490011""",01,"*","*"
"Enfield School District","=""0490011""",02,8,1.9
"Enfield School District","=""0490011""",03,12,3.2
"Enfield School District","=""0490011""",04,25,6.2
"Enfield School District","=""0490011""",05,27,6.7
"Enfield School District","=""0490011""",06,32,8.5
"Enfield School District","=""0490011""",07,83,20.3
"Enfield School District","=""0490011""",08,85,22.5
"Enfield School District","=""0490011""",09,92,18.7
"Enfield School District","=""0490011""",10,39,10.1
"Enfield School District","=""0490011""",11,75,18.2
"Enfield School District","=""0490011""",12,43,9.9
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"*","*"
"Essex School District","=""0500011""",04,"*","*"
"Essex School District","=""0500011""",05,"*","*"
"Essex School District","=""0500011""",06,"*","*"
"Explorations District","=""2720013""",09,6,"*"
"Explorations District","=""2720013""",10,"*","*"
"Explorations District","=""2720013""",11,6,"*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","*","*"
"Fairfield School District","=""0510011""",01,"*","*"
"Fairfield School District","=""0510011""",02,"*","*"
"Fairfield School District","=""0510011""",03,"*","*"
"Fairfield School District","=""0510011""",04,"*","*"
"Fairfield School District","=""0510011""",05,"N/A","N/A"
"Fairfield School District","=""0510011""",06,23,2.7
"Fairfield School District","=""0510011""",07,34,4.0
"Fairfield School District","=""0510011""",08,48,5.8
"Fairfield School District","=""0510011""",09,38,4.7
"Fairfield School District","=""0510011""",10,26,3.6
"Fairfield School District","=""0510011""",11,27,3.7
"Fairfield School District","=""0510011""",12,31,4.4
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,6,2.2
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,"*","*"
"Farmington School District","=""0520011""",05,"*","*"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,"*","*"
"Farmington School District","=""0520011""",08,"*","*"
"Farmington School District","=""0520011""",09,15,4.6
"Farmington School District","=""0520011""",10,8,2.4
"Farmington School District","=""0520011""",11,14,4.1
"Farmington School District","=""0520011""",12,11,3.3
"Franklin School District","=""0530011""","K","N/A","N/A"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","*"
"Franklin School District","=""0530011""",05,"N/A","N/A"
"Franklin School District","=""0530011""",06,"*","*"
"Franklin School District","=""0530011""",07,"N/A","N/A"
"Franklin School District","=""0530011""",08,"N/A","N/A"
"Franklin School District","=""0530011""",11,"N/A","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"*","*"
"Glastonbury School District","=""0540011""",02,"N/A","N/A"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"N/A","N/A"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,11,2.1
"Glastonbury School District","=""0540011""",07,9,1.8
"Glastonbury School District","=""0540011""",08,"*","*"
"Glastonbury School District","=""0540011""",09,14,2.5
"Glastonbury School District","=""0540011""",10,18,3.3
"Glastonbury School District","=""0540011""",11,24,4.1
"Glastonbury School District","=""0540011""",12,30,5.3
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"*","*"
"Granby School District","=""0560011""",02,"N/A","N/A"
"Granby School District","=""0560011""",03,"N/A","N/A"
"Granby School District","=""0560011""",04,"*","*"
"Granby School District","=""0560011""",05,"*","*"
"Granby School District","=""0560011""",06,"*","*"
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,"*","*"
"Granby School District","=""0560011""",10,7,4.3
"Granby School District","=""0560011""",11,6,3.0
"Granby School District","=""0560011""",12,8,4.1
"Greenwich School District","=""0570011""","K","N/A","N/A"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,"*","*"
"Greenwich School District","=""0570011""",04,"N/A","N/A"
"Greenwich School District","=""0570011""",05,"*","*"
"Greenwich School District","=""0570011""",06,"*","*"
"Greenwich School District","=""0570011""",07,22,3.7
"Greenwich School District","=""0570011""",08,21,3.3
"Greenwich School District","=""0570011""",09,30,4.5
"Greenwich School District","=""0570011""",10,25,3.8
"Greenwich School District","=""0570011""",11,22,3.3
"Greenwich School District","=""0570011""",12,33,4.8
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"N/A","N/A"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"*","*"
"Griswold School District","=""0580011""",05,14,10.1
"Griswold School District","=""0580011""",06,7,4.9
"Griswold School District","=""0580011""",07,15,9.3
"Griswold School District","=""0580011""",08,16,10.5
"Griswold School District","=""0580011""",09,31,18.8
"Griswold School District","=""0580011""",10,28,19.4
"Griswold School District","=""0580011""",11,32,20.0
"Griswold School District","=""0580011""",12,28,17.7
"Groton School District","=""0590011""","K",6,1.4
"Groton School District","=""0590011""",01,23,5.1
"Groton School District","=""0590011""",02,17,4.4
"Groton School District","=""0590011""",03,11,3.0
"Groton School District","=""0590011""",04,14,3.9
"Groton School District","=""0590011""",05,10,2.9
"Groton School District","=""0590011""",06,33,10.3
"Groton School District","=""0590011""",07,35,11.6
"Groton School District","=""0590011""",08,45,14.0
"Groton School District","=""0590011""",09,44,15.5
"Groton School District","=""0590011""",10,44,15.8
"Groton School District","=""0590011""",11,44,14.2
"Groton School District","=""0590011""",12,41,13.5
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"*","*"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"N/A","N/A"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,10,3.3
"Guilford School District","=""0600011""",08,13,4.5
"Guilford School District","=""0600011""",09,11,4.5
"Guilford School District","=""0600011""",10,12,4.3
"Guilford School District","=""0600011""",11,27,9.4
"Guilford School District","=""0600011""",12,14,5.1
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,"*","*"
"Hamden School District","=""0620011""",02,6,1.3
"Hamden School District","=""0620011""",03,7,1.7
"Hamden School District","=""0620011""",04,18,4.5
"Hamden School District","=""0620011""",05,18,4.2
"Hamden School District","=""0620011""",06,31,7.6
"Hamden School District","=""0620011""",07,76,16.9
"Hamden School District","=""0620011""",08,103,22.6
"Hamden School District","=""0620011""",09,101,21.0
"Hamden School District","=""0620011""",10,112,23.4
"Hamden School District","=""0620011""",11,80,17.5
"Hamden School District","=""0620011""",12,67,14.5
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"N/A","*"
"Hartford School District","=""0640011""","K","*","*"
"Hartford School District","=""0640011""",01,140,7.6
"Hartford School District","=""0640011""",02,158,9.5
"Hartford School District","=""0640011""",03,174,11.4
"Hartford School District","=""0640011""",04,281,17.1
"Hartford School District","=""0640011""",05,301,20.4
"Hartford School District","=""0640011""",06,337,21.2
"Hartford School District","=""0640011""",07,442,26.8
"Hartford School District","=""0640011""",08,463,26.5
"Hartford School District","=""0640011""",09,527,27.3
"Hartford School District","=""0640011""",10,338,24.5
"Hartford School District","=""0640011""",11,296,24.9
"Hartford School District","=""0640011""",12,232,18.1
"Hartford School District","=""0640011""","Not Available","*","*"
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","N/A"
"Hartland School District","=""0650011""",03,"N/A","N/A"
"Hartland School District","=""0650011""",04,"N/A","N/A"
"Hartland School District","=""0650011""",05,"*","*"
"Hartland School District","=""0650011""",06,"*","*"
"Hartland School District","=""0650011""",07,"*","*"
"Hartland School District","=""0650011""",08,"N/A","N/A"
"Hartland School District","=""0650011""",10,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"*","*"
"Hebron School District","=""0670011""",02,"*","*"
"Hebron School District","=""0670011""",03,"N/A","N/A"
"Hebron School District","=""0670011""",04,"N/A","N/A"
"Hebron School District","=""0670011""",05,"N/A","N/A"
"Hebron School District","=""0670011""",06,"*","*"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"N/A","N/A"
"Highville Charter School District","=""2860013""",02,"N/A","N/A"
"Highville Charter School District","=""2860013""",03,"N/A","N/A"
"Highville Charter School District","=""2860013""",04,"*","*"
"Highville Charter School District","=""2860013""",05,"*","*"
"Highville Charter School District","=""2860013""",06,"*","*"
"Highville Charter School District","=""2860013""",07,"*","*"
"Highville Charter School District","=""2860013""",08,"*","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"*","*"
"Integrated Day Charter School District","=""2640013""",02,"*","*"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"*","*"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",07,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",08,"N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""",06,9,13.8
"Interdistrict School for Arts and Comm District","=""2650013""",07,9,14.8
"Interdistrict School for Arts and Comm District","=""2650013""",08,14,23.3
"Jumoke Academy District","=""2610013""","K","N/A","N/A"
"Jumoke Academy District","=""2610013""",01,"*","*"
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,6,12.5
"Jumoke Academy District","=""2610013""",05,7,8.0
"Jumoke Academy District","=""2610013""",06,8,10.3
"Jumoke Academy District","=""2610013""",07,"*","*"
"Jumoke Academy District","=""2610013""",08,9,16.7
"Jumoke Academy District","=""2610013""",09,"N/A","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",07,"N/A","N/A"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,6,3.3
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,"*","*"
"Killingly School District","=""0690011""",04,"*","*"
"Killingly School District","=""0690011""",05,22,11.8
"Killingly School District","=""0690011""",06,21,10.7
"Killingly School District","=""0690011""",07,40,18.8
"Killingly School District","=""0690011""",08,30,15.0
"Killingly School District","=""0690011""",09,81,26.5
"Killingly School District","=""0690011""",10,33,15.2
"Killingly School District","=""0690011""",11,23,11.6
"Killingly School District","=""0690011""",12,28,14.3
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",03,"*","*"
"Learn","=""2450014""",04,"*","*"
"Learn","=""2450014""",05,7,8.6
"Learn","=""2450014""",06,"*","*"
"Learn","=""2450014""",07,"*","*"
"Learn","=""2450014""",08,"*","*"
"Learn","=""2450014""",09,24,13.4
"Learn","=""2450014""",10,24,14.2
"Learn","=""2450014""",11,32,22.4
"Learn","=""2450014""",12,10,23.3
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",04,"*","*"
"Lebanon School District","=""0710011""",05,"*","*"
"Lebanon School District","=""0710011""",06,6,6.3
"Lebanon School District","=""0710011""",07,9,9.0
"Lebanon School District","=""0710011""",08,"*","*"
"Lebanon School District","=""0710011""",09,7,6.5
"Lebanon School District","=""0710011""",10,"*","*"
"Lebanon School District","=""0710011""",11,7,6.9
"Lebanon School District","=""0710011""",12,9,7.7
"Ledyard School District","=""0720011""","K","N/A","N/A"
"Ledyard School District","=""0720011""",01,"*","*"
"Ledyard School District","=""0720011""",02,"*","*"
"Ledyard School District","=""0720011""",03,"*","*"
"Ledyard School District","=""0720011""",04,"*","*"
"Ledyard School District","=""0720011""",05,6,3.3
"Ledyard School District","=""0720011""",06,12,7.0
"Ledyard School District","=""0720011""",07,10,5.7
"Ledyard School District","=""0720011""",08,9,5.1
"Ledyard School District","=""0720011""",09,24,9.4
"Ledyard School District","=""0720011""",10,7,3.0
"Ledyard School District","=""0720011""",11,13,5.2
"Ledyard School District","=""0720011""",12,16,6.9
"Lisbon School District","=""0730011""","K","N/A","N/A"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"N/A","N/A"
"Lisbon School District","=""0730011""",04,"N/A","N/A"
"Lisbon School District","=""0730011""",05,"*","*"
"Lisbon School District","=""0730011""",06,"N/A","N/A"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,"*","*"
"Lisbon School District","=""0730011""",10,"N/A","*"
"Lisbon School District","=""0730011""",11,"*","*"
"Lisbon School District","=""0730011""",12,"*","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"*","*"
"Litchfield School District","=""0740011""",05,"*","*"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,8,8.7
"Litchfield School District","=""0740011""",08,11,12.2
"Litchfield School District","=""0740011""",09,"*","*"
"Litchfield School District","=""0740011""",10,8,11.1
"Litchfield School District","=""0740011""",11,"*","*"
"Litchfield School District","=""0740011""",12,12,13.2
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"*","*"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"N/A","N/A"
"Madison School District","=""0760011""",04,"N/A","N/A"
"Madison School District","=""0760011""",05,"*","*"
"Madison School District","=""0760011""",06,"*","*"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,9,3.0
"Madison School District","=""0760011""",09,11,3.5
"Madison School District","=""0760011""",10,11,3.5
"Madison School District","=""0760011""",11,16,5.1
"Madison School District","=""0760011""",12,31,9.5
"Manchester School District","=""0770011""","K",10,1.7
"Manchester School District","=""0770011""",01,23,4.8
"Manchester School District","=""0770011""",02,22,4.3
"Manchester School District","=""0770011""",03,20,4.1
"Manchester School District","=""0770011""",04,32,6.6
"Manchester School District","=""0770011""",05,35,7.9
"Manchester School District","=""0770011""",06,15,3.6
"Manchester School District","=""0770011""",07,57,15.1
"Manchester School District","=""0770011""",08,95,21.3
"Manchester School District","=""0770011""",09,73,17.2
"Manchester School District","=""0770011""",10,91,19.9
"Manchester School District","=""0770011""",11,92,20.6
"Manchester School District","=""0770011""",12,64,14.5
"Mansfield School District","=""0780011""","K","*","*"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"N/A","N/A"
"Mansfield School District","=""0780011""",03,"*","*"
"Mansfield School District","=""0780011""",04,"N/A","N/A"
"Mansfield School District","=""0780011""",05,"N/A","N/A"
"Mansfield School District","=""0780011""",06,7,4.9
"Mansfield School District","=""0780011""",07,"*","*"
"Mansfield School District","=""0780011""",08,9,6.3
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"*","*"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",03,"*","*"
"Marlborough School District","=""0790011""",04,"*","*"
"Marlborough School District","=""0790011""",05,"*","*"
"Marlborough School District","=""0790011""",06,"*","*"
"Meriden School District","=""0800011""","K",21,2.9
"Meriden School District","=""0800011""",01,13,1.9
"Meriden School District","=""0800011""",02,29,4.4
"Meriden School District","=""0800011""",03,29,4.3
"Meriden School District","=""0800011""",04,29,4.3
"Meriden School District","=""0800011""",05,36,5.2
"Meriden School District","=""0800011""",06,91,17.3
"Meriden School District","=""0800011""",07,135,25.0
"Meriden School District","=""0800011""",08,134,25.3
"Meriden School District","=""0800011""",09,284,36.6
"Meriden School District","=""0800011""",10,120,20.9
"Meriden School District","=""0800011""",11,93,17.8
"Meriden School District","=""0800011""",12,94,17.4
"Middletown School District","=""0830011""","K",6,1.4
"Middletown School District","=""0830011""",01,10,2.5
"Middletown School District","=""0830011""",02,9,2.4
"Middletown School District","=""0830011""",03,9,2.2
"Middletown School District","=""0830011""",04,21,4.9
"Middletown School District","=""0830011""",05,17,4.4
"Middletown School District","=""0830011""",06,62,19.0
"Middletown School District","=""0830011""",07,47,14.2
"Middletown School District","=""0830011""",08,55,15.5
"Middletown School District","=""0830011""",09,87,23.5
"Middletown School District","=""0830011""",10,32,10.8
"Middletown School District","=""0830011""",11,28,8.8
"Middletown School District","=""0830011""",12,29,8.3
"Milford School District","=""0840011""","K","N/A","N/A"
"Milford School District","=""0840011""",01,"N/A","N/A"
"Milford School District","=""0840011""",02,"*","*"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,"*","*"
"Milford School District","=""0840011""",05,"*","*"
"Milford School District","=""0840011""",06,13,2.4
"Milford School District","=""0840011""",07,25,4.6
"Milford School District","=""0840011""",08,26,4.4
"Milford School District","=""0840011""",09,93,18.3
"Milford School District","=""0840011""",10,63,13.1
"Milford School District","=""0840011""",11,60,12.5
"Milford School District","=""0840011""",12,86,15.8
"Milford School District","=""0840011""","Not Available","*","*"
"Monroe School District","=""0850011""","K","N/A","N/A"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"*","*"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",04,"*","*"
"Monroe School District","=""0850011""",05,"*","*"
"Monroe School District","=""0850011""",06,"N/A","N/A"
"Monroe School District","=""0850011""",07,"*","*"
"Monroe School District","=""0850011""",08,11,3.8
"Monroe School District","=""0850011""",09,"*","*"
"Monroe School District","=""0850011""",10,"*","*"
"Monroe School District","=""0850011""",11,15,5.0
"Monroe School District","=""0850011""",12,12,3.9
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"N/A","N/A"
"Montville School District","=""0860011""",02,"N/A","N/A"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,"*","*"
"Montville School District","=""0860011""",06,14,7.3
"Montville School District","=""0860011""",07,10,4.8
"Montville School District","=""0860011""",08,26,13.3
"Montville School District","=""0860011""",09,35,17.1
"Montville School District","=""0860011""",10,19,9.9
"Montville School District","=""0860011""",11,15,8.7
"Montville School District","=""0860011""",12,15,8.5
"Naugatuck School District","=""0880011""","K",12,3.7
"Naugatuck School District","=""0880011""",01,10,2.8
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,"*","*"
"Naugatuck School District","=""0880011""",04,17,5.1
"Naugatuck School District","=""0880011""",05,25,7.7
"Naugatuck School District","=""0880011""",06,23,6.8
"Naugatuck School District","=""0880011""",07,38,11.0
"Naugatuck School District","=""0880011""",08,49,13.5
"Naugatuck School District","=""0880011""",09,54,17.3
"Naugatuck School District","=""0880011""",10,51,15.3
"Naugatuck School District","=""0880011""",11,40,11.9
"Naugatuck School District","=""0880011""",12,43,13.5
"New Beginnings Inc Family Academy District","=""2800013""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",01,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",03,9,20.9
"New Beginnings Inc Family Academy District","=""2800013""",04,12,27.3
"New Beginnings Inc Family Academy District","=""2800013""",05,21,46.7
"New Beginnings Inc Family Academy District","=""2800013""",06,15,36.6
"New Beginnings Inc Family Academy District","=""2800013""",07,14,38.9
"New Beginnings Inc Family Academy District","=""2800013""",08,8,23.5
"New Britain School District","=""0890011""","K","*","*"
"New Britain School District","=""0890011""",01,48,5.6
"New Britain School District","=""0890011""",02,69,8.3
"New Britain School District","=""0890011""",03,108,12.5
"New Britain School District","=""0890011""",04,95,12.1
"New Britain School District","=""0890011""",05,136,18.0
"New Britain School District","=""0890011""",06,142,19.8
"New Britain School District","=""0890011""",07,190,26.6
"New Britain School District","=""0890011""",08,190,25.6
"New Britain School District","=""0890011""",09,230,35.2
"New Britain School District","=""0890011""",10,244,38.1
"New Britain School District","=""0890011""",11,314,42.6
"New Britain School District","=""0890011""",12,153,28.2
"New Britain School District","=""0890011""","Not Available","*","*"
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"N/A","N/A"
"New Canaan School District","=""0900011""",02,"N/A","N/A"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",04,"N/A","N/A"
"New Canaan School District","=""0900011""",05,"N/A","N/A"
"New Canaan School District","=""0900011""",06,"N/A","N/A"
"New Canaan School District","=""0900011""",07,"N/A","N/A"
"New Canaan School District","=""0900011""",08,"N/A","N/A"
"New Canaan School District","=""0900011""",09,"N/A","N/A"
"New Canaan School District","=""0900011""",10,"N/A","N/A"
"New Canaan School District","=""0900011""",11,"N/A","N/A"
"New Canaan School District","=""0900011""",12,"N/A","N/A"
"New Fairfield School District","=""0910011""","K","N/A","N/A"
"New Fairfield School District","=""0910011""",01,"*","*"
"New Fairfield School District","=""0910011""",02,"*","*"
"New Fairfield School District","=""0910011""",03,"*","*"
"New Fairfield School District","=""0910011""",04,"N/A","N/A"
"New Fairfield School District","=""0910011""",05,"N/A","N/A"
"New Fairfield School District","=""0910011""",06,"*","*"
"New Fairfield School District","=""0910011""",07,13,6.4
"New Fairfield School District","=""0910011""",08,8,3.4
"New Fairfield School District","=""0910011""",09,14,5.5
"New Fairfield School District","=""0910011""",10,17,6.2
"New Fairfield School District","=""0910011""",11,18,7.6
"New Fairfield School District","=""0910011""",12,31,12.7
"New Hartford School District","=""0920011""","K","N/A","N/A"
"New Hartford School District","=""0920011""",01,"*","*"
"New Hartford School District","=""0920011""",02,"N/A","N/A"
"New Hartford School District","=""0920011""",03,"*","*"
"New Hartford School District","=""0920011""",04,"*","*"
"New Hartford School District","=""0920011""",05,"N/A","N/A"
"New Hartford School District","=""0920011""",06,"N/A","N/A"
"New Haven School District","=""0930011""","K",19,1.0
"New Haven School District","=""0930011""",01,56,3.2
"New Haven School District","=""0930011""",02,51,3.2
"New Haven School District","=""0930011""",03,55,3.7
"New Haven School District","=""0930011""",04,102,7.1
"New Haven School District","=""0930011""",05,113,8.1
"New Haven School District","=""0930011""",06,157,10.6
"New Haven School District","=""0930011""",07,195,13.3
"New Haven School District","=""0930011""",08,177,12.0
"New Haven School District","=""0930011""",09,336,20.2
"New Haven School District","=""0930011""",10,205,14.0
"New Haven School District","=""0930011""",11,107,9.8
"New Haven School District","=""0930011""",12,97,8.8
"New London School District","=""0950011""","K",9,3.8
"New London School District","=""0950011""",01,21,8.8
"New London School District","=""0950011""",02,34,12.7
"New London School District","=""0950011""",03,19,7.6
"New London School District","=""0950011""",04,35,12.7
"New London School District","=""0950011""",05,51,21.3
"New London School District","=""0950011""",06,71,31.6
"New London School District","=""0950011""",07,79,39.1
"New London School District","=""0950011""",08,61,31.6
"New London School District","=""0950011""",09,120,34.7
"New London School District","=""0950011""",10,58,29.1
"New London School District","=""0950011""",11,36,18.4
