"District","District Code","Grade","Count","%"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",01,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",02,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,19,20.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,15,16.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,14,20.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,10,13.7
"Eastford School District","=""0390011""","K","N/A","*"
"Eastford School District","=""0390011""",01,"N/A","*"
"Eastford School District","=""0390011""",02,"N/A","*"
"Eastford School District","=""0390011""",03,"N/A","*"
"Eastford School District","=""0390011""",04,"*","*"
"Eastford School District","=""0390011""",05,"N/A","*"
"Eastford School District","=""0390011""",06,"N/A","*"
"Eastford School District","=""0390011""",07,"N/A","*"
"Eastford School District","=""0390011""",08,"*","*"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"*","*"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"*","*"
"Easton School District","=""0460011""",04,"N/A","N/A"
"Easton School District","=""0460011""",05,"*","*"
"Easton School District","=""0460011""",06,"N/A","N/A"
"Easton School District","=""0460011""",07,"*","*"
"Easton School District","=""0460011""",08,"*","*"
"EdAdvance","=""2420014""",03,"N/A","*"
"EdAdvance","=""2420014""",04,"*","*"
"EdAdvance","=""2420014""",05,"*","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"N/A","*"
"EdAdvance","=""2420014""",08,"*","*"
"EdAdvance","=""2420014""",09,"*","*"
"EdAdvance","=""2420014""",10,"*","*"
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","*","*"
"Ellington School District","=""0480011""",01,8,4.1
"Ellington School District","=""0480011""",02,8,4.1
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,7,3.1
"Ellington School District","=""0480011""",05,"*","*"
"Ellington School District","=""0480011""",06,7,3.4
"Ellington School District","=""0480011""",07,6,2.8
"Ellington School District","=""0480011""",08,11,5.0
"Ellington School District","=""0480011""",09,12,6.7
"Ellington School District","=""0480011""",10,18,8.5
"Ellington School District","=""0480011""",11,12,6.7
"Ellington School District","=""0480011""",12,14,6.7
"Elm City College Preparatory School District","=""2890013""","K","*","*"
"Elm City College Preparatory School District","=""2890013""",01,"*","*"
"Elm City College Preparatory School District","=""2890013""",02,"*","*"
"Elm City College Preparatory School District","=""2890013""",03,"*","*"
"Elm City College Preparatory School District","=""2890013""",04,"*","*"
"Elm City College Preparatory School District","=""2890013""",05,9,15.8
"Elm City College Preparatory School District","=""2890013""",06,8,13.6
"Elm City College Preparatory School District","=""2890013""",07,6,10.3
"Elm City College Preparatory School District","=""2890013""",08,"*","*"
"Elm City College Preparatory School District","=""2890013""",09,15,44.1
"Elm City College Preparatory School District","=""2890013""",10,14,37.8
"Elm City College Preparatory School District","=""2890013""",11,"*","*"
"Elm City College Preparatory School District","=""2890013""",12,10,50.0
"Elm City Montessori School District","=""2910013""","K","N/A","*"
"Enfield School District","=""0490011""","K","*","*"
"Enfield School District","=""0490011""",01,9,2.4
"Enfield School District","=""0490011""",02,"*","*"
"Enfield School District","=""0490011""",03,15,4.0
"Enfield School District","=""0490011""",04,14,3.6
"Enfield School District","=""0490011""",05,16,4.6
"Enfield School District","=""0490011""",06,46,12.1
"Enfield School District","=""0490011""",07,45,13.1
"Enfield School District","=""0490011""",08,59,15.2
"Enfield School District","=""0490011""",09,91,19.7
"Enfield School District","=""0490011""",10,47,13.3
"Enfield School District","=""0490011""",11,39,9.4
"Enfield School District","=""0490011""",12,35,9.2
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"*","*"
"Explorations District","=""2720013""",09,"N/A","*"
"Explorations District","=""2720013""",10,"*","*"
"Explorations District","=""2720013""",11,7,"*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","*","*"
"Fairfield School District","=""0510011""",01,"*","*"
"Fairfield School District","=""0510011""",02,"*","*"
"Fairfield School District","=""0510011""",03,"*","*"
"Fairfield School District","=""0510011""",04,"*","*"
"Fairfield School District","=""0510011""",05,"N/A","N/A"
"Fairfield School District","=""0510011""",06,11,1.4
"Fairfield School District","=""0510011""",07,17,2.1
"Fairfield School District","=""0510011""",08,32,3.8
"Fairfield School District","=""0510011""",09,24,3.0
"Fairfield School District","=""0510011""",10,26,3.5
"Fairfield School District","=""0510011""",11,27,3.5
"Fairfield School District","=""0510011""",12,18,2.5
"Farmington School District","=""0520011""","K","*","*"
"Farmington School District","=""0520011""",01,"*","*"
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",03,"N/A","N/A"
"Farmington School District","=""0520011""",04,7,2.3
"Farmington School District","=""0520011""",05,"N/A","N/A"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,"*","*"
"Farmington School District","=""0520011""",08,9,3.1
"Farmington School District","=""0520011""",09,9,3.0
"Farmington School District","=""0520011""",10,"*","*"
"Farmington School District","=""0520011""",11,9,2.8
"Farmington School District","=""0520011""",12,9,2.6
"Franklin School District","=""0530011""","K","N/A","N/A"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","N/A"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"*","*"
"Franklin School District","=""0530011""",05,"*","*"
"Franklin School District","=""0530011""",06,"*","*"
"Franklin School District","=""0530011""",07,"N/A","N/A"
"Franklin School District","=""0530011""",08,"*","*"
"Franklin School District","=""0530011""",12,"N/A","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"N/A","N/A"
"Glastonbury School District","=""0540011""",02,"*","*"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"*","*"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,10,1.9
"Glastonbury School District","=""0540011""",07,"*","*"
"Glastonbury School District","=""0540011""",08,7,1.3
"Glastonbury School District","=""0540011""",09,15,3.0
"Glastonbury School District","=""0540011""",10,13,2.7
"Glastonbury School District","=""0540011""",11,27,5.0
"Glastonbury School District","=""0540011""",12,16,2.9
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"*","*"
"Granby School District","=""0560011""",02,"N/A","N/A"
"Granby School District","=""0560011""",03,"*","*"
"Granby School District","=""0560011""",04,"*","*"
"Granby School District","=""0560011""",05,"N/A","N/A"
"Granby School District","=""0560011""",06,"*","*"
"Granby School District","=""0560011""",07,9,5.6
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,14,8.0
"Granby School District","=""0560011""",10,7,4.4
"Granby School District","=""0560011""",11,8,4.1
"Granby School District","=""0560011""",12,"*","*"
"Great Oaks Charter School District","=""2940013""",06,55,45.1
"Greenwich School District","=""0570011""","K","*","*"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,"*","*"
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""",05,"N/A","N/A"
"Greenwich School District","=""0570011""",06,"*","*"
"Greenwich School District","=""0570011""",07,13,2.0
"Greenwich School District","=""0570011""",08,19,2.9
"Greenwich School District","=""0570011""",09,7,1.1
"Greenwich School District","=""0570011""",10,14,2.1
"Greenwich School District","=""0570011""",11,26,4.1
"Greenwich School District","=""0570011""",12,22,3.4
"Griswold School District","=""0580011""","K","*","*"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"N/A","N/A"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"N/A","N/A"
"Griswold School District","=""0580011""",05,"*","*"
"Griswold School District","=""0580011""",06,12,8.6
"Griswold School District","=""0580011""",07,15,10.6
"Griswold School District","=""0580011""",08,16,10.7
"Griswold School District","=""0580011""",09,24,14.5
"Griswold School District","=""0580011""",10,18,12.2
"Griswold School District","=""0580011""",11,29,21.0
"Griswold School District","=""0580011""",12,22,15.4
"Groton School District","=""0590011""","K","*","*"
"Groton School District","=""0590011""",01,10,2.5
"Groton School District","=""0590011""",02,"*","*"
"Groton School District","=""0590011""",03,18,4.8
"Groton School District","=""0590011""",04,19,5.5
"Groton School District","=""0590011""",05,7,2.0
"Groton School District","=""0590011""",06,31,9.1
"Groton School District","=""0590011""",07,44,15.1
"Groton School District","=""0590011""",08,51,15.8
"Groton School District","=""0590011""",09,56,19.0
"Groton School District","=""0590011""",10,43,15.5
"Groton School District","=""0590011""",11,47,18.1
"Groton School District","=""0590011""",12,45,16.5
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"*","*"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"*","*"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,"*","*"
"Guilford School District","=""0600011""",08,14,5.0
"Guilford School District","=""0600011""",09,12,4.1
"Guilford School District","=""0600011""",10,9,3.4
"Guilford School District","=""0600011""",11,12,4.9
"Guilford School District","=""0600011""",12,19,6.8
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,13,3.1
"Hamden School District","=""0620011""",02,23,5.5
"Hamden School District","=""0620011""",03,18,4.5
"Hamden School District","=""0620011""",04,23,5.3
"Hamden School District","=""0620011""",05,26,6.3
"Hamden School District","=""0620011""",06,33,8.2
"Hamden School District","=""0620011""",07,61,14.5
"Hamden School District","=""0620011""",08,66,16.3
"Hamden School District","=""0620011""",09,56,13.0
"Hamden School District","=""0620011""",10,56,12.8
"Hamden School District","=""0620011""",11,39,9.0
"Hamden School District","=""0620011""",12,40,8.5
"Hamden School District","=""0620011""","Not Available","*","*"
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"N/A","*"
"Hartford School District","=""0640011""","K","*","*"
"Hartford School District","=""0640011""",01,130,7.9
"Hartford School District","=""0640011""",02,161,9.9
"Hartford School District","=""0640011""",03,173,10.2
"Hartford School District","=""0640011""",04,253,15.9
"Hartford School District","=""0640011""",05,258,17.6
"Hartford School District","=""0640011""",06,386,23.0
"Hartford School District","=""0640011""",07,410,25.9
"Hartford School District","=""0640011""",08,373,24.2
"Hartford School District","=""0640011""",09,501,27.1
"Hartford School District","=""0640011""",10,312,22.5
"Hartford School District","=""0640011""",11,259,20.0
"Hartford School District","=""0640011""",12,241,18.7
"Hartford School District","=""0640011""","Not Available","*","*"
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","*"
"Hartland School District","=""0650011""",03,"N/A","*"
"Hartland School District","=""0650011""",04,"N/A","N/A"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"N/A","N/A"
"Hartland School District","=""0650011""",07,"N/A","*"
"Hartland School District","=""0650011""",08,"N/A","N/A"
"Hartland School District","=""0650011""",12,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"*","*"
"Hebron School District","=""0670011""",03,"*","*"
"Hebron School District","=""0670011""",04,"N/A","N/A"
"Hebron School District","=""0670011""",05,"*","*"
"Hebron School District","=""0670011""",06,"N/A","N/A"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"*","*"
"Highville Charter School District","=""2860013""",02,"*","*"
"Highville Charter School District","=""2860013""",03,8,20.0
"Highville Charter School District","=""2860013""",04,"*","*"
"Highville Charter School District","=""2860013""",05,"*","*"
"Highville Charter School District","=""2860013""",06,"*","*"
"Highville Charter School District","=""2860013""",07,"*","*"
"Highville Charter School District","=""2860013""",08,"*","*"
"Highville Charter School District","=""2860013""",09,"*","*"
"Highville Charter School District","=""2860013""",10,"N/A","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",02,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",05,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",06,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,"N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""",06,20,22.5
"Interdistrict School for Arts and Comm District","=""2650013""",07,19,21.8
"Interdistrict School for Arts and Comm District","=""2650013""",08,12,14.8
"Jumoke Academy District","=""2610013""","K","*","*"
"Jumoke Academy District","=""2610013""",01,"N/A","N/A"
"Jumoke Academy District","=""2610013""",02,7,11.3
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,6,9.2
"Jumoke Academy District","=""2610013""",05,13,17.6
"Jumoke Academy District","=""2610013""",06,11,15.1
"Jumoke Academy District","=""2610013""",07,22,26.2
"Jumoke Academy District","=""2610013""",08,18,23.7
"Jumoke Academy District","=""2610013""",09,"N/A","*"
"Jumoke Academy District","=""2610013""",10,"N/A","*"
"Jumoke Academy District","=""2610013""",11,"N/A","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",07,"N/A","N/A"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,7,3.9
"Killingly School District","=""0690011""",04,7,4.2
"Killingly School District","=""0690011""",05,6,3.4
"Killingly School District","=""0690011""",06,26,14.7
"Killingly School District","=""0690011""",07,17,9.2
"Killingly School District","=""0690011""",08,24,12.2
"Killingly School District","=""0690011""",09,57,22.9
"Killingly School District","=""0690011""",10,27,12.4
"Killingly School District","=""0690011""",11,24,12.4
"Killingly School District","=""0690011""",12,21,10.9
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",03,"*","*"
"Learn","=""2450014""",04,6,6.6
"Learn","=""2450014""",05,"*","*"
"Learn","=""2450014""",06,"*","*"
"Learn","=""2450014""",07,8,15.4
"Learn","=""2450014""",08,"*","*"
"Learn","=""2450014""",09,25,13.4
"Learn","=""2450014""",10,15,8.3
"Learn","=""2450014""",11,10,5.1
"Learn","=""2450014""",12,11,6.5
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",04,"N/A","N/A"
"Lebanon School District","=""0710011""",05,"N/A","N/A"
"Lebanon School District","=""0710011""",06,"*","*"
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,"*","*"
"Lebanon School District","=""0710011""",09,9,9.0
"Lebanon School District","=""0710011""",10,"*","*"
"Lebanon School District","=""0710011""",11,10,9.4
"Lebanon School District","=""0710011""",12,8,8.2
"Ledyard School District","=""0720011""","K","*","*"
"Ledyard School District","=""0720011""",01,8,4.8
"Ledyard School District","=""0720011""",02,"*","*"
"Ledyard School District","=""0720011""",03,"*","*"
"Ledyard School District","=""0720011""",04,6,3.6
"Ledyard School District","=""0720011""",05,6,3.4
"Ledyard School District","=""0720011""",06,7,4.1
"Ledyard School District","=""0720011""",07,17,10.3
"Ledyard School District","=""0720011""",08,21,11.6
"Ledyard School District","=""0720011""",09,10,4.8
"Ledyard School District","=""0720011""",10,20,9.5
"Ledyard School District","=""0720011""",11,11,4.7
"Ledyard School District","=""0720011""",12,30,12.1
"Lisbon School District","=""0730011""","K","*","*"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"N/A","N/A"
"Lisbon School District","=""0730011""",04,"*","*"
"Lisbon School District","=""0730011""",05,"N/A","N/A"
"Lisbon School District","=""0730011""",06,"N/A","N/A"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,"N/A","N/A"
"Lisbon School District","=""0730011""",12,"N/A","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"*","*"
"Litchfield School District","=""0740011""",05,"N/A","N/A"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,6,6.5
"Litchfield School District","=""0740011""",08,"*","*"
"Litchfield School District","=""0740011""",09,"*","*"
"Litchfield School District","=""0740011""",10,9,11.7
"Litchfield School District","=""0740011""",11,7,8.2
"Litchfield School District","=""0740011""",12,12,16.4
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"N/A","N/A"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"*","*"
"Madison School District","=""0760011""",04,"*","*"
"Madison School District","=""0760011""",05,"N/A","N/A"
"Madison School District","=""0760011""",06,"N/A","N/A"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,"*","*"
"Madison School District","=""0760011""",09,6,2.0
"Madison School District","=""0760011""",10,15,4.9
"Madison School District","=""0760011""",11,9,3.0
"Madison School District","=""0760011""",12,15,4.7
"Manchester School District","=""0770011""","K",8,1.5
"Manchester School District","=""0770011""",01,13,2.3
"Manchester School District","=""0770011""",02,17,3.2
"Manchester School District","=""0770011""",03,18,3.8
"Manchester School District","=""0770011""",04,24,4.8
"Manchester School District","=""0770011""",05,33,6.8
"Manchester School District","=""0770011""",06,32,7.6
"Manchester School District","=""0770011""",07,51,13.3
"Manchester School District","=""0770011""",08,67,15.1
"Manchester School District","=""0770011""",09,78,18.5
"Manchester School District","=""0770011""",10,79,18.4
"Manchester School District","=""0770011""",11,62,16.1
"Manchester School District","=""0770011""",12,56,12.9
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"*","*"
"Mansfield School District","=""0780011""",03,"*","*"
"Mansfield School District","=""0780011""",04,"*","*"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,"*","*"
"Mansfield School District","=""0780011""",07,7,5.0
"Mansfield School District","=""0780011""",08,8,5.8
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"N/A","N/A"
"Marlborough School District","=""0790011""",02,"*","*"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"N/A","N/A"
"Marlborough School District","=""0790011""",05,"N/A","N/A"
"Marlborough School District","=""0790011""",06,"N/A","N/A"
"Meriden School District","=""0800011""","K",12,1.7
"Meriden School District","=""0800011""",01,9,1.2
"Meriden School District","=""0800011""",02,21,2.9
"Meriden School District","=""0800011""",03,17,2.5
"Meriden School District","=""0800011""",04,17,2.6
"Meriden School District","=""0800011""",05,19,2.9
"Meriden School District","=""0800011""",06,54,11.1
"Meriden School District","=""0800011""",07,114,23.5
"Meriden School District","=""0800011""",08,101,19.6
"Meriden School District","=""0800011""",09,221,29.7
"Meriden School District","=""0800011""",10,103,17.7
"Meriden School District","=""0800011""",11,54,12.0
"Meriden School District","=""0800011""",12,60,11.1
"Middletown School District","=""0830011""","K",6,1.5
"Middletown School District","=""0830011""",01,6,1.5
"Middletown School District","=""0830011""",02,6,1.5
"Middletown School District","=""0830011""",03,8,2.2
"Middletown School District","=""0830011""",04,16,4.3
"Middletown School District","=""0830011""",05,16,4.1
"Middletown School District","=""0830011""",06,81,22.3
"Middletown School District","=""0830011""",07,41,12.7
"Middletown School District","=""0830011""",08,35,10.1
"Middletown School District","=""0830011""",09,64,17.3
"Middletown School District","=""0830011""",10,37,11.7
"Middletown School District","=""0830011""",11,30,10.1
"Middletown School District","=""0830011""",12,37,11.3
"Milford School District","=""0840011""","K","*","*"
"Milford School District","=""0840011""",01,"*","*"
"Milford School District","=""0840011""",02,"*","*"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,"*","*"
"Milford School District","=""0840011""",05,7,1.5
"Milford School District","=""0840011""",06,7,1.4
"Milford School District","=""0840011""",07,22,4.5
"Milford School District","=""0840011""",08,47,8.9
"Milford School District","=""0840011""",09,53,11.7
"Milford School District","=""0840011""",10,55,11.2
"Milford School District","=""0840011""",11,73,15.3
"Milford School District","=""0840011""",12,60,12.9
"Monroe School District","=""0850011""","K","*","*"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",04,"*","*"
"Monroe School District","=""0850011""",05,"N/A","N/A"
"Monroe School District","=""0850011""",06,"*","*"
"Monroe School District","=""0850011""",07,"*","*"
"Monroe School District","=""0850011""",08,7,2.7
"Monroe School District","=""0850011""",09,12,4.0
"Monroe School District","=""0850011""",10,9,3.3
"Monroe School District","=""0850011""",11,"*","*"
"Monroe School District","=""0850011""",12,10,3.0
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"*","*"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,12,6.5
"Montville School District","=""0860011""",06,"*","*"
"Montville School District","=""0860011""",07,11,5.9
"Montville School District","=""0860011""",08,13,6.6
"Montville School District","=""0860011""",09,19,9.4
"Montville School District","=""0860011""",10,19,11.4
"Montville School District","=""0860011""",11,11,6.3
"Montville School District","=""0860011""",12,"*","*"
"Naugatuck School District","=""0880011""","K","*","*"
"Naugatuck School District","=""0880011""",01,8,2.5
"Naugatuck School District","=""0880011""",02,8,2.6
"Naugatuck School District","=""0880011""",03,6,1.8
"Naugatuck School District","=""0880011""",04,"*","*"
"Naugatuck School District","=""0880011""",05,17,5.2
"Naugatuck School District","=""0880011""",06,17,5.1
"Naugatuck School District","=""0880011""",07,28,8.1
"Naugatuck School District","=""0880011""",08,35,10.3
"Naugatuck School District","=""0880011""",09,62,20.5
"Naugatuck School District","=""0880011""",10,66,21.0
"Naugatuck School District","=""0880011""",11,50,16.2
"Naugatuck School District","=""0880011""",12,41,12.2
"New Beginnings Inc Family Academy District","=""2800013""","K","*","*"
"New Beginnings Inc Family Academy District","=""2800013""",01,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",02,12,17.9
"New Beginnings Inc Family Academy District","=""2800013""",03,11,24.4
"New Beginnings Inc Family Academy District","=""2800013""",04,8,17.4
"New Beginnings Inc Family Academy District","=""2800013""",05,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",06,10,25.0
"New Beginnings Inc Family Academy District","=""2800013""",07,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",08,"*","*"
"New Britain School District","=""0890011""","K",24,2.6
"New Britain School District","=""0890011""",01,33,3.9
"New Britain School District","=""0890011""",02,30,3.5
"New Britain School District","=""0890011""",03,77,9.5
"New Britain School District","=""0890011""",04,97,12.2
"New Britain School District","=""0890011""",05,78,9.6
"New Britain School District","=""0890011""",06,128,19.6
"New Britain School District","=""0890011""",07,155,23.3
"New Britain School District","=""0890011""",08,159,22.3
"New Britain School District","=""0890011""",09,443,49.4
"New Britain School District","=""0890011""",10,136,22.0
"New Britain School District","=""0890011""",11,102,20.0
"New Britain School District","=""0890011""",12,60,10.4
"New Canaan School District","=""0900011""","K","*","*"
"New Canaan School District","=""0900011""",01,"*","*"
"New Canaan School District","=""0900011""",02,"N/A","N/A"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",04,"*","*"
"New Canaan School District","=""0900011""",05,"*","*"
"New Canaan School District","=""0900011""",06,"N/A","N/A"
"New Canaan School District","=""0900011""",07,"*","*"
"New Canaan School District","=""0900011""",08,"N/A","N/A"
"New Canaan School District","=""0900011""",09,"*","*"
"New Canaan School District","=""0900011""",10,"*","*"
"New Canaan School District","=""0900011""",11,"*","*"
"New Canaan School District","=""0900011""",12,8,2.5
"New Fairfield School District","=""0910011""","K","N/A","N/A"
"New Fairfield School District","=""0910011""",01,"N/A","N/A"
"New Fairfield School District","=""0910011""",02,"N/A","N/A"
"New Fairfield School District","=""0910011""",03,"*","*"
"New Fairfield School District","=""0910011""",04,"*","*"
"New Fairfield School District","=""0910011""",05,"*","*"
"New Fairfield School District","=""0910011""",06,"*","*"
"New Fairfield School District","=""0910011""",07,"*","*"
"New Fairfield School District","=""0910011""",08,7,3.2
"New Fairfield School District","=""0910011""",09,12,5.6
"New Fairfield School District","=""0910011""",10,19,8.0
"New Fairfield School District","=""0910011""",11,12,5.0
"New Fairfield School District","=""0910011""",12,22,8.4
"New Hartford School District","=""0920011""","K","N/A","N/A"
"New Hartford School District","=""0920011""",01,"N/A","N/A"
"New Hartford School District","=""0920011""",02,"N/A","N/A"
"New Hartford School District","=""0920011""",03,"*","*"
"New Hartford School District","=""0920011""",04,"*","*"
"New Hartford School District","=""0920011""",05,"*","*"
"New Hartford School District","=""0920011""",06,"*","*"
"New Haven School District","=""0930011""","K",36,2.1
"New Haven School District","=""0930011""",01,69,4.0
"New Haven School District","=""0930011""",02,131,7.6
"New Haven School District","=""0930011""",03,166,10.0
"New Haven School District","=""0930011""",04,171,11.4
"New Haven School District","=""0930011""",05,169,11.5
"New Haven School District","=""0930011""",06,196,13.3
"New Haven School District","=""0930011""",07,271,18.8
"New Haven School District","=""0930011""",08,234,16.0
"New Haven School District","=""0930011""",09,177,10.7
