"District","District Code","Grade","Count","%"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,9,10.5
"Eastford School District","=""0390011""","K","N/A","*"
"Eastford School District","=""0390011""",01,"*","*"
"Eastford School District","=""0390011""",02,"N/A","*"
"Eastford School District","=""0390011""",03,"*","*"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"*","*"
"Eastford School District","=""0390011""",06,"*","*"
"Eastford School District","=""0390011""",07,"*","*"
"Eastford School District","=""0390011""",08,"N/A","*"
"Eastford School District","=""0390011""",11,"N/A","*"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"*","*"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"*","*"
"Easton School District","=""0460011""",04,"*","*"
"Easton School District","=""0460011""",05,"*","*"
"Easton School District","=""0460011""",06,"*","*"
"Easton School District","=""0460011""",07,"*","*"
"Easton School District","=""0460011""",08,"*","*"
"EdAdvance","=""2420014""",01,"N/A","*"
"EdAdvance","=""2420014""",04,"N/A","*"
"EdAdvance","=""2420014""",05,"N/A","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"N/A","*"
"EdAdvance","=""2420014""",08,"N/A","*"
"EdAdvance","=""2420014""",09,"N/A","*"
"EdAdvance","=""2420014""",10,"N/A","*"
"EdAdvance","=""2420014""",11,"N/A","*"
"EdAdvance","=""2420014""",12,"N/A","*"
"Ellington School District","=""0480011""","K","*","*"
"Ellington School District","=""0480011""",01,7,3.3
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,6,2.8
"Ellington School District","=""0480011""",05,6,2.8
"Ellington School District","=""0480011""",06,21,10.3
"Ellington School District","=""0480011""",07,8,3.5
"Ellington School District","=""0480011""",08,8,4.2
"Ellington School District","=""0480011""",09,29,13.4
"Ellington School District","=""0480011""",10,22,11.3
"Ellington School District","=""0480011""",11,15,7.7
"Ellington School District","=""0480011""",12,22,11.2
"Elm City College Preparatory School District","=""2890013""","K",16,26.2
"Elm City College Preparatory School District","=""2890013""",01,8,13.1
"Elm City College Preparatory School District","=""2890013""",02,13,22.0
"Elm City College Preparatory School District","=""2890013""",03,18,31.0
"Elm City College Preparatory School District","=""2890013""",04,16,32.0
"Elm City College Preparatory School District","=""2890013""",05,22,34.9
"Elm City College Preparatory School District","=""2890013""",06,23,41.8
"Elm City College Preparatory School District","=""2890013""",07,15,28.8
"Elm City College Preparatory School District","=""2890013""",08,7,14.9
"Elm City College Preparatory School District","=""2890013""",09,19,59.4
"Elm City College Preparatory School District","=""2890013""",10,9,29.0
"Elm City College Preparatory School District","=""2890013""",11,"*","*"
"Elm City College Preparatory School District","=""2890013""",12,"*","*"
"Enfield School District","=""0490011""","K","N/A","N/A"
"Enfield School District","=""0490011""",01,"N/A","N/A"
"Enfield School District","=""0490011""",02,"*","*"
"Enfield School District","=""0490011""",03,25,6.2
"Enfield School District","=""0490011""",04,"*","*"
"Enfield School District","=""0490011""",05,23,5.5
"Enfield School District","=""0490011""",06,38,9.1
"Enfield School District","=""0490011""",07,51,13.3
"Enfield School District","=""0490011""",08,76,17.2
"Enfield School District","=""0490011""",09,103,22.0
"Enfield School District","=""0490011""",10,69,16.7
"Enfield School District","=""0490011""",11,76,17.3
"Enfield School District","=""0490011""",12,60,12.1
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"N/A","N/A"
"Explorations District","=""2720013""",09,"N/A","*"
"Explorations District","=""2720013""",10,6,26.1
"Explorations District","=""2720013""",11,"*","*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","N/A","N/A"
"Fairfield School District","=""0510011""",01,"N/A","N/A"
"Fairfield School District","=""0510011""",02,"*","*"
"Fairfield School District","=""0510011""",03,"N/A","N/A"
"Fairfield School District","=""0510011""",04,"*","*"
"Fairfield School District","=""0510011""",05,"*","*"
"Fairfield School District","=""0510011""",06,15,1.8
"Fairfield School District","=""0510011""",07,41,5.0
"Fairfield School District","=""0510011""",08,67,7.8
"Fairfield School District","=""0510011""",09,40,5.4
"Fairfield School District","=""0510011""",10,27,3.6
"Fairfield School District","=""0510011""",11,21,3.0
"Fairfield School District","=""0510011""",12,37,5.4
"Farmington School District","=""0520011""","K","*","*"
"Farmington School District","=""0520011""",01,"*","*"
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,6,2.0
"Farmington School District","=""0520011""",05,"*","*"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,9,2.8
"Farmington School District","=""0520011""",08,9,2.6
"Farmington School District","=""0520011""",09,8,2.3
"Farmington School District","=""0520011""",10,13,3.7
"Farmington School District","=""0520011""",11,11,3.4
"Farmington School District","=""0520011""",12,10,3.4
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","N/A"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","*"
"Franklin School District","=""0530011""",05,"N/A","N/A"
"Franklin School District","=""0530011""",06,"*","*"
"Franklin School District","=""0530011""",07,"*","*"
"Franklin School District","=""0530011""",08,"N/A","N/A"
"Franklin School District","=""0530011""",09,"N/A","*"
"Franklin School District","=""0530011""",10,"N/A","*"
"Franklin School District","=""0530011""",12,"N/A","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"N/A","N/A"
"Glastonbury School District","=""0540011""",02,"N/A","N/A"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"*","*"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,14,2.7
"Glastonbury School District","=""0540011""",07,8,1.5
"Glastonbury School District","=""0540011""",08,14,2.5
"Glastonbury School District","=""0540011""",09,14,2.6
"Glastonbury School District","=""0540011""",10,23,3.9
"Glastonbury School District","=""0540011""",11,33,5.9
"Glastonbury School District","=""0540011""",12,21,4.1
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"N/A","N/A"
"Granby School District","=""0560011""",02,"N/A","N/A"
"Granby School District","=""0560011""",03,"N/A","N/A"
"Granby School District","=""0560011""",04,"N/A","N/A"
"Granby School District","=""0560011""",05,"*","*"
"Granby School District","=""0560011""",06,"N/A","N/A"
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,10,6.1
"Granby School District","=""0560011""",10,"*","*"
"Granby School District","=""0560011""",11,11,5.8
"Granby School District","=""0560011""",12,13,6.6
"Greenwich School District","=""0570011""","K","*","*"
"Greenwich School District","=""0570011""",01,"N/A","N/A"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,"N/A","N/A"
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""",05,"*","*"
"Greenwich School District","=""0570011""",06,9,1.5
"Greenwich School District","=""0570011""",07,8,1.3
"Greenwich School District","=""0570011""",08,25,4.0
"Greenwich School District","=""0570011""",09,41,6.3
"Greenwich School District","=""0570011""",10,41,6.0
"Greenwich School District","=""0570011""",11,37,5.4
"Greenwich School District","=""0570011""",12,33,5.2
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"*","*"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"N/A","N/A"
"Griswold School District","=""0580011""",05,13,9.3
"Griswold School District","=""0580011""",06,19,11.7
"Griswold School District","=""0580011""",07,25,16.4
"Griswold School District","=""0580011""",08,27,18.1
"Griswold School District","=""0580011""",09,38,24.8
"Griswold School District","=""0580011""",10,51,27.6
"Griswold School District","=""0580011""",11,31,21.1
"Griswold School District","=""0580011""",12,37,20.8
"Groton School District","=""0590011""","K",8,1.7
"Groton School District","=""0590011""",01,17,4.0
"Groton School District","=""0590011""",02,10,2.5
"Groton School District","=""0590011""",03,18,4.7
"Groton School District","=""0590011""",04,17,4.8
"Groton School District","=""0590011""",05,21,5.8
"Groton School District","=""0590011""",06,37,11.1
"Groton School District","=""0590011""",07,31,9.0
"Groton School District","=""0590011""",08,63,17.8
"Groton School District","=""0590011""",09,48,17.1
"Groton School District","=""0590011""",10,50,15.6
"Groton School District","=""0590011""",11,58,17.7
"Groton School District","=""0590011""",12,41,12.7
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"*","*"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"*","*"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,9,3.1
"Guilford School District","=""0600011""",08,15,5.5
"Guilford School District","=""0600011""",09,15,5.3
"Guilford School District","=""0600011""",10,25,8.6
"Guilford School District","=""0600011""",11,15,5.4
"Guilford School District","=""0600011""",12,22,7.5
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,"*","*"
"Hamden School District","=""0620011""",02,17,4.0
"Hamden School District","=""0620011""",03,16,4.0
"Hamden School District","=""0620011""",04,14,3.3
"Hamden School District","=""0620011""",05,32,8.1
"Hamden School District","=""0620011""",06,36,8.2
"Hamden School District","=""0620011""",07,90,19.7
"Hamden School District","=""0620011""",08,104,21.5
"Hamden School District","=""0620011""",09,96,19.8
"Hamden School District","=""0620011""",10,94,19.7
"Hamden School District","=""0620011""",11,69,16.1
"Hamden School District","=""0620011""",12,78,15.8
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"*","*"
"Hampton School District","=""0630011""",04,"*","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"*","*"
"Hartford School District","=""0640011""","K",57,3.1
"Hartford School District","=""0640011""",01,101,5.8
"Hartford School District","=""0640011""",02,146,9.4
"Hartford School District","=""0640011""",03,212,13.2
"Hartford School District","=""0640011""",04,295,19.3
"Hartford School District","=""0640011""",05,301,20.2
"Hartford School District","=""0640011""",06,351,21.4
"Hartford School District","=""0640011""",07,465,27.0
"Hartford School District","=""0640011""",08,454,26.5
"Hartford School District","=""0640011""",09,512,28.8
"Hartford School District","=""0640011""",10,369,28.1
"Hartford School District","=""0640011""",11,295,23.7
"Hartford School District","=""0640011""",12,236,21.1
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","N/A"
"Hartland School District","=""0650011""",02,"N/A","N/A"
"Hartland School District","=""0650011""",03,"N/A","N/A"
"Hartland School District","=""0650011""",04,"N/A","N/A"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"*","*"
"Hartland School District","=""0650011""",07,"N/A","N/A"
"Hartland School District","=""0650011""",08,"N/A","N/A"
"Hartland School District","=""0650011""",10,"N/A","*"
"Hartland School District","=""0650011""",12,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"N/A","N/A"
"Hebron School District","=""0670011""",03,"N/A","N/A"
"Hebron School District","=""0670011""",04,"N/A","N/A"
"Hebron School District","=""0670011""",05,"*","*"
"Hebron School District","=""0670011""",06,"*","*"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"N/A","N/A"
"Highville Charter School District","=""2860013""",02,"N/A","N/A"
"Highville Charter School District","=""2860013""",03,"N/A","N/A"
"Highville Charter School District","=""2860013""",04,"*","*"
"Highville Charter School District","=""2860013""",05,6,15.4
"Highville Charter School District","=""2860013""",06,"*","*"
"Highville Charter School District","=""2860013""",07,"N/A","*"
"Highville Charter School District","=""2860013""",08,"N/A","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"*","*"
"Integrated Day Charter School District","=""2640013""",02,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",03,"*","*"
"Integrated Day Charter School District","=""2640013""",04,"*","*"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,6,18.2
"Interdistrict School for Arts and Comm District","=""2650013""",06,15,24.2
"Interdistrict School for Arts and Comm District","=""2650013""",07,14,22.6
"Interdistrict School for Arts and Comm District","=""2650013""",08,26,43.3
"Jumoke Academy District","=""2610013""","K","N/A","N/A"
"Jumoke Academy District","=""2610013""",01,"N/A","N/A"
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,"*","*"
"Jumoke Academy District","=""2610013""",05,6,12.5
"Jumoke Academy District","=""2610013""",06,"*","*"
"Jumoke Academy District","=""2610013""",07,"*","*"
"Jumoke Academy District","=""2610013""",08,"*","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",07,"N/A","N/A"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,"*","*"
"Killingly School District","=""0690011""",04,"*","*"
"Killingly School District","=""0690011""",05,"*","*"
"Killingly School District","=""0690011""",06,26,11.9
"Killingly School District","=""0690011""",07,18,9.4
"Killingly School District","=""0690011""",08,42,19.4
"Killingly School District","=""0690011""",09,33,13.4
"Killingly School District","=""0690011""",10,24,10.6
"Killingly School District","=""0690011""",11,17,9.3
"Killingly School District","=""0690011""",12,20,11.5
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",03,"*","*"
"Learn","=""2450014""",04,"*","*"
"Learn","=""2450014""",05,"*","*"
"Learn","=""2450014""",06,"*","*"
"Learn","=""2450014""",07,"*","*"
"Learn","=""2450014""",08,"*","*"
"Learn","=""2450014""",09,23,12.2
"Learn","=""2450014""",10,28,21.9
"Learn","=""2450014""",11,9,26.5
"Learn","=""2450014""",12,"N/A","*"
"Lebanon School District","=""0710011""","K","*","*"
"Lebanon School District","=""0710011""",01,"*","*"
"Lebanon School District","=""0710011""",02,"*","*"
"Lebanon School District","=""0710011""",03,"*","*"
"Lebanon School District","=""0710011""",04,7,8.2
"Lebanon School District","=""0710011""",05,"*","*"
"Lebanon School District","=""0710011""",06,13,13.5
"Lebanon School District","=""0710011""",07,7,7.2
"Lebanon School District","=""0710011""",08,"*","*"
"Lebanon School District","=""0710011""",09,"*","*"
"Lebanon School District","=""0710011""",10,6,5.7
"Lebanon School District","=""0710011""",11,9,7.5
"Lebanon School District","=""0710011""",12,11,8.8
"Ledyard School District","=""0720011""","K","N/A","N/A"
"Ledyard School District","=""0720011""",01,"N/A","N/A"
"Ledyard School District","=""0720011""",02,"N/A","N/A"
"Ledyard School District","=""0720011""",03,7,4.2
"Ledyard School District","=""0720011""",04,"*","*"
"Ledyard School District","=""0720011""",05,10,5.8
"Ledyard School District","=""0720011""",06,"*","*"
"Ledyard School District","=""0720011""",07,14,8.0
"Ledyard School District","=""0720011""",08,28,13.0
"Ledyard School District","=""0720011""",09,18,7.0
"Ledyard School District","=""0720011""",10,15,5.9
"Ledyard School District","=""0720011""",11,19,8.3
"Ledyard School District","=""0720011""",12,11,5.2
"Lisbon School District","=""0730011""","K","N/A","N/A"
"Lisbon School District","=""0730011""",01,"*","*"
"Lisbon School District","=""0730011""",02,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"*","*"
"Lisbon School District","=""0730011""",04,"*","*"
"Lisbon School District","=""0730011""",05,"N/A","N/A"
"Lisbon School District","=""0730011""",06,"*","*"
"Lisbon School District","=""0730011""",07,"N/A","N/A"
"Lisbon School District","=""0730011""",08,"*","*"
"Lisbon School District","=""0730011""",09,"N/A","*"
"Lisbon School District","=""0730011""",10,7,"*"
"Lisbon School District","=""0730011""",11,"*","*"
"Lisbon School District","=""0730011""",12,"N/A","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"*","*"
"Litchfield School District","=""0740011""",05,"*","*"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,12,12.9
"Litchfield School District","=""0740011""",08,9,8.7
"Litchfield School District","=""0740011""",09,13,16.9
"Litchfield School District","=""0740011""",10,6,8.8
"Litchfield School District","=""0740011""",11,13,13.5
"Litchfield School District","=""0740011""",12,9,8.3
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"N/A","N/A"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"N/A","N/A"
"Madison School District","=""0760011""",04,"*","*"
"Madison School District","=""0760011""",05,"*","*"
"Madison School District","=""0760011""",06,"N/A","N/A"
"Madison School District","=""0760011""",07,13,4.4
"Madison School District","=""0760011""",08,9,2.9
"Madison School District","=""0760011""",09,6,1.9
"Madison School District","=""0760011""",10,9,2.9
"Madison School District","=""0760011""",11,10,3.1
"Madison School District","=""0760011""",12,25,7.5
"Manchester School District","=""0770011""","K",18,3.6
"Manchester School District","=""0770011""",01,18,3.3
"Manchester School District","=""0770011""",02,39,7.5
"Manchester School District","=""0770011""",03,24,4.8
"Manchester School District","=""0770011""",04,41,9.3
"Manchester School District","=""0770011""",05,36,7.2
"Manchester School District","=""0770011""",06,55,14.3
"Manchester School District","=""0770011""",07,82,18.6
"Manchester School District","=""0770011""",08,75,17.9
"Manchester School District","=""0770011""",09,124,23.8
"Manchester School District","=""0770011""",10,67,14.4
"Manchester School District","=""0770011""",11,52,11.9
"Manchester School District","=""0770011""",12,34,7.7
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"*","*"
"Mansfield School District","=""0780011""",02,"N/A","N/A"
"Mansfield School District","=""0780011""",03,"N/A","N/A"
"Mansfield School District","=""0780011""",04,"N/A","N/A"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,"*","*"
"Mansfield School District","=""0780011""",07,7,4.8
"Mansfield School District","=""0780011""",08,8,5.2
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"*","*"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"N/A","N/A"
"Marlborough School District","=""0790011""",05,"*","*"
"Marlborough School District","=""0790011""",06,"N/A","N/A"
"Meriden School District","=""0800011""","K",11,1.7
"Meriden School District","=""0800011""",01,40,5.8
"Meriden School District","=""0800011""",02,39,5.8
"Meriden School District","=""0800011""",03,41,6.2
"Meriden School District","=""0800011""",04,48,7.2
"Meriden School District","=""0800011""",05,72,10.6
"Meriden School District","=""0800011""",06,124,23.7
"Meriden School District","=""0800011""",07,136,26.6
"Meriden School District","=""0800011""",08,143,25.4
"Meriden School District","=""0800011""",09,317,40.9
"Meriden School District","=""0800011""",10,143,24.5
"Meriden School District","=""0800011""",11,134,27.3
"Meriden School District","=""0800011""",12,117,21.9
"Middletown School District","=""0830011""","K","*","*"
"Middletown School District","=""0830011""",01,"*","*"
"Middletown School District","=""0830011""",02,10,2.3
"Middletown School District","=""0830011""",03,18,4.0
"Middletown School District","=""0830011""",04,17,4.3
"Middletown School District","=""0830011""",05,30,7.3
"Middletown School District","=""0830011""",06,43,12.5
"Middletown School District","=""0830011""",07,31,8.6
"Middletown School District","=""0830011""",08,34,9.5
"Middletown School District","=""0830011""",09,102,27.6
"Middletown School District","=""0830011""",10,32,9.6
"Middletown School District","=""0830011""",11,46,13.4
"Middletown School District","=""0830011""",12,17,5.7
"Milford School District","=""0840011""","K","N/A","N/A"
"Milford School District","=""0840011""",01,"N/A","N/A"
"Milford School District","=""0840011""",02,"N/A","N/A"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,"*","*"
"Milford School District","=""0840011""",05,"*","*"
"Milford School District","=""0840011""",06,11,2.1
"Milford School District","=""0840011""",07,33,5.5
"Milford School District","=""0840011""",08,31,5.5
"Milford School District","=""0840011""",09,95,19.0
"Milford School District","=""0840011""",10,57,11.1
"Milford School District","=""0840011""",11,68,13.9
"Milford School District","=""0840011""",12,90,17.8
"Monroe School District","=""0850011""","K","*","*"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"*","*"
"Monroe School District","=""0850011""",04,"*","*"
"Monroe School District","=""0850011""",05,7,2.8
"Monroe School District","=""0850011""",06,"*","*"
"Monroe School District","=""0850011""",07,10,3.5
"Monroe School District","=""0850011""",08,6,2.0
"Monroe School District","=""0850011""",09,"*","*"
"Monroe School District","=""0850011""",10,10,3.3
"Monroe School District","=""0850011""",11,9,3.0
"Monroe School District","=""0850011""",12,9,2.6
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"N/A","N/A"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,12,5.9
"Montville School District","=""0860011""",06,21,9.9
"Montville School District","=""0860011""",07,30,15.1
"Montville School District","=""0860011""",08,31,14.3
"Montville School District","=""0860011""",09,56,26.3
"Montville School District","=""0860011""",10,34,18.3
"Montville School District","=""0860011""",11,40,22.9
"Montville School District","=""0860011""",12,46,20.8
"Naugatuck School District","=""0880011""","K","*","*"
"Naugatuck School District","=""0880011""",01,"*","*"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,16,4.7
"Naugatuck School District","=""0880011""",04,10,3.1
"Naugatuck School District","=""0880011""",05,16,4.7
"Naugatuck School District","=""0880011""",06,53,14.8
"Naugatuck School District","=""0880011""",07,55,15.7
"Naugatuck School District","=""0880011""",08,85,22.9
"Naugatuck School District","=""0880011""",09,67,20.0
"Naugatuck School District","=""0880011""",10,57,16.9
"Naugatuck School District","=""0880011""",11,58,18.2
"Naugatuck School District","=""0880011""",12,55,15.4
"Naugatuck School District","=""0880011""","Not Available","*","*"
"New Beginnings Inc Family Academy District","=""2800013""","K","*","*"
"New Beginnings Inc Family Academy District","=""2800013""",01,6,14.3
"New Beginnings Inc Family Academy District","=""2800013""",02,6,15.8
"New Beginnings Inc Family Academy District","=""2800013""",03,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",04,8,19.0
"New Beginnings Inc Family Academy District","=""2800013""",05,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",06,9,24.3
"New Beginnings Inc Family Academy District","=""2800013""",07,11,35.5
"New Beginnings Inc Family Academy District","=""2800013""",08,"*","*"
"New Britain School District","=""0890011""","K","*","*"
"New Britain School District","=""0890011""",01,33,3.8
"New Britain School District","=""0890011""",02,78,8.9
"New Britain School District","=""0890011""",03,77,9.5
"New Britain School District","=""0890011""",04,132,17.1
"New Britain School District","=""0890011""",05,110,13.0
"New Britain School District","=""0890011""",06,156,21.5
"New Britain School District","=""0890011""",07,176,23.7
"New Britain School District","=""0890011""",08,192,25.5
"New Britain School District","=""0890011""",09,271,41.8
"New Britain School District","=""0890011""",10,232,34.9
"New Britain School District","=""0890011""",11,285,39.2
"New Britain School District","=""0890011""",12,108,20.2
"New Britain School District","=""0890011""","Not Available","*","*"
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"N/A","N/A"
"New Canaan School District","=""0900011""",02,"*","*"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",04,"*","*"
"New Canaan School District","=""0900011""",05,"N/A","N/A"
"New Canaan School District","=""0900011""",06,"N/A","N/A"
"New Canaan School District","=""0900011""",07,"*","*"
"New Canaan School District","=""0900011""",08,10,3.5
"New Canaan School District","=""0900011""",09,7,2.3
"New Canaan School District","=""0900011""",10,9,2.6
"New Canaan School District","=""0900011""",11,"*","*"
"New Canaan School District","=""0900011""",12,"*","*"
"New Fairfield School District","=""0910011""","K","*","*"
"New Fairfield School District","=""0910011""",01,"*","*"
"New Fairfield School District","=""0910011""",02,"*","*"
"New Fairfield School District","=""0910011""",03,"*","*"
"New Fairfield School District","=""0910011""",04,"*","*"
"New Fairfield School District","=""0910011""",05,"*","*"
"New Fairfield School District","=""0910011""",06,7,3.4
"New Fairfield School District","=""0910011""",07,"*","*"
"New Fairfield School District","=""0910011""",08,14,5.6
"New Fairfield School District","=""0910011""",09,21,7.4
"New Fairfield School District","=""0910011""",10,19,8.2
"New Fairfield School District","=""0910011""",11,27,10.5
"New Fairfield School District","=""0910011""",12,16,7.0
"New Hartford School District","=""0920011""","K","N/A","N/A"
"New Hartford School District","=""0920011""",01,"N/A","N/A"
"New Hartford School District","=""0920011""",02,"N/A","N/A"
"New Hartford School District","=""0920011""",03,"N/A","N/A"
"New Hartford School District","=""0920011""",04,"*","*"
"New Hartford School District","=""0920011""",05,"*","*"
"New Hartford School District","=""0920011""",06,"N/A","N/A"
"New Haven School District","=""0930011""","K",25,1.4
"New Haven School District","=""0930011""",01,52,3.2
"New Haven School District","=""0930011""",02,78,5.2
"New Haven School District","=""0930011""",03,97,6.4
"New Haven School District","=""0930011""",04,154,10.8
"New Haven School District","=""0930011""",05,155,10.8
"New Haven School District","=""0930011""",06,244,16.7
"New Haven School District","=""0930011""",07,294,19.8
"New Haven School District","=""0930011""",08,282,20.2
"New Haven School District","=""0930011""",09,344,20.1
"New Haven School District","=""0930011""",10,234,18.1
"New Haven School District","=""0930011""",11,175,15.0
"New Haven School District","=""0930011""",12,87,8.1
"New London School District","=""0950011""","K","*","*"
"New London School District","=""0950011""",01,12,4.6
"New London School District","=""0950011""",02,"*","*"
"New London School District","=""0950011""",03,9,3.5
"New London School District","=""0950011""",04,15,6.1
"New London School District","=""0950011""",05,15,6.2
"New London School District","=""0950011""",06,68,37.8
"New London School District","=""0950011""",07,81,41.3
"New London School District","=""0950011""",08,89,38.5
"New London School District","=""0950011""",09,128,39.4
"New London School District","=""0950011""",10,34,17.9
"New London School District","=""0950011""",11,61,28.0
"New London School District","=""0950011""",12,46,21.8
"New Milford School District","=""0960011""","K","N/A","N/A"
"New Milford School District","=""0960011""",01,"*","*"
"New Milford School District","=""0960011""",02,"N/A","N/A"
"New Milford School District","=""0960011""",03,"N/A","N/A"
