"District","District Code","Grade","Count","%"
"East Lyme School District","=""0450011""",05,"*","*"
"East Lyme School District","=""0450011""",06,8,4.3
"East Lyme School District","=""0450011""",07,"*","*"
"East Lyme School District","=""0450011""",08,20,9.3
"East Lyme School District","=""0450011""",09,14,5.4
"East Lyme School District","=""0450011""",10,14,5.1
"East Lyme School District","=""0450011""",11,14,5.6
"East Lyme School District","=""0450011""",12,12,4.6
"East Windsor School District","=""0470011""","K","N/A","N/A"
"East Windsor School District","=""0470011""",01,"N/A","N/A"
"East Windsor School District","=""0470011""",02,"N/A","N/A"
"East Windsor School District","=""0470011""",03,"N/A","N/A"
"East Windsor School District","=""0470011""",04,"*","*"
"East Windsor School District","=""0470011""",05,8,10.0
"East Windsor School District","=""0470011""",06,18,20.2
"East Windsor School District","=""0470011""",07,"*","*"
"East Windsor School District","=""0470011""",08,16,17.2
"East Windsor School District","=""0470011""",09,27,27.6
"East Windsor School District","=""0470011""",10,14,20.9
"East Windsor School District","=""0470011""",11,10,13.2
"East Windsor School District","=""0470011""",12,8,9.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","K","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",01,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",02,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,7,6.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,11,11.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,9,9.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,6,7.3
"Eastford School District","=""0390011""","K","N/A","N/A"
"Eastford School District","=""0390011""",01,"N/A","*"
"Eastford School District","=""0390011""",02,"N/A","N/A"
"Eastford School District","=""0390011""",03,"N/A","*"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"*","*"
"Eastford School District","=""0390011""",06,"N/A","*"
"Eastford School District","=""0390011""",07,"N/A","*"
"Eastford School District","=""0390011""",08,"*","*"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",03,"N/A","N/A"
"Easton School District","=""0460011""",04,"N/A","N/A"
"Easton School District","=""0460011""",05,"*","*"
"Easton School District","=""0460011""",06,"N/A","N/A"
"Easton School District","=""0460011""",07,"N/A","N/A"
"Easton School District","=""0460011""",08,"N/A","N/A"
"EdAdvance","=""2420014""","K","N/A","*"
"EdAdvance","=""2420014""",01,"N/A","*"
"EdAdvance","=""2420014""",02,"N/A","*"
"EdAdvance","=""2420014""",03,"N/A","*"
"EdAdvance","=""2420014""",04,"N/A","*"
"EdAdvance","=""2420014""",05,"N/A","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"*","*"
"EdAdvance","=""2420014""",08,"*","*"
"EdAdvance","=""2420014""",09,8,34.8
"EdAdvance","=""2420014""",10,11,55.0
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","N/A","N/A"
"Ellington School District","=""0480011""",01,"*","*"
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,8,4.1
"Ellington School District","=""0480011""",04,11,5.3
"Ellington School District","=""0480011""",05,"*","*"
"Ellington School District","=""0480011""",06,11,5.5
"Ellington School District","=""0480011""",07,11,5.0
"Ellington School District","=""0480011""",08,13,5.9
"Ellington School District","=""0480011""",09,23,10.6
"Ellington School District","=""0480011""",10,26,13.0
"Ellington School District","=""0480011""",11,18,9.4
"Ellington School District","=""0480011""",12,22,10.7
"Elm City College Preparatory School District","=""2890013""","K","*","*"
"Elm City College Preparatory School District","=""2890013""",01,"*","*"
"Elm City College Preparatory School District","=""2890013""",02,"*","*"
"Elm City College Preparatory School District","=""2890013""",03,10,14.7
"Elm City College Preparatory School District","=""2890013""",04,"*","*"
"Elm City College Preparatory School District","=""2890013""",05,10,14.9
"Elm City College Preparatory School District","=""2890013""",06,9,13.2
"Elm City College Preparatory School District","=""2890013""",07,13,20.0
"Elm City College Preparatory School District","=""2890013""",08,"*","*"
"Elm City College Preparatory School District","=""2890013""",09,13,27.1
"Elm City College Preparatory School District","=""2890013""",10,11,22.9
"Elm City College Preparatory School District","=""2890013""",11,6,11.5
"Elm City College Preparatory School District","=""2890013""",12,"*","*"
"Elm City Montessori School District","=""2910013""","K","N/A","N/A"
"Elm City Montessori School District","=""2910013""",01,"N/A","N/A"
"Elm City Montessori School District","=""2910013""",02,"*","*"
"Elm City Montessori School District","=""2910013""",03,"*","*"
"Elm City Montessori School District","=""2910013""",04,"*","*"
"Enfield School District","=""0490011""","K","N/A","N/A"
"Enfield School District","=""0490011""",01,"N/A","N/A"
"Enfield School District","=""0490011""",02,"N/A","N/A"
"Enfield School District","=""0490011""",03,7,1.9
"Enfield School District","=""0490011""",04,17,4.2
"Enfield School District","=""0490011""",05,25,6.7
"Enfield School District","=""0490011""",06,76,19.1
"Enfield School District","=""0490011""",07,50,12.8
"Enfield School District","=""0490011""",08,52,12.7
"Enfield School District","=""0490011""",09,90,21.1
"Enfield School District","=""0490011""",10,65,15.4
"Enfield School District","=""0490011""",11,41,12.2
"Enfield School District","=""0490011""",12,22,5.8
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"N/A","N/A"
"Explorations District","=""2720013""",09,"*","*"
"Explorations District","=""2720013""",10,6,28.6
"Explorations District","=""2720013""",11,"*","*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","N/A","N/A"
"Fairfield School District","=""0510011""",01,"N/A","N/A"
"Fairfield School District","=""0510011""",02,"N/A","N/A"
"Fairfield School District","=""0510011""",03,"N/A","N/A"
"Fairfield School District","=""0510011""",04,"N/A","N/A"
"Fairfield School District","=""0510011""",05,"*","*"
"Fairfield School District","=""0510011""",06,"*","*"
"Fairfield School District","=""0510011""",07,25,2.8
"Fairfield School District","=""0510011""",08,26,3.3
"Fairfield School District","=""0510011""",09,28,3.6
"Fairfield School District","=""0510011""",10,31,4.0
"Fairfield School District","=""0510011""",11,30,4.0
"Fairfield School District","=""0510011""",12,23,2.8
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,"*","*"
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,"*","*"
"Farmington School District","=""0520011""",05,"*","*"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",07,15,4.5
"Farmington School District","=""0520011""",08,16,4.8
"Farmington School District","=""0520011""",09,8,2.4
"Farmington School District","=""0520011""",10,"*","*"
"Farmington School District","=""0520011""",11,7,2.3
"Farmington School District","=""0520011""",12,7,2.3
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","N/A"
"Franklin School District","=""0530011""",05,"N/A","*"
"Franklin School District","=""0530011""",06,"*","*"
"Franklin School District","=""0530011""",07,"*","*"
"Franklin School District","=""0530011""",08,"*","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"N/A","N/A"
"Glastonbury School District","=""0540011""",02,"*","*"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"N/A","N/A"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,6,1.2
"Glastonbury School District","=""0540011""",07,22,4.6
"Glastonbury School District","=""0540011""",08,29,5.8
"Glastonbury School District","=""0540011""",09,36,7.0
"Glastonbury School District","=""0540011""",10,37,7.1
"Glastonbury School District","=""0540011""",11,35,6.9
"Glastonbury School District","=""0540011""",12,38,7.1
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"*","*"
"Granby School District","=""0560011""",02,"*","*"
"Granby School District","=""0560011""",03,"N/A","N/A"
"Granby School District","=""0560011""",04,"*","*"
"Granby School District","=""0560011""",05,"*","*"
"Granby School District","=""0560011""",06,"N/A","N/A"
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,7,4.2
"Granby School District","=""0560011""",10,6,3.9
"Granby School District","=""0560011""",11,10,6.1
"Granby School District","=""0560011""",12,9,5.0
"Great Oaks Charter School District","=""2940013""",06,16,13.6
"Great Oaks Charter School District","=""2940013""",07,19,15.2
"Great Oaks Charter School District","=""2940013""",08,9,9.2
"Great Oaks Charter School District","=""2940013""",09,16,23.5
"Great Oaks Charter School District","=""2940013""",10,11,17.7
"Greenwich School District","=""0570011""","K","N/A","N/A"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,10,1.4
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""",05,"*","*"
"Greenwich School District","=""0570011""",06,6,0.8
"Greenwich School District","=""0570011""",07,9,1.3
"Greenwich School District","=""0570011""",08,8,1.1
"Greenwich School District","=""0570011""",09,13,1.8
"Greenwich School District","=""0570011""",10,29,4.1
"Greenwich School District","=""0570011""",11,25,3.5
"Greenwich School District","=""0570011""",12,19,2.6
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"N/A","N/A"
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",04,"*","*"
"Griswold School District","=""0580011""",05,16,10.3
"Griswold School District","=""0580011""",06,6,4.5
"Griswold School District","=""0580011""",07,9,6.3
"Griswold School District","=""0580011""",08,11,9.4
"Griswold School District","=""0580011""",09,30,19.9
"Griswold School District","=""0580011""",10,24,18.0
"Griswold School District","=""0580011""",11,11,8.1
"Griswold School District","=""0580011""",12,19,13.8
"Groton School District","=""0590011""","K","N/A","N/A"
"Groton School District","=""0590011""",01,"*","*"
"Groton School District","=""0590011""",02,6,1.6
"Groton School District","=""0590011""",03,"*","*"
"Groton School District","=""0590011""",04,8,2.3
"Groton School District","=""0590011""",05,19,5.6
"Groton School District","=""0590011""",06,30,8.2
"Groton School District","=""0590011""",07,44,12.5
"Groton School District","=""0590011""",08,43,14.2
"Groton School District","=""0590011""",09,46,15.6
"Groton School District","=""0590011""",10,37,13.7
"Groton School District","=""0590011""",11,41,15.8
"Groton School District","=""0590011""",12,47,15.7
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",04,"*","*"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,13,4.6
"Guilford School District","=""0600011""",07,15,5.5
"Guilford School District","=""0600011""",08,7,2.2
"Guilford School District","=""0600011""",09,18,6.4
"Guilford School District","=""0600011""",10,"*","*"
"Guilford School District","=""0600011""",11,"*","*"
"Guilford School District","=""0600011""",12,8,3.0
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,"*","*"
"Hamden School District","=""0620011""",02,12,3.0
"Hamden School District","=""0620011""",03,16,4.0
"Hamden School District","=""0620011""",04,39,8.9
"Hamden School District","=""0620011""",05,22,5.0
"Hamden School District","=""0620011""",06,49,11.0
"Hamden School District","=""0620011""",07,63,13.8
"Hamden School District","=""0620011""",08,85,17.2
"Hamden School District","=""0620011""",09,56,13.7
"Hamden School District","=""0620011""",10,41,10.4
"Hamden School District","=""0620011""",11,54,13.1
"Hamden School District","=""0620011""",12,42,10.0
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"N/A","*"
"Hartford School District","=""0640011""","K","*","*"
"Hartford School District","=""0640011""",01,"*","*"
"Hartford School District","=""0640011""",02,24,1.7
"Hartford School District","=""0640011""",03,106,7.1
"Hartford School District","=""0640011""",04,130,8.6
"Hartford School District","=""0640011""",05,167,11.2
"Hartford School District","=""0640011""",06,293,18.4
"Hartford School District","=""0640011""",07,367,21.7
"Hartford School District","=""0640011""",08,262,17.4
"Hartford School District","=""0640011""",09,518,30.8
"Hartford School District","=""0640011""",10,277,18.9
"Hartford School District","=""0640011""",11,208,16.3
"Hartford School District","=""0640011""",12,158,12.0
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","*"
"Hartland School District","=""0650011""",03,"N/A","*"
"Hartland School District","=""0650011""",04,"N/A","N/A"
"Hartland School District","=""0650011""",05,"N/A","*"
"Hartland School District","=""0650011""",06,"*","*"
"Hartland School District","=""0650011""",07,"N/A","*"
"Hartland School District","=""0650011""",08,"N/A","N/A"
"Hartland School District","=""0650011""",11,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"*","*"
"Hebron School District","=""0670011""",03,"*","*"
"Hebron School District","=""0670011""",04,"*","*"
"Hebron School District","=""0670011""",05,"*","*"
"Hebron School District","=""0670011""",06,"*","*"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"*","*"
"Highville Charter School District","=""2860013""",02,"N/A","N/A"
"Highville Charter School District","=""2860013""",03,"N/A","N/A"
"Highville Charter School District","=""2860013""",04,10,27.0
"Highville Charter School District","=""2860013""",05,9,25.7
"Highville Charter School District","=""2860013""",06,13,31.0
"Highville Charter School District","=""2860013""",07,7,25.9
"Highville Charter School District","=""2860013""",08,6,20.0
"Highville Charter School District","=""2860013""",09,7,"*"
"Highville Charter School District","=""2860013""",10,"*","*"
"Highville Charter School District","=""2860013""",11,"*","*"
"Highville Charter School District","=""2860013""",12,"*","*"
"Integrated Day Charter School District","=""2640013""","K","N/A","N/A"
"Integrated Day Charter School District","=""2640013""",01,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",02,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,"*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",06,11,10.9
"Interdistrict School for Arts and Comm District","=""2650013""",07,17,18.9
"Interdistrict School for Arts and Comm District","=""2650013""",08,13,13.8
"Jumoke Academy District","=""2610013""","K","*","*"
"Jumoke Academy District","=""2610013""",01,"*","*"
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,"*","*"
"Jumoke Academy District","=""2610013""",05,12,14.5
"Jumoke Academy District","=""2610013""",06,15,22.7
"Jumoke Academy District","=""2610013""",07,21,29.2
"Jumoke Academy District","=""2610013""",08,13,23.2
"Jumoke Academy District","=""2610013""",09,"N/A","*"
"Jumoke Academy District","=""2610013""",10,"N/A","*"
"Jumoke Academy District","=""2610013""",11,"N/A","*"
"Jumoke Academy District","=""2610013""",12,"N/A","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","*"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","*"
"Kent School District","=""0680011""",07,"*","*"
"Kent School District","=""0680011""",08,"*","*"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,6,3.4
"Killingly School District","=""0690011""",04,7,4.3
"Killingly School District","=""0690011""",05,19,10.6
"Killingly School District","=""0690011""",06,11,6.5
"Killingly School District","=""0690011""",07,18,11.1
"Killingly School District","=""0690011""",08,14,8.2
"Killingly School District","=""0690011""",09,52,21.0
"Killingly School District","=""0690011""",10,33,15.5
"Killingly School District","=""0690011""",11,25,14.1
"Killingly School District","=""0690011""",12,35,15.2
"Learn","=""2450014""","K",9,3.8
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,18,10.5
"Learn","=""2450014""",03,12,8.2
"Learn","=""2450014""",04,16,11.3
"Learn","=""2450014""",05,8,4.8
"Learn","=""2450014""",06,11,19.3
"Learn","=""2450014""",07,"*","*"
"Learn","=""2450014""",08,14,25.0
"Learn","=""2450014""",09,28,14.0
"Learn","=""2450014""",10,34,17.3
"Learn","=""2450014""",11,35,15.6
"Learn","=""2450014""",12,26,11.8
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"*","*"
"Lebanon School District","=""0710011""",03,"*","*"
"Lebanon School District","=""0710011""",04,"N/A","N/A"
"Lebanon School District","=""0710011""",05,6,9.4
"Lebanon School District","=""0710011""",06,"*","*"
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,6,8.1
"Lebanon School District","=""0710011""",09,6,7.4
"Lebanon School District","=""0710011""",10,9,10.8
"Lebanon School District","=""0710011""",11,6,7.4
"Lebanon School District","=""0710011""",12,"*","*"
"Ledyard School District","=""0720011""","K","N/A","N/A"
"Ledyard School District","=""0720011""",01,"*","*"
"Ledyard School District","=""0720011""",02,"*","*"
"Ledyard School District","=""0720011""",03,11,5.9
"Ledyard School District","=""0720011""",04,"*","*"
"Ledyard School District","=""0720011""",05,8,4.3
"Ledyard School District","=""0720011""",06,"*","*"
"Ledyard School District","=""0720011""",07,12,6.2
"Ledyard School District","=""0720011""",08,18,8.9
"Ledyard School District","=""0720011""",09,21,10.0
"Ledyard School District","=""0720011""",10,14,7.6
"Ledyard School District","=""0720011""",11,23,11.7
"Ledyard School District","=""0720011""",12,19,9.3
"Lisbon School District","=""0730011""","K","*","*"
"Lisbon School District","=""0730011""",01,"*","*"
"Lisbon School District","=""0730011""",02,"*","*"
"Lisbon School District","=""0730011""",03,"*","*"
"Lisbon School District","=""0730011""",04,"*","*"
"Lisbon School District","=""0730011""",05,9,18.4
"Lisbon School District","=""0730011""",06,"*","*"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,14,25.0
"Lisbon School District","=""0730011""",09,"N/A","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"*","*"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"*","*"
"Litchfield School District","=""0740011""",04,"*","*"
"Litchfield School District","=""0740011""",05,"*","*"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,"*","*"
"Litchfield School District","=""0740011""",08,7,10.0
"Litchfield School District","=""0740011""",09,6,9.4
"Litchfield School District","=""0740011""",10,"*","*"
"Litchfield School District","=""0740011""",11,9,11.1
"Litchfield School District","=""0740011""",12,"*","*"
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"N/A","N/A"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"N/A","N/A"
"Madison School District","=""0760011""",04,"N/A","N/A"
"Madison School District","=""0760011""",05,"N/A","N/A"
"Madison School District","=""0760011""",06,"*","*"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,"*","*"
"Madison School District","=""0760011""",09,8,3.5
"Madison School District","=""0760011""",10,7,2.4
"Madison School District","=""0760011""",11,6,2.1
"Madison School District","=""0760011""",12,11,3.9
"Manchester School District","=""0770011""","K","*","*"
"Manchester School District","=""0770011""",01,21,4.0
"Manchester School District","=""0770011""",02,17,3.7
"Manchester School District","=""0770011""",03,"*","*"
"Manchester School District","=""0770011""",04,39,7.6
"Manchester School District","=""0770011""",05,68,13.5
"Manchester School District","=""0770011""",06,82,17.0
"Manchester School District","=""0770011""",07,104,24.3
"Manchester School District","=""0770011""",08,73,16.1
"Manchester School District","=""0770011""",09,117,22.2
"Manchester School District","=""0770011""",10,86,18.9
"Manchester School District","=""0770011""",11,65,15.8
"Manchester School District","=""0770011""",12,52,10.4
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"N/A","N/A"
"Mansfield School District","=""0780011""",03,"N/A","N/A"
"Mansfield School District","=""0780011""",04,"*","*"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,7,4.4
"Mansfield School District","=""0780011""",07,13,8.6
"Mansfield School District","=""0780011""",08,6,4.5
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"N/A","N/A"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",03,"*","*"
"Marlborough School District","=""0790011""",04,"N/A","N/A"
"Marlborough School District","=""0790011""",05,"N/A","N/A"
"Marlborough School District","=""0790011""",06,"*","*"
"Meriden School District","=""0800011""","K","*","*"
"Meriden School District","=""0800011""",01,"*","*"
"Meriden School District","=""0800011""",02,9,1.3
"Meriden School District","=""0800011""",03,7,1.0
"Meriden School District","=""0800011""",04,18,2.4
"Meriden School District","=""0800011""",05,13,1.7
"Meriden School District","=""0800011""",06,33,5.8
"Meriden School District","=""0800011""",07,72,13.3
"Meriden School District","=""0800011""",08,65,11.6
"Meriden School District","=""0800011""",09,107,16.2
"Meriden School District","=""0800011""",10,75,12.6
"Meriden School District","=""0800011""",11,63,10.8
"Meriden School District","=""0800011""",12,40,6.8
"Middletown School District","=""0830011""","K",6,1.6
"Middletown School District","=""0830011""",01,6,1.5
"Middletown School District","=""0830011""",02,13,3.5
"Middletown School District","=""0830011""",03,10,2.9
"Middletown School District","=""0830011""",04,20,5.4
"Middletown School District","=""0830011""",05,32,8.4
"Middletown School District","=""0830011""",06,59,17.5
"Middletown School District","=""0830011""",07,45,13.9
"Middletown School District","=""0830011""",08,40,12.4
"Middletown School District","=""0830011""",09,61,16.1
"Middletown School District","=""0830011""",10,32,8.9
"Middletown School District","=""0830011""",11,36,10.6
"Middletown School District","=""0830011""",12,34,9.4
"Milford School District","=""0840011""","K","N/A","N/A"
"Milford School District","=""0840011""",01,"N/A","N/A"
"Milford School District","=""0840011""",02,"N/A","N/A"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,"N/A","N/A"
"Milford School District","=""0840011""",05,"*","*"
"Milford School District","=""0840011""",06,16,3.7
"Milford School District","=""0840011""",07,31,6.9
"Milford School District","=""0840011""",08,31,6.6
"Milford School District","=""0840011""",09,62,14.0
"Milford School District","=""0840011""",10,21,4.4
"Milford School District","=""0840011""",11,38,8.7
"Milford School District","=""0840011""",12,61,12.7
"Monroe School District","=""0850011""","K","N/A","N/A"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",04,"N/A","N/A"
"Monroe School District","=""0850011""",05,"N/A","N/A"
"Monroe School District","=""0850011""",06,"*","*"
"Monroe School District","=""0850011""",07,8,3.0
"Monroe School District","=""0850011""",08,9,3.5
"Monroe School District","=""0850011""",09,12,4.2
"Monroe School District","=""0850011""",10,11,4.3
"Monroe School District","=""0850011""",11,13,5.4
"Monroe School District","=""0850011""",12,"*","*"
"Montville School District","=""0860011""","K","*","*"
"Montville School District","=""0860011""",01,"*","*"
"Montville School District","=""0860011""",02,"N/A","N/A"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,"*","*"
"Montville School District","=""0860011""",06,11,6.4
"Montville School District","=""0860011""",07,16,9.5
"Montville School District","=""0860011""",08,35,19.6
"Montville School District","=""0860011""",09,25,15.2
"Montville School District","=""0860011""",10,10,6.1
"Montville School District","=""0860011""",11,14,9.4
"Montville School District","=""0860011""",12,15,9.3
"Naugatuck School District","=""0880011""","K","N/A","N/A"
"Naugatuck School District","=""0880011""",01,"N/A","N/A"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,6,1.8
"Naugatuck School District","=""0880011""",04,"*","*"
"Naugatuck School District","=""0880011""",05,31,9.2
"Naugatuck School District","=""0880011""",06,34,9.8
"Naugatuck School District","=""0880011""",07,51,14.3
"Naugatuck School District","=""0880011""",08,65,18.8
"Naugatuck School District","=""0880011""",09,46,14.5
"Naugatuck School District","=""0880011""",10,50,14.8
"Naugatuck School District","=""0880011""",11,61,18.9
"Naugatuck School District","=""0880011""",12,48,14.2
"New Beginnings Inc Family Academy District","=""2800013""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",01,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",02,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",03,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",04,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",05,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",06,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",07,"N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",08,"N/A","N/A"
"New Britain School District","=""0890011""","K","*","*"
"New Britain School District","=""0890011""",01,"*","*"
"New Britain School District","=""0890011""",02,19,2.2
"New Britain School District","=""0890011""",03,53,5.6
"New Britain School District","=""0890011""",04,45,5.0
"New Britain School District","=""0890011""",05,52,6.0
"New Britain School District","=""0890011""",06,111,13.8
"New Britain School District","=""0890011""",07,128,17.2
"New Britain School District","=""0890011""",08,158,20.9
"New Britain School District","=""0890011""",09,304,38.7
"New Britain School District","=""0890011""",10,123,21.0
"New Britain School District","=""0890011""",11,97,16.4
"New Britain School District","=""0890011""",12,86,12.8
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"N/A","N/A"
"New Canaan School District","=""0900011""",02,"*","*"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",04,"N/A","N/A"
"New Canaan School District","=""0900011""",05,"*","*"
