"District","District Code","Grade","Count","%"
"Eastford School District","=""0390011""",07,"N/A","*"
"Eastford School District","=""0390011""",08,"N/A","*"
"Eastford School District","=""0390011""",04,"*","*"
"Easton School District","=""0460011""","K","N/A","N/A"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"N/A","N/A"
"Easton School District","=""0460011""",05,"N/A","N/A"
"Easton School District","=""0460011""",06,"*","*"
"Easton School District","=""0460011""",03,"N/A","N/A"
"Easton School District","=""0460011""",07,"*","*"
"Easton School District","=""0460011""",08,6,4.8
"Easton School District","=""0460011""",04,"N/A","N/A"
"EdAdvance","=""2420014""",02,"N/A","*"
"EdAdvance","=""2420014""",05,"*","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",03,"N/A","*"
"EdAdvance","=""2420014""",07,"*","*"
"EdAdvance","=""2420014""",08,"*","*"
"EdAdvance","=""2420014""",09,"*","*"
"EdAdvance","=""2420014""",10,"*","*"
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"EdAdvance","=""2420014""",04,"N/A","*"
"Ellington School District","=""0480011""","K","*","*"
"Ellington School District","=""0480011""",01,"N/A","N/A"
"Ellington School District","=""0480011""",02,6,2.9
"Ellington School District","=""0480011""",05,10,4.3
"Ellington School District","=""0480011""",06,12,6.1
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",07,"*","*"
"Ellington School District","=""0480011""",08,7,3.5
"Ellington School District","=""0480011""",09,29,13.4
"Ellington School District","=""0480011""",10,19,9.6
"Ellington School District","=""0480011""",11,19,10.7
"Ellington School District","=""0480011""",12,22,11.5
"Ellington School District","=""0480011""",04,8,4.0
"Elm City College Preparatory School District","=""2890013""","K","*","*"
"Elm City College Preparatory School District","=""2890013""",01,8,12.9
"Elm City College Preparatory School District","=""2890013""",02,12,22.2
"Elm City College Preparatory School District","=""2890013""",05,"*","*"
"Elm City College Preparatory School District","=""2890013""",06,9,15.3
"Elm City College Preparatory School District","=""2890013""",03,12,21.8
"Elm City College Preparatory School District","=""2890013""",07,"*","*"
"Elm City College Preparatory School District","=""2890013""",08,"*","*"
"Elm City College Preparatory School District","=""2890013""",09,16,59.3
"Elm City College Preparatory School District","=""2890013""",10,11,47.8
"Elm City College Preparatory School District","=""2890013""",04,14,29.2
"Enfield School District","=""0490011""","K",10,2.3
"Enfield School District","=""0490011""",01,13,3.0
"Enfield School District","=""0490011""",02,7,1.6
"Enfield School District","=""0490011""",05,18,4.1
"Enfield School District","=""0490011""",06,24,5.3
"Enfield School District","=""0490011""",03,12,2.8
"Enfield School District","=""0490011""",07,56,13.2
"Enfield School District","=""0490011""",08,73,15.8
"Enfield School District","=""0490011""",09,75,14.9
"Enfield School District","=""0490011""",10,46,9.2
"Enfield School District","=""0490011""",11,66,12.9
"Enfield School District","=""0490011""",12,55,11.8
"Enfield School District","=""0490011""",04,14,3.2
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",05,"N/A","N/A"
"Essex School District","=""0500011""",06,"*","*"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Explorations District","=""2720013""",10,"*","*"
"Explorations District","=""2720013""",11,"*","*"
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","*","*"
"Fairfield School District","=""0510011""",01,"*","*"
"Fairfield School District","=""0510011""",02,"N/A","N/A"
"Fairfield School District","=""0510011""",05,"*","*"
"Fairfield School District","=""0510011""",06,24,2.8
"Fairfield School District","=""0510011""",03,"*","*"
"Fairfield School District","=""0510011""",07,30,3.9
"Fairfield School District","=""0510011""",08,45,5.7
"Fairfield School District","=""0510011""",09,41,5.7
"Fairfield School District","=""0510011""",10,39,5.5
"Fairfield School District","=""0510011""",11,42,6.5
"Fairfield School District","=""0510011""",12,45,6.5
"Fairfield School District","=""0510011""",04,"N/A","N/A"
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,"*","*"
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",05,"*","*"
"Farmington School District","=""0520011""",06,"*","*"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",07,"*","*"
"Farmington School District","=""0520011""",08,22,6.2
"Farmington School District","=""0520011""",09,27,7.9
"Farmington School District","=""0520011""",10,12,3.9
"Farmington School District","=""0520011""",11,16,4.8
"Farmington School District","=""0520011""",12,25,7.1
"Farmington School District","=""0520011""",04,"*","*"
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","N/A"
"Franklin School District","=""0530011""",05,"N/A","N/A"
"Franklin School District","=""0530011""",06,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","N/A"
"Franklin School District","=""0530011""",07,"N/A","*"
"Franklin School District","=""0530011""",08,"*","*"
"Franklin School District","=""0530011""",09,"N/A","*"
"Franklin School District","=""0530011""",12,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","N/A"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"*","*"
"Glastonbury School District","=""0540011""",02,"*","*"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,"*","*"
"Glastonbury School District","=""0540011""",03,"N/A","N/A"
"Glastonbury School District","=""0540011""",07,"*","*"
"Glastonbury School District","=""0540011""",08,11,1.9
"Glastonbury School District","=""0540011""",09,18,3.2
"Glastonbury School District","=""0540011""",10,42,8.1
"Glastonbury School District","=""0540011""",11,26,4.7
"Glastonbury School District","=""0540011""",12,43,8.8
"Glastonbury School District","=""0540011""",04,"*","*"
"Granby School District","=""0560011""","K","*","*"
"Granby School District","=""0560011""",01,"N/A","N/A"
"Granby School District","=""0560011""",02,"N/A","N/A"
"Granby School District","=""0560011""",05,"N/A","N/A"
"Granby School District","=""0560011""",06,"N/A","N/A"
"Granby School District","=""0560011""",03,"N/A","N/A"
"Granby School District","=""0560011""",07,6,3.7
"Granby School District","=""0560011""",08,"*","*"
"Granby School District","=""0560011""",09,8,4.1
"Granby School District","=""0560011""",10,10,5.3
"Granby School District","=""0560011""",11,10,5.1
"Granby School District","=""0560011""",12,15,8.2
"Granby School District","=""0560011""",04,"N/A","N/A"
"Greenwich School District","=""0570011""","K","*","*"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",05,7,1.0
"Greenwich School District","=""0570011""",06,10,1.6
"Greenwich School District","=""0570011""",03,"*","*"
"Greenwich School District","=""0570011""",07,12,1.9
"Greenwich School District","=""0570011""",08,19,3.0
"Greenwich School District","=""0570011""",09,33,4.6
"Greenwich School District","=""0570011""",10,35,5.3
"Greenwich School District","=""0570011""",11,41,6.4
"Greenwich School District","=""0570011""",12,62,8.9
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""","Not Available","*","*"
"Griswold School District","=""0580011""","K","N/A","N/A"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"N/A","N/A"
"Griswold School District","=""0580011""",05,"*","*"
"Griswold School District","=""0580011""",06,13,9.2
"Griswold School District","=""0580011""",03,"*","*"
"Griswold School District","=""0580011""",07,28,20.9
"Griswold School District","=""0580011""",08,27,18.5
"Griswold School District","=""0580011""",09,44,22.7
"Griswold School District","=""0580011""",10,48,25.4
"Griswold School District","=""0580011""",11,47,26.1
"Griswold School District","=""0580011""",12,37,20.2
"Griswold School District","=""0580011""",04,"N/A","N/A"
"Groton School District","=""0590011""","K","*","*"
"Groton School District","=""0590011""",01,"*","*"
"Groton School District","=""0590011""",02,19,5.1
"Groton School District","=""0590011""",05,14,4.0
"Groton School District","=""0590011""",06,34,10.1
"Groton School District","=""0590011""",03,20,5.1
"Groton School District","=""0590011""",07,36,11.3
"Groton School District","=""0590011""",08,35,9.9
"Groton School District","=""0590011""",09,52,15.7
"Groton School District","=""0590011""",10,54,15.9
"Groton School District","=""0590011""",11,44,13.7
"Groton School District","=""0590011""",12,42,13.7
"Groton School District","=""0590011""",04,17,4.7
"Guilford School District","=""0600011""","K","N/A","N/A"
"Guilford School District","=""0600011""",01,"N/A","N/A"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",05,"*","*"
"Guilford School District","=""0600011""",06,7,2.5
"Guilford School District","=""0600011""",03,"N/A","N/A"
"Guilford School District","=""0600011""",07,"*","*"
"Guilford School District","=""0600011""",08,11,3.5
"Guilford School District","=""0600011""",09,16,5.8
"Guilford School District","=""0600011""",10,25,8.5
"Guilford School District","=""0600011""",11,24,8.8
"Guilford School District","=""0600011""",12,15,5.2
"Guilford School District","=""0600011""",04,"N/A","N/A"
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,15,3.4
"Hamden School District","=""0620011""",02,"*","*"
"Hamden School District","=""0620011""",05,27,6.4
"Hamden School District","=""0620011""",06,35,7.9
"Hamden School District","=""0620011""",03,11,2.8
"Hamden School District","=""0620011""",07,98,21.8
"Hamden School District","=""0620011""",08,116,25.1
"Hamden School District","=""0620011""",09,146,29.6
"Hamden School District","=""0620011""",10,131,26.4
"Hamden School District","=""0620011""",11,87,17.0
"Hamden School District","=""0620011""",12,83,15.9
"Hamden School District","=""0620011""",04,24,5.4
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",05,"*","*"
"Hampton School District","=""0630011""",06,"*","*"
"Hampton School District","=""0630011""",03,"*","*"
"Hampton School District","=""0630011""",04,"*","*"
"Hartford School District","=""0640011""","K",83,4.9
"Hartford School District","=""0640011""",01,135,7.7
"Hartford School District","=""0640011""",02,183,11.6
"Hartford School District","=""0640011""",05,370,23.7
"Hartford School District","=""0640011""",06,390,22.8
"Hartford School District","=""0640011""",03,242,14.9
"Hartford School District","=""0640011""",07,580,34.6
"Hartford School District","=""0640011""",08,597,35.7
"Hartford School District","=""0640011""",09,598,31.9
"Hartford School District","=""0640011""",10,428,31.1
"Hartford School District","=""0640011""",11,408,30.2
"Hartford School District","=""0640011""",12,258,22.9
"Hartford School District","=""0640011""",04,318,20.2
"Hartland School District","=""0650011""","K","N/A","N/A"
"Hartland School District","=""0650011""",01,"N/A","N/A"
"Hartland School District","=""0650011""",02,"N/A","N/A"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"*","*"
"Hartland School District","=""0650011""",03,"N/A","N/A"
"Hartland School District","=""0650011""",07,"N/A","*"
"Hartland School District","=""0650011""",08,"N/A","N/A"
"Hartland School District","=""0650011""",04,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"N/A","N/A"
"Hebron School District","=""0670011""",05,"N/A","N/A"
"Hebron School District","=""0670011""",06,"*","*"
"Hebron School District","=""0670011""",03,"N/A","N/A"
"Hebron School District","=""0670011""",04,"*","*"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"N/A","N/A"
"Highville Charter School District","=""2860013""",02,"N/A","N/A"
"Highville Charter School District","=""2860013""",05,"N/A","*"
"Highville Charter School District","=""2860013""",06,"N/A","*"
"Highville Charter School District","=""2860013""",03,"N/A","N/A"
"Highville Charter School District","=""2860013""",07,"N/A","*"
"Highville Charter School District","=""2860013""",08,"N/A","*"
"Highville Charter School District","=""2860013""",04,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""","K","*","*"
"Integrated Day Charter School District","=""2640013""",01,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",02,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,"*","*"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",07,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",08,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"N/A","N/A"
"Interdistrict School for Arts and Comm District","=""2650013""",06,9,15.8
"Interdistrict School for Arts and Comm District","=""2650013""",07,10,15.4
"Interdistrict School for Arts and Comm District","=""2650013""",08,11,19.3
"Jumoke Academy District","=""2610013""","K","N/A","N/A"
"Jumoke Academy District","=""2610013""",01,"N/A","N/A"
"Jumoke Academy District","=""2610013""",02,"N/A","N/A"
"Jumoke Academy District","=""2610013""",05,"N/A","N/A"
"Jumoke Academy District","=""2610013""",06,"N/A","N/A"
"Jumoke Academy District","=""2610013""",03,"N/A","N/A"
"Jumoke Academy District","=""2610013""",07,"N/A","N/A"
"Jumoke Academy District","=""2610013""",08,"N/A","N/A"
"Jumoke Academy District","=""2610013""",04,"N/A","N/A"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",07,"N/A","N/A"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"N/A","N/A"
"Killingly School District","=""0690011""",05,6,3.2
"Killingly School District","=""0690011""",06,32,15.0
"Killingly School District","=""0690011""",03,11,5.4
"Killingly School District","=""0690011""",07,38,19.4
"Killingly School District","=""0690011""",08,31,14.8
"Killingly School District","=""0690011""",09,39,17.9
"Killingly School District","=""0690011""",10,40,20.8
"Killingly School District","=""0690011""",11,46,25.7
"Killingly School District","=""0690011""",12,45,22.7
"Killingly School District","=""0690011""",04,9,4.2
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",05,"*","*"
"Learn","=""2450014""",06,"N/A","N/A"
"Learn","=""2450014""",03,"*","*"
"Learn","=""2450014""",07,"N/A","N/A"
"Learn","=""2450014""",08,"*","*"
"Learn","=""2450014""",09,"N/A","*"
"Learn","=""2450014""",10,"N/A","*"
"Learn","=""2450014""",12,"N/A","*"
"Learn","=""2450014""",04,6,6.7
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",05,"*","*"
"Lebanon School District","=""0710011""",06,"*","*"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,"*","*"
"Lebanon School District","=""0710011""",09,9,8.0
"Lebanon School District","=""0710011""",10,14,10.1
"Lebanon School District","=""0710011""",11,17,10.6
"Lebanon School District","=""0710011""",12,20,15.6
"Lebanon School District","=""0710011""",04,"*","*"
"Ledyard School District","=""0720011""","K","N/A","N/A"
"Ledyard School District","=""0720011""",01,"N/A","N/A"
"Ledyard School District","=""0720011""",02,"N/A","N/A"
"Ledyard School District","=""0720011""",05,"*","*"
"Ledyard School District","=""0720011""",06,"*","*"
"Ledyard School District","=""0720011""",03,"N/A","N/A"
"Ledyard School District","=""0720011""",07,19,8.7
"Ledyard School District","=""0720011""",08,13,5.7
"Ledyard School District","=""0720011""",09,24,10.1
"Ledyard School District","=""0720011""",10,13,6.2
"Ledyard School District","=""0720011""",11,21,8.7
"Ledyard School District","=""0720011""",12,14,5.8
"Ledyard School District","=""0720011""",04,"N/A","N/A"
"Lisbon School District","=""0730011""","K","N/A","N/A"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"*","*"
"Lisbon School District","=""0730011""",05,"N/A","N/A"
"Lisbon School District","=""0730011""",06,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"N/A","N/A"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,8,10.5
"Lisbon School District","=""0730011""",09,"*","*"
"Lisbon School District","=""0730011""",10,"N/A","*"
"Lisbon School District","=""0730011""",11,"N/A","*"
"Lisbon School District","=""0730011""",12,"N/A","*"
"Lisbon School District","=""0730011""",04,"*","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",05,"*","*"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",07,"*","*"
"Litchfield School District","=""0740011""",08,"*","*"
"Litchfield School District","=""0740011""",09,9,9.5
"Litchfield School District","=""0740011""",10,11,10.4
"Litchfield School District","=""0740011""",11,11,12.4
"Litchfield School District","=""0740011""",12,12,10.6
"Litchfield School District","=""0740011""",04,"*","*"
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"N/A","N/A"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",05,9,3.2
"Madison School District","=""0760011""",06,"*","*"
"Madison School District","=""0760011""",03,"*","*"
"Madison School District","=""0760011""",07,13,4.3
"Madison School District","=""0760011""",08,16,5.2
"Madison School District","=""0760011""",09,13,4.0
"Madison School District","=""0760011""",10,12,3.6
"Madison School District","=""0760011""",11,24,7.5
"Madison School District","=""0760011""",12,23,7.8
"Madison School District","=""0760011""",04,"N/A","N/A"
"Manchester School District","=""0770011""","K",25,4.4
"Manchester School District","=""0770011""",01,17,3.1
"Manchester School District","=""0770011""",02,13,2.6
"Manchester School District","=""0770011""",05,44,8.2
"Manchester School District","=""0770011""",06,120,25.8
"Manchester School District","=""0770011""",03,15,2.8
"Manchester School District","=""0770011""",07,90,18.6
"Manchester School District","=""0770011""",08,109,22.7
"Manchester School District","=""0770011""",09,147,25.3
"Manchester School District","=""0770011""",10,54,10.8
"Manchester School District","=""0770011""",11,65,13.4
"Manchester School District","=""0770011""",12,23,4.9
"Manchester School District","=""0770011""",04,38,8.0
"Mansfield School District","=""0780011""","K","*","*"
"Mansfield School District","=""0780011""",01,"N/A","N/A"
"Mansfield School District","=""0780011""",02,"*","*"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,"*","*"
"Mansfield School District","=""0780011""",03,"*","*"
"Mansfield School District","=""0780011""",07,"*","*"
"Mansfield School District","=""0780011""",08,9,6.3
"Mansfield School District","=""0780011""",04,"N/A","N/A"
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"N/A","N/A"
"Marlborough School District","=""0790011""",02,"N/A","N/A"
"Marlborough School District","=""0790011""",05,"*","*"
"Marlborough School District","=""0790011""",06,"*","*"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"N/A","N/A"
"Meriden School District","=""0800011""","K","*","*"
"Meriden School District","=""0800011""",01,39,5.7
"Meriden School District","=""0800011""",02,56,8.2
"Meriden School District","=""0800011""",05,94,13.3
"Meriden School District","=""0800011""",06,114,21.6
"Meriden School District","=""0800011""",03,40,5.8
"Meriden School District","=""0800011""",07,205,34.8
"Meriden School District","=""0800011""",08,169,30.5
"Meriden School District","=""0800011""",09,352,45.4
"Meriden School District","=""0800011""",10,190,33.0
"Meriden School District","=""0800011""",11,170,32.4
"Meriden School District","=""0800011""",12,113,22.6
"Meriden School District","=""0800011""",04,79,11.3
"Meriden School District","=""0800011""","Not Available","*","*"
"Middletown School District","=""0830011""","K","*","*"
"Middletown School District","=""0830011""",01,8,1.6
"Middletown School District","=""0830011""",02,8,1.9
"Middletown School District","=""0830011""",05,16,3.8
"Middletown School District","=""0830011""",06,69,18.4
"Middletown School District","=""0830011""",03,"*","*"
"Middletown School District","=""0830011""",07,65,17.9
"Middletown School District","=""0830011""",08,66,17.1
"Middletown School District","=""0830011""",09,128,29.7
"Middletown School District","=""0830011""",10,66,20.2
"Middletown School District","=""0830011""",11,81,24.8
"Middletown School District","=""0830011""",12,29,11.6
"Middletown School District","=""0830011""",04,15,3.5
"Milford School District","=""0840011""","K","*","*"
"Milford School District","=""0840011""",01,"*","*"
"Milford School District","=""0840011""",02,"*","*"
"Milford School District","=""0840011""",05,12,2.1
"Milford School District","=""0840011""",06,25,4.5
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",07,33,5.7
"Milford School District","=""0840011""",08,35,6.0
"Milford School District","=""0840011""",09,65,12.0
"Milford School District","=""0840011""",10,56,11.2
"Milford School District","=""0840011""",11,52,10.7
"Milford School District","=""0840011""",12,67,12.8
"Milford School District","=""0840011""",04,6,1.1
"Monroe School District","=""0850011""","K","N/A","N/A"
"Monroe School District","=""0850011""",01,"N/A","N/A"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",05,"*","*"
"Monroe School District","=""0850011""",06,"N/A","N/A"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",07,11,3.3
"Monroe School District","=""0850011""",08,21,6.1
"Monroe School District","=""0850011""",09,11,3.6
"Monroe School District","=""0850011""",10,14,4.2
"Monroe School District","=""0850011""",11,11,3.0
"Monroe School District","=""0850011""",12,19,6.2
"Monroe School District","=""0850011""",04,"*","*"
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"N/A","N/A"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",05,"*","*"
"Montville School District","=""0860011""",06,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",07,21,10.0
"Montville School District","=""0860011""",08,31,13.8
"Montville School District","=""0860011""",09,53,27.3
"Montville School District","=""0860011""",10,50,22.8
"Montville School District","=""0860011""",11,35,18.3
"Montville School District","=""0860011""",12,36,16.3
"Montville School District","=""0860011""",04,6,2.8
"Naugatuck School District","=""0880011""","K","*","*"
"Naugatuck School District","=""0880011""",01,"*","*"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",05,30,8.2
"Naugatuck School District","=""0880011""",06,36,9.4
"Naugatuck School District","=""0880011""",03,"*","*"
"Naugatuck School District","=""0880011""",07,114,27.7
"Naugatuck School District","=""0880011""",08,100,26.9
"Naugatuck School District","=""0880011""",09,59,16.9
"Naugatuck School District","=""0880011""",10,51,13.7
"Naugatuck School District","=""0880011""",11,46,12.7
"Naugatuck School District","=""0880011""",12,45,12.5
"Naugatuck School District","=""0880011""",04,10,2.7
"New Beginnings Inc Family Academy District","=""2800013""","K","*","*"
"New Beginnings Inc Family Academy District","=""2800013""",01,8,15.4
"New Beginnings Inc Family Academy District","=""2800013""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",05,7,18.4
"New Beginnings Inc Family Academy District","=""2800013""",06,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",03,9,20.5
"New Beginnings Inc Family Academy District","=""2800013""",07,12,41.4
"New Beginnings Inc Family Academy District","=""2800013""",08,11,37.9
"New Beginnings Inc Family Academy District","=""2800013""",04,7,17.5
"New Britain School District","=""0890011""","K",21,2.4
"New Britain School District","=""0890011""",01,42,5.2
"New Britain School District","=""0890011""",02,53,6.9
"New Britain School District","=""0890011""",05,122,14.7
"New Britain School District","=""0890011""",06,140,18.5
"New Britain School District","=""0890011""",03,70,8.4
"New Britain School District","=""0890011""",07,166,23.1
"New Britain School District","=""0890011""",08,164,23.0
"New Britain School District","=""0890011""",09,283,42.2
"New Britain School District","=""0890011""",10,244,34.8
"New Britain School District","=""0890011""",11,260,36.2
"New Britain School District","=""0890011""",12,144,22.1
"New Britain School District","=""0890011""",04,100,12.5
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"N/A","N/A"
"New Canaan School District","=""0900011""",02,"N/A","N/A"
"New Canaan School District","=""0900011""",05,"N/A","N/A"
"New Canaan School District","=""0900011""",06,"*","*"
"New Canaan School District","=""0900011""",03,"N/A","N/A"
"New Canaan School District","=""0900011""",07,7,2.4
"New Canaan School District","=""0900011""",08,"N/A","N/A"
"New Canaan School District","=""0900011""",09,11,3.1
"New Canaan School District","=""0900011""",10,8,2.4
"New Canaan School District","=""0900011""",11,7,2.3
"New Canaan School District","=""0900011""",12,"*","*"
"New Canaan School District","=""0900011""",04,"N/A","N/A"
"New Fairfield School District","=""0910011""","K","N/A","N/A"
"New Fairfield School District","=""0910011""",01,"*","*"
"New Fairfield School District","=""0910011""",02,"N/A","N/A"
"New Fairfield School District","=""0910011""",05,"*","*"
"New Fairfield School District","=""0910011""",06,11,4.5
"New Fairfield School District","=""0910011""",03,"*","*"
"New Fairfield School District","=""0910011""",07,10,3.9
"New Fairfield School District","=""0910011""",08,9,3.9
"New Fairfield School District","=""0910011""",09,23,8.2
"New Fairfield School District","=""0910011""",10,17,7.3
"New Fairfield School District","=""0910011""",11,21,8.9
"New Fairfield School District","=""0910011""",12,27,10.9
"New Fairfield School District","=""0910011""",04,"*","*"
"New Hartford School District","=""0920011""","K","N/A","N/A"
"New Hartford School District","=""0920011""",01,"N/A","N/A"
"New Hartford School District","=""0920011""",02,"N/A","N/A"
"New Hartford School District","=""0920011""",05,"N/A","N/A"
"New Hartford School District","=""0920011""",06,"N/A","N/A"
"New Hartford School District","=""0920011""",03,"N/A","N/A"
"New Hartford School District","=""0920011""",04,"*","*"
"New Haven School District","=""0930011""","K",14,0.9
"New Haven School District","=""0930011""",01,27,1.7
"New Haven School District","=""0930011""",02,70,5.0
"New Haven School District","=""0930011""",05,189,13.6
"New Haven School District","=""0930011""",06,192,13.4
"New Haven School District","=""0930011""",03,114,7.7
"New Haven School District","=""0930011""",07,336,23.1
"New Haven School District","=""0930011""",08,310,24.6
"New Haven School District","=""0930011""",09,532,31.4
"New Haven School District","=""0930011""",10,374,27.9
"New Haven School District","=""0930011""",11,275,24.0
"New Haven School District","=""0930011""",12,171,15.4
"New Haven School District","=""0930011""",04,159,11.4
"New London School District","=""0950011""","K","*","*"
"New London School District","=""0950011""",01,8,2.9
"New London School District","=""0950011""",02,"*","*"
"New London School District","=""0950011""",05,9,4.0
"New London School District","=""0950011""",06,71,32.3
"New London School District","=""0950011""",03,8,3.2
"New London School District","=""0950011""",07,90,42.7
"New London School District","=""0950011""",08,45,20.4
"New London School District","=""0950011""",09,168,46.4
"New London School District","=""0950011""",10,59,26.0
"New London School District","=""0950011""",11,40,20.8
"New London School District","=""0950011""",12,37,21.3
"New London School District","=""0950011""",04,17,7.5
"New Milford School District","=""0960011""","K","*","*"
"New Milford School District","=""0960011""",01,"N/A","N/A"
"New Milford School District","=""0960011""",02,"N/A","N/A"
"New Milford School District","=""0960011""",05,13,3.6
"New Milford School District","=""0960011""",06,17,4.7
"New Milford School District","=""0960011""",03,"N/A","N/A"
"New Milford School District","=""0960011""",07,74,18.7
"New Milford School District","=""0960011""",08,58,15.1
"New Milford School District","=""0960011""",09,43,10.5
"New Milford School District","=""0960011""",10,64,16.2
"New Milford School District","=""0960011""",11,45,12.2
"New Milford School District","=""0960011""",12,50,12.5
"New Milford School District","=""0960011""",04,"*","*"
"Newington School District","=""0940011""","K","*","*"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"N/A","N/A"
"Newington School District","=""0940011""",05,12,3.8
