"District","District Code","Grade","Count","%"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",02,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",09,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",10,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",12,"N/A","N/A"
"Eastford School District","=""0390011""","K","N/A","*"
"Eastford School District","=""0390011""",01,"*","*"
"Eastford School District","=""0390011""",02,"N/A","*"
"Eastford School District","=""0390011""",03,"N/A","N/A"
"Eastford School District","=""0390011""",04,"N/A","*"
"Eastford School District","=""0390011""",05,"*","*"
"Eastford School District","=""0390011""",06,"*","*"
"Eastford School District","=""0390011""",07,"N/A","*"
"Eastford School District","=""0390011""",08,"*","*"
"Easton School District","=""0460011""","K","*","*"
"Easton School District","=""0460011""",01,"N/A","N/A"
"Easton School District","=""0460011""",02,"*","*"
"Easton School District","=""0460011""",03,"N/A","N/A"
"Easton School District","=""0460011""",04,"*","*"
"Easton School District","=""0460011""",05,"N/A","N/A"
"Easton School District","=""0460011""",06,"*","*"
"Easton School District","=""0460011""",07,7,5.7
"Easton School District","=""0460011""",08,7,5.6
"EdAdvance","=""2420014""",03,"N/A","*"
"EdAdvance","=""2420014""",05,"*","*"
"EdAdvance","=""2420014""",06,"N/A","*"
"EdAdvance","=""2420014""",07,"*","*"
"EdAdvance","=""2420014""",08,"*","*"
"EdAdvance","=""2420014""",09,"*","*"
"EdAdvance","=""2420014""",10,"*","*"
"EdAdvance","=""2420014""",11,"*","*"
"EdAdvance","=""2420014""",12,"*","*"
"Ellington School District","=""0480011""","K","N/A","N/A"
"Ellington School District","=""0480011""",01,"*","*"
"Ellington School District","=""0480011""",02,"*","*"
"Ellington School District","=""0480011""",03,"*","*"
"Ellington School District","=""0480011""",04,"*","*"
"Ellington School District","=""0480011""",05,9,4.4
"Ellington School District","=""0480011""",06,9,4.3
"Ellington School District","=""0480011""",07,"*","*"
"Ellington School District","=""0480011""",08,6,3.1
"Ellington School District","=""0480011""",09,26,12.0
"Ellington School District","=""0480011""",10,8,4.5
"Ellington School District","=""0480011""",11,16,7.7
"Ellington School District","=""0480011""",12,23,11.7
"Elm City College Preparatory School District","=""2890013""","K",14,22.6
"Elm City College Preparatory School District","=""2890013""",01,9,14.5
"Elm City College Preparatory School District","=""2890013""",02,12,20.0
"Elm City College Preparatory School District","=""2890013""",03,7,12.3
"Elm City College Preparatory School District","=""2890013""",04,10,19.2
"Elm City College Preparatory School District","=""2890013""",05,19,29.2
"Elm City College Preparatory School District","=""2890013""",06,14,21.9
"Elm City College Preparatory School District","=""2890013""",07,19,35.2
"Elm City College Preparatory School District","=""2890013""",08,11,26.2
"Elm City College Preparatory School District","=""2890013""",09,26,57.8
"Elm City College Preparatory School District","=""2890013""",10,11,52.4
"Elm City College Preparatory School District","=""2890013""",11,13,"*"
"Elm City College Preparatory School District","=""2890013""",12,11,50.0
"Enfield School District","=""0490011""","K","*","*"
"Enfield School District","=""0490011""",01,"*","*"
"Enfield School District","=""0490011""",02,11,2.9
"Enfield School District","=""0490011""",03,12,3.1
"Enfield School District","=""0490011""",04,13,3.8
"Enfield School District","=""0490011""",05,24,6.0
"Enfield School District","=""0490011""",06,35,10.3
"Enfield School District","=""0490011""",07,60,15.6
"Enfield School District","=""0490011""",08,67,16.4
"Enfield School District","=""0490011""",09,87,19.7
"Enfield School District","=""0490011""",10,40,9.9
"Enfield School District","=""0490011""",11,44,11.2
"Enfield School District","=""0490011""",12,46,11.3
"Essex School District","=""0500011""","K","N/A","N/A"
"Essex School District","=""0500011""",01,"N/A","N/A"
"Essex School District","=""0500011""",02,"N/A","N/A"
"Essex School District","=""0500011""",03,"N/A","N/A"
"Essex School District","=""0500011""",04,"N/A","N/A"
"Essex School District","=""0500011""",05,"*","*"
"Essex School District","=""0500011""",06,"*","*"
"Explorations District","=""2720013""",09,"*","*"
"Explorations District","=""2720013""",10,7,35.0
"Explorations District","=""2720013""",11,10,40.0
"Explorations District","=""2720013""",12,"*","*"
"Fairfield School District","=""0510011""","K","*","*"
"Fairfield School District","=""0510011""",01,"N/A","N/A"
"Fairfield School District","=""0510011""",02,"*","*"
"Fairfield School District","=""0510011""",03,"*","*"
"Fairfield School District","=""0510011""",04,"*","*"
"Fairfield School District","=""0510011""",05,"*","*"
"Fairfield School District","=""0510011""",06,16,2.1
"Fairfield School District","=""0510011""",07,33,3.9
"Fairfield School District","=""0510011""",08,30,3.5
"Fairfield School District","=""0510011""",09,24,3.3
"Fairfield School District","=""0510011""",10,39,5.0
"Fairfield School District","=""0510011""",11,28,3.9
"Fairfield School District","=""0510011""",12,25,3.5
"Farmington School District","=""0520011""","K","N/A","N/A"
"Farmington School District","=""0520011""",01,"*","*"
"Farmington School District","=""0520011""",02,"*","*"
"Farmington School District","=""0520011""",03,"*","*"
"Farmington School District","=""0520011""",04,"*","*"
"Farmington School District","=""0520011""",05,"*","*"
"Farmington School District","=""0520011""",06,7,2.4
"Farmington School District","=""0520011""",07,13,4.6
"Farmington School District","=""0520011""",08,6,2.0
"Farmington School District","=""0520011""",09,"*","*"
"Farmington School District","=""0520011""",10,9,2.7
"Farmington School District","=""0520011""",11,14,4.3
"Farmington School District","=""0520011""",12,13,3.7
"Franklin School District","=""0530011""","K","N/A","*"
"Franklin School District","=""0530011""",01,"N/A","*"
"Franklin School District","=""0530011""",02,"N/A","*"
"Franklin School District","=""0530011""",03,"N/A","*"
"Franklin School District","=""0530011""",04,"N/A","*"
"Franklin School District","=""0530011""",05,"*","*"
"Franklin School District","=""0530011""",06,"N/A","N/A"
"Franklin School District","=""0530011""",07,"*","*"
"Franklin School District","=""0530011""",08,"*","*"
"Franklin School District","=""0530011""",12,"N/A","*"
"Glastonbury School District","=""0540011""","K","N/A","N/A"
"Glastonbury School District","=""0540011""",01,"*","*"
"Glastonbury School District","=""0540011""",02,"*","*"
"Glastonbury School District","=""0540011""",03,"*","*"
"Glastonbury School District","=""0540011""",04,"*","*"
"Glastonbury School District","=""0540011""",05,"*","*"
"Glastonbury School District","=""0540011""",06,"*","*"
"Glastonbury School District","=""0540011""",07,"*","*"
"Glastonbury School District","=""0540011""",08,17,3.4
"Glastonbury School District","=""0540011""",09,14,2.8
"Glastonbury School District","=""0540011""",10,21,3.8
"Glastonbury School District","=""0540011""",11,29,5.4
"Glastonbury School District","=""0540011""",12,30,5.0
"Granby School District","=""0560011""","K","N/A","N/A"
"Granby School District","=""0560011""",01,"N/A","N/A"
"Granby School District","=""0560011""",02,"N/A","N/A"
"Granby School District","=""0560011""",03,"*","*"
"Granby School District","=""0560011""",04,"N/A","N/A"
"Granby School District","=""0560011""",05,"*","*"
"Granby School District","=""0560011""",06,"*","*"
"Granby School District","=""0560011""",07,"*","*"
"Granby School District","=""0560011""",08,11,6.5
"Granby School District","=""0560011""",09,"*","*"
"Granby School District","=""0560011""",10,"*","*"
"Granby School District","=""0560011""",11,12,7.4
"Granby School District","=""0560011""",12,"*","*"
"Greenwich School District","=""0570011""","K","N/A","N/A"
"Greenwich School District","=""0570011""",01,"*","*"
"Greenwich School District","=""0570011""",02,"*","*"
"Greenwich School District","=""0570011""",03,"N/A","N/A"
"Greenwich School District","=""0570011""",04,"*","*"
"Greenwich School District","=""0570011""",05,9,1.3
"Greenwich School District","=""0570011""",06,"*","*"
"Greenwich School District","=""0570011""",07,11,1.7
"Greenwich School District","=""0570011""",08,18,3.1
"Greenwich School District","=""0570011""",09,11,1.7
"Greenwich School District","=""0570011""",10,18,2.8
"Greenwich School District","=""0570011""",11,19,2.9
"Greenwich School District","=""0570011""",12,13,1.9
"Griswold School District","=""0580011""","K","*","*"
"Griswold School District","=""0580011""",01,"N/A","N/A"
"Griswold School District","=""0580011""",02,"*","*"
"Griswold School District","=""0580011""",03,"N/A","N/A"
"Griswold School District","=""0580011""",04,"N/A","N/A"
"Griswold School District","=""0580011""",05,"*","*"
"Griswold School District","=""0580011""",06,12,8.5
"Griswold School District","=""0580011""",07,14,9.7
"Griswold School District","=""0580011""",08,15,9.4
"Griswold School District","=""0580011""",09,23,15.0
"Griswold School District","=""0580011""",10,30,19.9
"Griswold School District","=""0580011""",11,29,20.3
"Griswold School District","=""0580011""",12,34,21.1
"Groton School District","=""0590011""","K","*","*"
"Groton School District","=""0590011""",01,"*","*"
"Groton School District","=""0590011""",02,17,4.2
"Groton School District","=""0590011""",03,19,5.0
"Groton School District","=""0590011""",04,9,2.5
"Groton School District","=""0590011""",05,6,1.7
"Groton School District","=""0590011""",06,34,10.9
"Groton School District","=""0590011""",07,27,8.5
"Groton School District","=""0590011""",08,28,9.7
"Groton School District","=""0590011""",09,49,16.7
"Groton School District","=""0590011""",10,46,16.7
"Groton School District","=""0590011""",11,35,13.1
"Groton School District","=""0590011""",12,38,12.2
"Guilford School District","=""0600011""","K","*","*"
"Guilford School District","=""0600011""",01,"*","*"
"Guilford School District","=""0600011""",02,"N/A","N/A"
"Guilford School District","=""0600011""",03,"*","*"
"Guilford School District","=""0600011""",04,"N/A","N/A"
"Guilford School District","=""0600011""",05,"N/A","N/A"
"Guilford School District","=""0600011""",06,"*","*"
"Guilford School District","=""0600011""",07,10,3.6
"Guilford School District","=""0600011""",08,"*","*"
"Guilford School District","=""0600011""",09,9,3.2
"Guilford School District","=""0600011""",10,7,2.8
"Guilford School District","=""0600011""",11,20,7.2
"Guilford School District","=""0600011""",12,26,9.1
"Hamden School District","=""0620011""","K","*","*"
"Hamden School District","=""0620011""",01,13,3.1
"Hamden School District","=""0620011""",02,13,3.0
"Hamden School District","=""0620011""",03,13,2.9
"Hamden School District","=""0620011""",04,22,5.3
"Hamden School District","=""0620011""",05,23,5.8
"Hamden School District","=""0620011""",06,38,9.1
"Hamden School District","=""0620011""",07,69,16.7
"Hamden School District","=""0620011""",08,88,19.2
"Hamden School District","=""0620011""",09,69,14.3
"Hamden School District","=""0620011""",10,82,18.4
"Hamden School District","=""0620011""",11,64,14.2
"Hamden School District","=""0620011""",12,63,13.4
"Hamden School District","=""0620011""","Not Available","*","*"
"Hampton School District","=""0630011""","K","N/A","*"
"Hampton School District","=""0630011""",01,"N/A","*"
"Hampton School District","=""0630011""",02,"N/A","*"
"Hampton School District","=""0630011""",03,"N/A","*"
"Hampton School District","=""0630011""",04,"N/A","*"
"Hampton School District","=""0630011""",05,"N/A","*"
"Hampton School District","=""0630011""",06,"N/A","*"
"Hartford School District","=""0640011""","K","*","*"
"Hartford School District","=""0640011""",01,136,7.8
"Hartford School District","=""0640011""",02,139,8.0
"Hartford School District","=""0640011""",03,214,13.1
"Hartford School District","=""0640011""",04,257,16.9
"Hartford School District","=""0640011""",05,339,20.8
"Hartford School District","=""0640011""",06,365,23.2
"Hartford School District","=""0640011""",07,421,27.7
"Hartford School District","=""0640011""",08,464,28.4
"Hartford School District","=""0640011""",09,560,28.5
"Hartford School District","=""0640011""",10,272,19.6
"Hartford School District","=""0640011""",11,273,21.7
"Hartford School District","=""0640011""",12,240,19.8
"Hartford School District","=""0640011""","Not Available","*","*"
"Hartland School District","=""0650011""","K","N/A","*"
"Hartland School District","=""0650011""",01,"N/A","*"
"Hartland School District","=""0650011""",02,"N/A","*"
"Hartland School District","=""0650011""",03,"N/A","N/A"
"Hartland School District","=""0650011""",04,"N/A","N/A"
"Hartland School District","=""0650011""",05,"N/A","N/A"
"Hartland School District","=""0650011""",06,"N/A","*"
"Hartland School District","=""0650011""",07,"N/A","N/A"
"Hartland School District","=""0650011""",08,"*","*"
"Hartland School District","=""0650011""",11,"N/A","*"
"Hebron School District","=""0670011""","K","N/A","N/A"
"Hebron School District","=""0670011""",01,"N/A","N/A"
"Hebron School District","=""0670011""",02,"*","*"
"Hebron School District","=""0670011""",03,"N/A","N/A"
"Hebron School District","=""0670011""",04,"*","*"
"Hebron School District","=""0670011""",05,"N/A","N/A"
"Hebron School District","=""0670011""",06,"N/A","N/A"
"Highville Charter School District","=""2860013""","K","N/A","N/A"
"Highville Charter School District","=""2860013""",01,"N/A","N/A"
"Highville Charter School District","=""2860013""",02,"*","*"
"Highville Charter School District","=""2860013""",03,"*","*"
"Highville Charter School District","=""2860013""",04,"*","*"
"Highville Charter School District","=""2860013""",05,"N/A","N/A"
"Highville Charter School District","=""2860013""",06,"*","*"
"Highville Charter School District","=""2860013""",07,"*","*"
"Highville Charter School District","=""2860013""",08,10,29.4
"Highville Charter School District","=""2860013""",09,"*","*"
"Integrated Day Charter School District","=""2640013""","K","*","*"
"Integrated Day Charter School District","=""2640013""",01,"*","*"
"Integrated Day Charter School District","=""2640013""",02,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",03,"N/A","N/A"
"Integrated Day Charter School District","=""2640013""",04,"*","*"
"Integrated Day Charter School District","=""2640013""",05,"*","*"
"Integrated Day Charter School District","=""2640013""",06,7,21.2
"Integrated Day Charter School District","=""2640013""",07,"*","*"
"Integrated Day Charter School District","=""2640013""",08,"*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",06,8,10.5
"Interdistrict School for Arts and Comm District","=""2650013""",07,11,13.9
"Interdistrict School for Arts and Comm District","=""2650013""",08,15,19.5
"Jumoke Academy District","=""2610013""","K","*","*"
"Jumoke Academy District","=""2610013""",01,"*","*"
"Jumoke Academy District","=""2610013""",02,"*","*"
"Jumoke Academy District","=""2610013""",03,"*","*"
"Jumoke Academy District","=""2610013""",04,8,11.1
"Jumoke Academy District","=""2610013""",05,7,9.6
"Jumoke Academy District","=""2610013""",06,8,9.5
"Jumoke Academy District","=""2610013""",07,14,17.7
"Jumoke Academy District","=""2610013""",08,12,14.8
"Jumoke Academy District","=""2610013""",09,"*","*"
"Jumoke Academy District","=""2610013""",10,"*","*"
"Kent School District","=""0680011""","K","N/A","N/A"
"Kent School District","=""0680011""",01,"N/A","N/A"
"Kent School District","=""0680011""",02,"N/A","N/A"
"Kent School District","=""0680011""",03,"N/A","N/A"
"Kent School District","=""0680011""",04,"N/A","N/A"
"Kent School District","=""0680011""",05,"N/A","N/A"
"Kent School District","=""0680011""",06,"N/A","N/A"
"Kent School District","=""0680011""",07,"N/A","N/A"
"Kent School District","=""0680011""",08,"N/A","N/A"
"Killingly School District","=""0690011""","K","*","*"
"Killingly School District","=""0690011""",01,"*","*"
"Killingly School District","=""0690011""",02,"*","*"
"Killingly School District","=""0690011""",03,6,3.5
"Killingly School District","=""0690011""",04,"*","*"
"Killingly School District","=""0690011""",05,16,8.6
"Killingly School District","=""0690011""",06,17,9.1
"Killingly School District","=""0690011""",07,25,12.8
"Killingly School District","=""0690011""",08,28,13.3
"Killingly School District","=""0690011""",09,74,26.4
"Killingly School District","=""0690011""",10,27,12.1
"Killingly School District","=""0690011""",11,22,12.0
"Killingly School District","=""0690011""",12,21,10.2
"Learn","=""2450014""","K","*","*"
"Learn","=""2450014""",01,"*","*"
"Learn","=""2450014""",02,"*","*"
"Learn","=""2450014""",03,"*","*"
"Learn","=""2450014""",04,"*","*"
"Learn","=""2450014""",05,"*","*"
"Learn","=""2450014""",06,"*","*"
"Learn","=""2450014""",07,"*","*"
"Learn","=""2450014""",08,"*","*"
"Learn","=""2450014""",09,18,9.1
"Learn","=""2450014""",10,25,14.2
"Learn","=""2450014""",11,25,14.4
"Learn","=""2450014""",12,13,8.8
"Lebanon School District","=""0710011""","K","N/A","N/A"
"Lebanon School District","=""0710011""",01,"N/A","N/A"
"Lebanon School District","=""0710011""",02,"N/A","N/A"
"Lebanon School District","=""0710011""",03,"N/A","N/A"
"Lebanon School District","=""0710011""",04,"N/A","N/A"
"Lebanon School District","=""0710011""",05,"*","*"
"Lebanon School District","=""0710011""",06,"N/A","N/A"
"Lebanon School District","=""0710011""",07,"*","*"
"Lebanon School District","=""0710011""",08,"N/A","N/A"
"Lebanon School District","=""0710011""",09,"N/A","N/A"
"Lebanon School District","=""0710011""",10,"*","*"
"Lebanon School District","=""0710011""",11,"*","*"
"Lebanon School District","=""0710011""",12,7,6.7
"Ledyard School District","=""0720011""","K","*","*"
"Ledyard School District","=""0720011""",01,"*","*"
"Ledyard School District","=""0720011""",02,"*","*"
"Ledyard School District","=""0720011""",03,8,4.5
"Ledyard School District","=""0720011""",04,"*","*"
"Ledyard School District","=""0720011""",05,6,3.5
"Ledyard School District","=""0720011""",06,15,8.7
"Ledyard School District","=""0720011""",07,"*","*"
"Ledyard School District","=""0720011""",08,9,5.2
"Ledyard School District","=""0720011""",09,22,10.1
"Ledyard School District","=""0720011""",10,15,6.3
"Ledyard School District","=""0720011""",11,11,4.7
"Ledyard School District","=""0720011""",12,11,4.4
"Lisbon School District","=""0730011""","K","*","*"
"Lisbon School District","=""0730011""",01,"N/A","N/A"
"Lisbon School District","=""0730011""",02,"N/A","N/A"
"Lisbon School District","=""0730011""",03,"*","*"
"Lisbon School District","=""0730011""",04,"N/A","N/A"
"Lisbon School District","=""0730011""",05,"*","*"
"Lisbon School District","=""0730011""",06,"N/A","N/A"
"Lisbon School District","=""0730011""",07,"*","*"
"Lisbon School District","=""0730011""",08,"*","*"
"Lisbon School District","=""0730011""",11,"N/A","*"
"Lisbon School District","=""0730011""",12,"N/A","*"
"Litchfield School District","=""0740011""","K","N/A","N/A"
"Litchfield School District","=""0740011""",01,"N/A","N/A"
"Litchfield School District","=""0740011""",02,"N/A","N/A"
"Litchfield School District","=""0740011""",03,"N/A","N/A"
"Litchfield School District","=""0740011""",04,"N/A","N/A"
"Litchfield School District","=""0740011""",05,"N/A","N/A"
"Litchfield School District","=""0740011""",06,"*","*"
"Litchfield School District","=""0740011""",07,"*","*"
"Litchfield School District","=""0740011""",08,16,17.6
"Litchfield School District","=""0740011""",09,11,13.9
"Litchfield School District","=""0740011""",10,"*","*"
"Litchfield School District","=""0740011""",11,6,8.8
"Litchfield School District","=""0740011""",12,"*","*"
"Madison School District","=""0760011""","K","N/A","N/A"
"Madison School District","=""0760011""",01,"*","*"
"Madison School District","=""0760011""",02,"N/A","N/A"
"Madison School District","=""0760011""",03,"N/A","N/A"
"Madison School District","=""0760011""",04,"N/A","N/A"
"Madison School District","=""0760011""",05,"N/A","N/A"
"Madison School District","=""0760011""",06,"N/A","N/A"
"Madison School District","=""0760011""",07,"*","*"
"Madison School District","=""0760011""",08,"*","*"
"Madison School District","=""0760011""",09,"*","*"
"Madison School District","=""0760011""",10,8,2.6
"Madison School District","=""0760011""",11,8,2.5
"Madison School District","=""0760011""",12,13,4.0
"Manchester School District","=""0770011""","K",13,2.3
"Manchester School District","=""0770011""",01,20,3.5
"Manchester School District","=""0770011""",02,26,5.4
"Manchester School District","=""0770011""",03,24,4.7
"Manchester School District","=""0770011""",04,22,4.5
"Manchester School District","=""0770011""",05,43,8.9
"Manchester School District","=""0770011""",06,16,4.2
"Manchester School District","=""0770011""",07,83,18.7
"Manchester School District","=""0770011""",08,82,20.2
"Manchester School District","=""0770011""",09,62,13.7
"Manchester School District","=""0770011""",10,84,20.9
"Manchester School District","=""0770011""",11,85,19.3
"Manchester School District","=""0770011""",12,68,15.0
"Mansfield School District","=""0780011""","K","N/A","N/A"
"Mansfield School District","=""0780011""",01,"*","*"
"Mansfield School District","=""0780011""",02,"*","*"
"Mansfield School District","=""0780011""",03,"N/A","N/A"
"Mansfield School District","=""0780011""",04,"*","*"
"Mansfield School District","=""0780011""",05,"*","*"
"Mansfield School District","=""0780011""",06,"*","*"
"Mansfield School District","=""0780011""",07,"*","*"
"Mansfield School District","=""0780011""",08,"*","*"
"Marlborough School District","=""0790011""","K","N/A","N/A"
"Marlborough School District","=""0790011""",01,"*","*"
"Marlborough School District","=""0790011""",02,"*","*"
"Marlborough School District","=""0790011""",03,"N/A","N/A"
"Marlborough School District","=""0790011""",04,"*","*"
"Marlborough School District","=""0790011""",05,"*","*"
"Marlborough School District","=""0790011""",06,"*","*"
"Meriden School District","=""0800011""","K","*","*"
"Meriden School District","=""0800011""",01,29,3.9
"Meriden School District","=""0800011""",02,24,3.5
"Meriden School District","=""0800011""",03,20,3.0
"Meriden School District","=""0800011""",04,25,3.7
"Meriden School District","=""0800011""",05,28,4.2
"Meriden School District","=""0800011""",06,97,19.8
"Meriden School District","=""0800011""",07,115,22.2
"Meriden School District","=""0800011""",08,125,22.7
"Meriden School District","=""0800011""",09,238,31.9
"Meriden School District","=""0800011""",10,78,14.3
"Meriden School District","=""0800011""",11,46,9.2
"Meriden School District","=""0800011""",12,41,7.6
"Meriden School District","=""0800011""","Not Available","*","*"
"Middletown School District","=""0830011""","K","*","*"
"Middletown School District","=""0830011""",01,"*","*"
"Middletown School District","=""0830011""",02,19,4.9
"Middletown School District","=""0830011""",03,16,4.2
"Middletown School District","=""0830011""",04,10,2.5
"Middletown School District","=""0830011""",05,31,7.2
"Middletown School District","=""0830011""",06,54,16.5
"Middletown School District","=""0830011""",07,32,9.5
"Middletown School District","=""0830011""",08,46,13.5
"Middletown School District","=""0830011""",09,50,13.9
"Middletown School District","=""0830011""",10,28,9.1
"Middletown School District","=""0830011""",11,19,6.4
"Middletown School District","=""0830011""",12,20,5.9
"Milford School District","=""0840011""","K","*","*"
"Milford School District","=""0840011""",01,"*","*"
"Milford School District","=""0840011""",02,"*","*"
"Milford School District","=""0840011""",03,"*","*"
"Milford School District","=""0840011""",04,6,1.3
"Milford School District","=""0840011""",05,9,1.8
"Milford School District","=""0840011""",06,11,2.2
"Milford School District","=""0840011""",07,24,4.5
"Milford School District","=""0840011""",08,26,4.9
"Milford School District","=""0840011""",09,63,12.1
"Milford School District","=""0840011""",10,62,12.9
"Milford School District","=""0840011""",11,57,12.7
"Milford School District","=""0840011""",12,69,13.0
"Monroe School District","=""0850011""","K","N/A","N/A"
"Monroe School District","=""0850011""",01,"*","*"
"Monroe School District","=""0850011""",02,"N/A","N/A"
"Monroe School District","=""0850011""",03,"N/A","N/A"
"Monroe School District","=""0850011""",04,"N/A","N/A"
"Monroe School District","=""0850011""",05,"N/A","N/A"
"Monroe School District","=""0850011""",06,"N/A","N/A"
"Monroe School District","=""0850011""",07,"*","*"
"Monroe School District","=""0850011""",08,"*","*"
"Monroe School District","=""0850011""",09,15,5.6
"Monroe School District","=""0850011""",10,7,2.4
"Monroe School District","=""0850011""",11,6,1.9
"Monroe School District","=""0850011""",12,11,3.6
"Montville School District","=""0860011""","K","N/A","N/A"
"Montville School District","=""0860011""",01,"*","*"
"Montville School District","=""0860011""",02,"*","*"
"Montville School District","=""0860011""",03,"*","*"
"Montville School District","=""0860011""",04,"*","*"
"Montville School District","=""0860011""",05,"*","*"
"Montville School District","=""0860011""",06,"*","*"
"Montville School District","=""0860011""",07,15,7.7
"Montville School District","=""0860011""",08,17,8.0
"Montville School District","=""0860011""",09,22,12.5
"Montville School District","=""0860011""",10,14,7.7
"Montville School District","=""0860011""",11,13,7.0
"Montville School District","=""0860011""",12,15,7.9
"Naugatuck School District","=""0880011""","K",9,2.8
"Naugatuck School District","=""0880011""",01,"*","*"
"Naugatuck School District","=""0880011""",02,"*","*"
"Naugatuck School District","=""0880011""",03,12,4.0
"Naugatuck School District","=""0880011""",04,10,3.0
"Naugatuck School District","=""0880011""",05,11,3.5
"Naugatuck School District","=""0880011""",06,33,9.8
"Naugatuck School District","=""0880011""",07,30,8.8
"Naugatuck School District","=""0880011""",08,52,15.4
"Naugatuck School District","=""0880011""",09,45,14.9
"Naugatuck School District","=""0880011""",10,60,19.2
"Naugatuck School District","=""0880011""",11,53,16.7
"Naugatuck School District","=""0880011""",12,48,14.0
"New Beginnings Inc Family Academy District","=""2800013""","K","N/A","N/A"
"New Beginnings Inc Family Academy District","=""2800013""",01,9,14.1
"New Beginnings Inc Family Academy District","=""2800013""",02,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",03,"*","*"
"New Beginnings Inc Family Academy District","=""2800013""",04,15,35.7
"New Beginnings Inc Family Academy District","=""2800013""",05,14,32.6
"New Beginnings Inc Family Academy District","=""2800013""",06,20,48.8
"New Beginnings Inc Family Academy District","=""2800013""",07,8,21.6
"New Beginnings Inc Family Academy District","=""2800013""",08,8,22.9
"New Britain School District","=""0890011""","K",37,4.2
"New Britain School District","=""0890011""",01,42,4.7
"New Britain School District","=""0890011""",02,74,9.0
"New Britain School District","=""0890011""",03,102,12.8
"New Britain School District","=""0890011""",04,101,12.2
"New Britain School District","=""0890011""",05,99,13.0
"New Britain School District","=""0890011""",06,148,22.2
"New Britain School District","=""0890011""",07,216,29.7
"New Britain School District","=""0890011""",08,198,27.0
"New Britain School District","=""0890011""",09,437,50.8
"New Britain School District","=""0890011""",10,111,24.3
"New Britain School District","=""0890011""",11,312,43.2
"New Britain School District","=""0890011""",12,132,23.9
"New Canaan School District","=""0900011""","K","N/A","N/A"
"New Canaan School District","=""0900011""",01,"*","*"
"New Canaan School District","=""0900011""",02,"N/A","N/A"
"New Canaan School District","=""0900011""",03,"*","*"
"New Canaan School District","=""0900011""",04,"*","*"
"New Canaan School District","=""0900011""",05,"*","*"
"New Canaan School District","=""0900011""",06,"*","*"
"New Canaan School District","=""0900011""",07,"*","*"
"New Canaan School District","=""0900011""",08,"*","*"
"New Canaan School District","=""0900011""",09,"*","*"
"New Canaan School District","=""0900011""",10,"*","*"
"New Canaan School District","=""0900011""",11,6,2.0
"New Canaan School District","=""0900011""",12,"*","*"
"New Fairfield School District","=""0910011""","K","*","*"
"New Fairfield School District","=""0910011""",01,"*","*"
"New Fairfield School District","=""0910011""",02,"*","*"
"New Fairfield School District","=""0910011""",03,"N/A","N/A"
"New Fairfield School District","=""0910011""",04,"*","*"
"New Fairfield School District","=""0910011""",05,"*","*"
"New Fairfield School District","=""0910011""",06,"*","*"
"New Fairfield School District","=""0910011""",07,"*","*"
"New Fairfield School District","=""0910011""",08,12,5.8
"New Fairfield School District","=""0910011""",09,12,4.9
"New Fairfield School District","=""0910011""",10,11,4.5
"New Fairfield School District","=""0910011""",11,15,5.7
"New Fairfield School District","=""0910011""",12,26,10.9
"New Hartford School District","=""0920011""","K","*","*"
"New Hartford School District","=""0920011""",01,"N/A","N/A"
"New Hartford School District","=""0920011""",02,"*","*"
"New Hartford School District","=""0920011""",03,"N/A","N/A"
"New Hartford School District","=""0920011""",04,"*","*"
"New Hartford School District","=""0920011""",05,"*","*"
"New Hartford School District","=""0920011""",06,"*","*"
"New Haven School District","=""0930011""","K","*","*"
"New Haven School District","=""0930011""",01,59,3.2
"New Haven School District","=""0930011""",02,68,4.1
"New Haven School District","=""0930011""",03,86,5.5
"New Haven School District","=""0930011""",04,113,7.7
"New Haven School District","=""0930011""",05,160,10.8
"New Haven School District","=""0930011""",06,170,11.8
"New Haven School District","=""0930011""",07,181,12.4
"New Haven School District","=""0930011""",08,197,13.4
"New Haven School District","=""0930011""",09,220,13.3
"New Haven School District","=""0930011""",10,145,10.3
"New Haven School District","=""0930011""",11,114,8.8
"New Haven School District","=""0930011""",12,76,6.5
"New Haven School District","=""0930011""","Not Available","*","*"
"New London School District","=""0950011""","K",24,10.0
"New London School District","=""0950011""",01,"*","*"
"New London School District","=""0950011""",02,20,7.8
